tick,cohesion_v1_A,cohesion_v1_B,cohesion_v2_A,cohesion_v2_B,enemy_collapse_v1_for_A,enemy_collapse_v1_for_B,enemy_collapse_v2_for_A,enemy_collapse_v2_for_B,alive_A,alive_B,pocket_count_A,pocket_count_B
16,0.15594636164128878,0.09030908340571127,0.15323230694177647,0.09464056931129927,0.9096909165942887,0.8440536383587112,0.9053594306887007,0.8467676930582235,100,100,0,0
17,0.15989897360844313,0.09630723597796594,0.14621264906354525,0.08158266217667687,0.903692764022034,0.8401010263915569,0.9184173378233231,0.8537873509364547,100,100,0,0
18,0.1528793157302119,0.08324932884334353,0.17612644286128387,0.09406771895741173,0.9167506711566564,0.847120684269788,0.9059322810425883,0.8238735571387161,100,100,0,0
19,0.18279310952795053,0.09573438562407839,0.19078844876905499,0.11324070483295123,0.9042656143759216,0.8172068904720495,0.8867592951670488,0.809211551230945,100,100,0,0
20,0.19745511543572164,0.1149073714996179,0.18645617453346452,0.11770679933731343,0.8850926285003821,0.8025448845642784,0.8822932006626866,0.8135438254665355,100,100,0,0
21,0.19312284120013118,0.11937346600398009,0.19608221949236126,0.1275572390057168,0.8806265339960199,0.8068771587998689,0.8724427609942832,0.8039177805076387,100,100,0,0
22,0.20274888615902792,0.12922390567238348,0.18512763586447634,0.12527464673542865,0.8707760943276165,0.7972511138409721,0.8747253532645713,0.8148723641355237,100,100,0,0
23,0.191794302531143,0.12694131340209533,0.2093756437787616,0.0997523670292384,0.8730586865979046,0.808205697468857,0.9002476329707616,0.7906243562212384,100,100,0,0
24,0.21604231044542827,0.10141903369590506,0.28519500076455606,0.13445540295281044,0.8985809663040949,0.7839576895545717,0.8655445970471896,0.7148049992354439,100,100,0,0
25,0.2918616674312227,0.13612206961947712,0.28448084855110345,0.11570404274964208,0.8638779303805229,0.7081383325687773,0.8842959572503579,0.7155191514488966,100,100,0,0
26,0.2911475152177701,0.11737070941630874,0.2879824909717299,0.14627681988626362,0.8826292905836912,0.70885248478223,0.8537231801137364,0.7120175090282701,100,100,0,0
27,0.29464915763839655,0.1479434865529303,0.2915950864593163,0.1492359465205838,0.8520565134470697,0.7053508423616035,0.8507640534794162,0.7084049135406837,100,100,0,0
28,0.29826175312598296,0.15090261318725048,0.28390118824077437,0.1497026675587816,0.8490973868127495,0.701738246874017,0.8502973324412184,0.7160988117592256,100,100,0,0
29,0.290567854907441,0.15136933422544827,0.3308250922808502,0.18334937061332046,0.8486306657745517,0.7094321450925589,0.8166506293866795,0.6691749077191498,100,100,0,0
30,0.3374917589475169,0.18501603727998714,0.34159286409837686,0.19770339865152442,0.8149839627200128,0.6625082410524832,0.8022966013484756,0.6584071359016231,100,100,0,0
31,0.3482595307650435,0.1993700653181911,0.3089136292190775,0.17467865655316683,0.8006299346818089,0.6517404692349564,0.8253213434468332,0.6910863707809225,100,100,0,0
32,0.31558029588574416,0.1763453232198335,0.3971475237081903,0.20485696162969347,0.8236546767801665,0.6844197041142559,0.7951430383703065,0.6028524762918097,100,100,0,0
33,0.40381419037485694,0.20652362829636015,0.35709243181682027,0.24393707287329458,0.7934763717036398,0.5961858096251431,0.7560629271267054,0.6429075681831797,100,100,0,0
34,0.3637590984834869,0.24560373953996126,0.36901305405039,0.236299198666315,0.7543962604600387,0.6362409015165131,0.763700801333685,0.63098694594961,100,100,0,0
35,0.37567972071705663,0.23796586533298167,0.367972285826891,0.28180403120197717,0.7620341346670183,0.6243202792829434,0.7181959687980228,0.632027714173109,100,100,0,0
36,0.37463895249355766,0.2834706978686438,0.39311060037846435,0.3145233769331748,0.7165293021313561,0.6253610475064424,0.6854766230668252,0.6068893996215357,100,100,0,0
37,0.399777267045131,0.31619004359984143,0.3639539432943524,0.2621013194682139,0.6838099564001585,0.600222732954869,0.7378986805317861,0.6360460567056476,100,100,1,0
38,0.37062060996101903,0.26376798613488056,0.31133385906187305,0.3006563989837965,0.7362320138651195,0.629379390038981,0.6993436010162035,0.688666140938127,100,100,1,0
39,0.3180005257285397,0.30232306565046313,0.29356787165847453,0.31913446518646815,0.6976769343495368,0.6819994742714603,0.6808655348135318,0.7064321283415255,100,100,1,0
40,0.3002345383251412,0.3208011318531348,0.2864108792141338,0.33651048728273014,0.6791988681468653,0.6997654616748588,0.6634895127172699,0.7135891207858662,100,100,2,0
41,0.2930775458808004,0.3381771539493968,0.27034384140844936,0.3402561368729702,0.6618228460506033,0.7069224541191996,0.6597438631270298,0.7296561585915506,100,100,2,0
42,0.277010508075116,0.34192280353963683,0.23314554361255857,0.31450711130118225,0.6580771964603631,0.722989491924884,0.6854928886988177,0.7668544563874414,100,100,2,0
43,0.23981221027922522,0.3161737779678489,0.24974168117845075,0.31629734548534216,0.6838262220321512,0.7601877897207747,0.6837026545146578,0.7502583188215493,100,100,2,0
44,0.2564083478451174,0.3179640121520088,0.23690146211408858,0.2876322138246534,0.6820359878479911,0.7435916521548827,0.7123677861753466,0.7630985378859114,100,100,2,0
45,0.24356812878075523,0.2892988804913201,0.2093423743527386,0.2957007611875424,0.7107011195086799,0.7564318712192448,0.7042992388124576,0.7906576256472614,100,100,3,0
46,0.21600904101940527,0.29736742785420905,0.21912387296971902,0.34553697449445375,0.7026325721457909,0.7839909589805947,0.6544630255055462,0.780876127030281,100,100,3,0
47,0.22579053963638568,0.3472036411611204,0.21131547412331997,0.29762375002911523,0.6527963588388797,0.7742094603636143,0.7023762499708848,0.78868452587668,100,100,3,0
48,0.21798214078998662,0.2992904166957819,0.18203093946630655,0.23692820705198692,0.7007095833042181,0.7820178592100133,0.7630717929480131,0.8179690605336934,100,100,3,0
49,0.1886976061329732,0.2385948737186536,0.19850041798343143,0.29354562272124807,0.7614051262813464,0.8113023938670267,0.7064543772787519,0.8014995820165686,100,100,3,0
50,0.20516708465009809,0.2952122893879147,0.1884330174152774,0.3076594166288018,0.7047877106120852,0.7948329153499019,0.6923405833711982,0.8115669825847226,100,100,3,0
51,0.19509968408194406,0.30932608329546846,0.17667924103297006,0.18353354885341866,0.6906739167045315,0.8049003159180559,0.8164664511465813,0.8233207589670299,100,100,3,0
52,0.1833459076996367,0.18520021552008534,0.18121579093313156,0.18976021024273237,0.8147997844799146,0.8166540923003633,0.8102397897572676,0.8187842090668684,100,100,3,0
53,0.1878824575997982,0.19142687690939905,0.16378352845619082,0.24260950170908857,0.8085731230906009,0.8121175424002018,0.7573904982909114,0.8362164715438092,100,100,3,0
54,0.17045019512285747,0.24427616837575525,0.14749362725874504,0.2578002291303738,0.7557238316242447,0.8295498048771426,0.7421997708696262,0.852506372741255,100,100,3,0
55,0.1541602939254117,0.25946689579704046,0.1453534059579511,0.20293458540403053,0.7405331042029595,0.8458397060745884,0.7970654145959695,0.8546465940420489,100,100,4,0
56,0.15202007262461775,0.2046012520706972,0.13809611854141002,0.2119194572382177,0.7953987479293028,0.8479799273753823,0.7880805427617823,0.86190388145859,100,100,5,0
57,0.14476278520807667,0.21358612390488438,0.1607104008725022,0.1841555114883564,0.7864138760951156,0.8552372147919234,0.8158444885116436,0.8392895991274978,100,100,5,0
58,0.16737706753916887,0.18582217815502308,0.13931020320368348,0.1651634091030807,0.8141778218449769,0.8326229324608312,0.8348365908969193,0.8606897967963165,100,100,4,0
59,0.14597686987035013,0.16683007576974737,0.14750181437069088,0.10930049662915853,0.8331699242302526,0.8540231301296499,0.8906995033708415,0.8524981856293091,100,100,6,0
60,0.15416848103735753,0.11096716329582519,0.12764937300169366,0.19610866553039474,0.8890328367041748,0.8458315189626424,0.8038913344696053,0.8723506269983063,100,100,6,0
61,0.1343160396683603,0.19777533219706142,0.13802106980897622,0.13350805761838158,0.8022246678029386,0.8656839603316397,0.8664919423816184,0.8619789301910238,100,100,6,0
62,0.14468773647564287,0.13517472428504826,0.14065825509888918,0.1674480985015674,0.8648252757149517,0.8553122635243571,0.8325519014984326,0.8593417449011108,100,100,6,0
63,0.14732492176555584,0.16911476516823407,0.1350835690405896,0.08795502710608849,0.8308852348317659,0.8526750782344441,0.9120449728939115,0.8649164309594104,100,100,6,0
64,0.14175023570725626,0.08962169377275515,0.13930533763410835,0.1336619836524955,0.9103783062272448,0.8582497642927438,0.8663380163475045,0.8606946623658916,100,100,6,0
65,0.145972004300775,0.13532865031916216,0.12855358446109233,0.09852706805010636,0.8646713496808378,0.8540279956992249,0.9014729319498936,0.8714464155389077,100,100,6,0
66,0.13522025112775898,0.10019373471677302,0.11175305103146693,0.0784922951224396,0.8998062652832269,0.8647797488722411,0.9215077048775604,0.8882469489685331,100,100,6,0
67,0.1184197176981336,0.08015896178910627,0.1343360459151176,0.08486354162210108,0.9198410382108937,0.8815802823018664,0.9151364583778989,0.8656639540848824,100,100,6,0
68,0.14100271258178426,0.08653020828876774,0.11768398278310765,0.09888499844077714,0.9134697917112322,0.8589972874182157,0.9011150015592229,0.8823160172168923,100,100,6,0
69,0.12435064944977432,0.1005516651074438,0.12256967347051928,0.08020842280877849,0.8994483348925562,0.8756493505502256,0.9197915771912215,0.8774303265294807,100,100,6,2
70,0.12923634013718593,0.08187508947544515,0.11940792652679177,0.0929839533754091,0.9181249105245548,0.8707636598628141,0.9070160466245909,0.8805920734732082,100,100,6,2
71,0.12607459319345843,0.09465062004207576,0.08208504538448946,0.10055755413934742,0.9053493799579242,0.8739254068065416,0.8994424458606526,0.9179149546155105,100,100,6,2
72,0.08875171205115613,0.10222422080601408,0.10224469784044932,0.10678869651455969,0.8977757791939859,0.9112482879488438,0.8932113034854403,0.8977553021595507,100,100,6,2
73,0.10891136450711598,0.10845536318122635,0.09622029500940377,0.10271428327275911,0.8915446368187736,0.891088635492884,0.8972857167272409,0.9037797049905962,100,100,6,2
74,0.10288696167607043,0.10438094993942577,0.10724348526264771,0.06797795750190683,0.8956190500605742,0.8971130383239295,0.9320220424980932,0.8927565147373523,100,100,6,2
75,0.11391015192931438,0.06964462416857349,0.09677679783631343,0.08895335474431831,0.9303553758314265,0.8860898480706856,0.9110466452556817,0.9032232021636866,100,100,6,2
76,0.1034434645029801,0.09062002141098498,0.10279804655859781,0.10769077852937137,0.909379978589015,0.8965565354970199,0.8923092214706286,0.8972019534414022,100,100,6,2
77,0.10946471322526448,0.10935744519603803,0.08687351988376157,0.10303524609327819,0.8906425548039619,0.8905352867747355,0.8969647539067218,0.9131264801162384,100,100,6,2
78,0.09354018655042824,0.10470191275994485,0.08361283829777766,0.07236517867016579,0.8952980872400551,0.9064598134495717,0.9276348213298342,0.9163871617022223,100,100,6,2
79,0.09027950496444433,0.07403184533683245,0.10263228439719563,0.08996702760493058,0.9259681546631675,0.9097204950355556,0.9100329723950694,0.8973677156028044,100,100,6,2
80,0.1092989510638623,0.09163369427159725,0.09804187779751994,0.10907483209326818,0.9083663057284027,0.8907010489361377,0.8909251679067318,0.9019581222024801,100,100,6,2
81,0.1047085444641866,0.11074149875993484,0.09531978602392488,0.11645964768343953,0.8892585012400651,0.8952914555358134,0.8835403523165605,0.9046802139760751,100,100,6,2
82,0.10198645269059155,0.11812631435010619,0.09803829745930115,0.10851897610265226,0.8818736856498938,0.8980135473094084,0.8914810238973477,0.9019617025406989,100,100,6,3
83,0.10470496412596782,0.11018564276931893,0.08367609441455026,0.11179748095791497,0.889814357230681,0.8952950358740321,0.888202519042085,0.9163239055854497,100,100,6,3
84,0.09034276108121693,0.11346414762458164,0.07412513114409502,0.10714535198595299,0.8865358523754183,0.909657238918783,0.892854648014047,0.925874868855905,100,100,6,3
85,0.08079179781076169,0.10881201865261965,0.08221088606965654,0.05798504143157279,0.8911879813473803,0.9192082021892383,0.9420149585684272,0.9177891139303435,100,100,6,3
86,0.08887755273632321,0.05965170809823946,0.08672850415640088,0.08456657211002516,0.9403482919017605,0.9111224472636767,0.9154334278899748,0.9132714958435991,100,100,6,3
87,0.09339517082306754,0.08623323877669183,0.0798535722368725,0.09337373564796558,0.9137667612233081,0.9066048291769324,0.9066262643520344,0.9201464277631275,100,100,6,3
88,0.08652023890353917,0.09504040231463225,0.07760451595117679,0.11936683348012389,0.9049595976853677,0.9134797610964608,0.8806331665198761,0.9223954840488232,100,100,6,3
89,0.08427118261784346,0.12103350014679055,0.08052763845584121,0.11091760415314633,0.8789664998532094,0.9157288173821565,0.8890823958468537,0.9194723615441588,100,100,6,3
90,0.08719430512250788,0.112584270819813,0.08361948012384024,0.06697026148958152,0.887415729180187,0.9128056948774921,0.9330297385104185,0.9163805198761598,100,100,6,3
91,0.09028614679050691,0.06863692815624818,0.07341363365437803,0.08742904309048949,0.9313630718437518,0.909713853209493,0.9125709569095105,0.926586366345622,100,100,6,3
92,0.0800803003210447,0.08909570975715615,0.08473549530634872,0.08972750804134721,0.9109042902428438,0.9199196996789553,0.9102724919586528,0.9152645046936513,100,100,6,3
93,0.09140216197301539,0.09139417470801388,0.07951401577800532,0.08140836948092967,0.9086058252919861,0.9085978380269846,0.9185916305190703,0.9204859842219947,100,100,6,3
94,0.08618068244467199,0.08307503614759633,0.08382804945900035,0.09895658562329412,0.9169249638524036,0.913819317555328,0.9010434143767059,0.9161719505409996,100,100,6,3
95,0.09049471612566702,0.10062325228996079,0.08243532465133263,0.09186242988754845,0.8993767477100392,0.9095052838743329,0.9081375701124516,0.9175646753486674,100,100,6,3
96,0.0891019913179993,0.09352909655421511,0.08012472530504677,0.07463595566665548,0.9064709034457848,0.9108980086820007,0.9253640443333445,0.9198752746949532,100,100,6,3
97,0.08679139197171344,0.07630262233332215,0.07768484425979505,0.10637957300656065,0.9236973776666778,0.9132086080282865,0.8936204269934394,0.922315155740205,100,100,6,3
98,0.08435151092646172,0.10804623967322731,0.08340818845838793,0.05945899370113006,0.8919537603267726,0.9156484890735382,0.9405410062988699,0.9165918115416121,100,100,6,3
99,0.0900748551250546,0.06112566036779673,0.08000531835774294,0.0910854152993158,0.9388743396322032,0.9099251448749454,0.9089145847006842,0.9199946816422571,100,100,6,3
100,0.0866719850244096,0.09275208196598246,0.08179779441569268,0.0807530893847499,0.9072479180340175,0.9133280149755904,0.9192469106152501,0.9182022055843073,100,100,6,3
101,0.08846446108235935,0.08241975605141656,0.08551691886501012,0.07389643067122653,0.9175802439485834,0.9115355389176406,0.9261035693287735,0.9144830811349899,100,100,6,3
102,0.09218358553167678,0.0755630973378932,0.07778234781045834,0.05452105231126758,0.9244369026621068,0.9078164144683232,0.9454789476887324,0.9222176521895417,100,100,6,3
103,0.08444901447712501,0.05618771897793425,0.07655679914355507,0.08050506560650095,0.9438122810220657,0.915550985522875,0.919494934393499,0.9234432008564449,100,100,6,3
104,0.08322346581022173,0.08217173227316761,0.07686982614953075,0.06591149769994664,0.9178282677268323,0.9167765341897782,0.9340885023000534,0.9231301738504692,100,100,6,3
105,0.08353649281619742,0.0675781643666133,0.08015816494057104,0.071149241345139,0.9324218356333867,0.9164635071838025,0.928850758654861,0.919841835059429,100,100,6,3
106,0.08682483160723771,0.07281590801180567,0.08433794214812085,0.09116479163738211,0.9271840919881943,0.9131751683927622,0.9088352083626179,0.9156620578518792,100,100,6,3
107,0.09100460881478752,0.09283145830404878,0.08242157331558009,0.08148072858849431,0.9071685416959512,0.9089953911852124,0.9185192714115057,0.9175784266844199,100,100,6,3
108,0.08908823998224676,0.08314739525516097,0.08447123068895002,0.06917862363604965,0.916852604744839,0.9109117600177532,0.9308213763639503,0.91552876931105,100,100,6,3
109,0.09113789735561668,0.07084529030271632,0.08324002905893624,0.06530496810738573,0.9291547096972836,0.9088621026443833,0.9346950318926143,0.9167599709410638,100,100,6,3
110,0.0899066957256029,0.0669716347740524,0.08527844321068034,0.07945977943723292,0.9330283652259476,0.910093304274397,0.9205402205627671,0.9147215567893197,100,100,6,3
111,0.09194510987734701,0.08112644610389959,0.08717605591600208,0.07070133189911676,0.9188735538961004,0.908054890122653,0.9292986681008832,0.9128239440839979,100,100,6,3
112,0.09384272258266875,0.07236799856578342,0.08374080821758856,0.09583294867279568,0.9276320014342165,0.9061572774173312,0.9041670513272043,0.9162591917824114,100,100,5,3
113,0.09040747488425523,0.09749961533946234,0.08304539605288297,0.07776164159486243,0.9025003846605376,0.9095925251157447,0.9222383584051376,0.916954603947117,99,100,5,3
114,0.08971206271954964,0.0794283082615291,0.09029054347819832,0.08526970647273735,0.9205716917384709,0.9102879372804503,0.9147302935272627,0.9097094565218017,99,100,5,3
115,0.09695721014486498,0.08693637313940401,0.0871950239632373,0.08432908908057679,0.913063626860596,0.903042789855135,0.9156709109194232,0.9128049760367627,99,100,6,3
116,0.09386169062990397,0.08599575574724345,0.10658560905223347,0.06885465831140836,0.9140042442527565,0.906138309370096,0.9311453416885916,0.8934143909477665,99,100,6,4
117,0.11325227571890013,0.07052132497807502,0.09369241102442738,0.053220523608763504,0.9294786750219249,0.8867477242810998,0.9467794763912365,0.9063075889755726,99,100,5,4
118,0.10035907769109405,0.054887190275430174,0.09835095748759404,0.06714439071606304,0.9451128097245698,0.8996409223089059,0.932855609283937,0.901649042512406,98,100,5,4
119,0.1050176241542607,0.0688110573827297,0.11059136198086161,0.08753316083329354,0.9311889426172703,0.8949823758457393,0.9124668391667065,0.8894086380191384,98,99,5,4
120,0.11725802864752828,0.08919982749996021,0.10222288412521308,0.10180614120623566,0.9108001725000398,0.8827419713524717,0.8981938587937643,0.8977771158747869,98,99,5,4
121,0.10888955079187974,0.10347280787290232,0.09944921161069809,0.11945029033297705,0.8965271921270976,0.8911104492081202,0.880549709667023,0.9005507883893019,97,99,5,4
122,0.10611587827736475,0.12111695699964371,0.11378327793482834,0.06831054754790011,0.8788830430003562,0.8938841217226352,0.9316894524520999,0.8862167220651717,97,99,5,4
123,0.12044994460149501,0.06997721421456678,0.10391022139605499,0.11047777937066194,0.9300227857854332,0.879550055398505,0.8895222206293381,0.896089778603945,96,99,5,4
124,0.11057688806272166,0.11214444603732861,0.12325811900278905,0.10429871499498655,0.8878555539626714,0.8894231119372783,0.8957012850050134,0.876741880997211,96,99,5,3
125,0.1299247856694557,0.10596538166165322,0.1282757086131413,0.09300663930906716,0.8940346183383467,0.8700752143305444,0.9069933606909328,0.8717242913868587,96,99,6,3
126,0.13494237527980796,0.09467330597573383,0.11501950608342493,0.05057950346564133,0.9053266940242661,0.865057624720192,0.9494204965343587,0.8849804939165751,95,99,5,3
127,0.1216861727500916,0.052246170132308,0.11738006309672766,0.06482304812108386,0.947753829867692,0.8783138272499084,0.9351769518789161,0.8826199369032723,95,98,5,4
128,0.12404672976339433,0.06648971478775052,0.11538926014876394,0.12096343102596441,0.9335102852122494,0.8759532702366056,0.8790365689740356,0.8846107398512361,95,97,5,3
129,0.12205592681543061,0.12263009769263107,0.12340447457253345,0.13947679624845977,0.8773699023073689,0.8779440731845694,0.8605232037515402,0.8765955254274665,94,97,4,3
130,0.1300711412392001,0.14114346291512644,0.1491616248251647,0.08760560828156816,0.8588565370848735,0.8699288587607998,0.9123943917184318,0.8508383751748353,93,97,3,3
131,0.15582829149183136,0.08927227494823482,0.14168182043193045,0.12659867090429033,0.9107277250517651,0.8441717085081686,0.8734013290957097,0.8583181795680696,93,97,3,2
132,0.1483484870985971,0.128265337570957,0.15726020310536892,0.10555932874646168,0.871734662429043,0.8516515129014028,0.8944406712535383,0.8427397968946311,92,96,4,1
133,0.16392686977203558,0.10722599541312834,0.1578759701600989,0.11189201246774916,0.8927740045868716,0.8360731302279645,0.8881079875322508,0.8421240298399011,91,96,3,3
134,0.16454263682676556,0.11355867913441582,0.17922823232098417,0.13294916584716165,0.8864413208655841,0.8354573631732345,0.8670508341528383,0.8207717676790158,91,96,3,2
135,0.18589489898765083,0.13461583251382833,0.17486495579615113,0.09033355389820308,0.8653841674861716,0.8141051010123492,0.9096664461017969,0.8251350442038489,91,95,3,3
136,0.1815316224628178,0.09200022056486974,0.20300643612378189,0.14747661296907744,0.9079997794351302,0.8184683775371822,0.8525233870309226,0.7969935638762181,90,95,3,3
137,0.20967310279044854,0.1491432796357441,0.19428321262997983,0.15907058174933308,0.8508567203642559,0.7903268972095514,0.8409294182506669,0.8057167873700202,90,94,3,2
138,0.20094987929664648,0.16073724841599976,0.20969721293304466,0.14595702550463985,0.8392627515840002,0.7990501207033536,0.8540429744953602,0.7903027870669553,90,94,3,2
139,0.21636387959971132,0.14762369217130653,0.24426079051284488,0.18154594712222272,0.8523763078286934,0.7836361204002886,0.8184540528777773,0.7557392094871551,89,93,2,2
140,0.25092745717951154,0.1832126137888894,0.3222637644556495,0.18152227514710706,0.8167873862111106,0.7490725428204885,0.8184777248528929,0.6777362355443505,89,93,2,2
141,0.3289304311223162,0.18318894181377374,0.3350401736109718,0.2637858404337651,0.8168110581862262,0.6710695688776838,0.7362141595662349,0.6649598263890282,89,93,2,2
142,0.3417068402776385,0.2654525071004317,0.2951162683654711,0.2716046574843163,0.7345474928995683,0.6582931597223616,0.7283953425156837,0.7048837316345289,88,92,2,2
143,0.30178293503213777,0.27327132415098293,0.3818306815769372,0.2314800282964875,0.726728675849017,0.6982170649678623,0.7685199717035125,0.6181693184230628,88,92,2,1
144,0.3884973482436039,0.23314669496315418,0.3680923850868648,0.2978944170773703,0.7668533050368458,0.6115026517563962,0.7021055829226297,0.6319076149131352,87,91,1,1
145,0.37475905175353147,0.29956108374403695,0.4043269790554238,0.23681681368690843,0.700438916255963,0.6252409482464685,0.7631831863130916,0.5956730209445762,87,91,1,1
146,0.41099364572209046,0.2384834803535751,0.3282895476308716,0.25883476626302016,0.7615165196464249,0.5890063542779096,0.7411652337369798,0.6717104523691284,86,89,1,3
147,0.33495621429753825,0.2605014329296868,0.3347096502444795,0.22595462463141802,0.7394985670703131,0.6650437857024618,0.774045375368582,0.6652903497555205,86,88,1,3
148,0.34137631691114617,0.2276212912980847,0.3110014295899275,0.24631797021508073,0.7723787087019153,0.6586236830888539,0.7536820297849193,0.6889985704100725,85,88,1,3
149,0.31766809625659415,0.24798463688174738,0.36932936296301255,0.2157829659635263,0.7520153631182527,0.6823319037434059,0.7842170340364737,0.6306706370369874,84,87,1,2
150,0.3759960296296792,0.21744963263019298,0.33443255174119035,0.26906515790246976,0.782550367369807,0.6240039703703208,0.7309348420975302,0.6655674482588096,84,87,1,2
151,0.341099218407857,0.2707318245691364,0.29287914992398234,0.29136270383499974,0.7292681754308636,0.658900781592143,0.7086372961650003,0.7071208500760177,84,87,1,2
152,0.299545816590649,0.2930293705016664,0.23807263485193775,0.22457208575288856,0.7069706294983336,0.700454183409351,0.7754279142471114,0.7619273651480623,83,86,1,3
153,0.2447393015186044,0.22623875241955524,0.288193131747283,0.23180775345497584,0.7737612475804447,0.7552606984813957,0.7681922465450242,0.711806868252717,83,86,1,3
154,0.29485979841394966,0.23347442012164252,0.3085038196815074,0.21546226025769633,0.7665255798783575,0.7051402015860504,0.7845377397423037,0.6914961803184926,82,86,0,2
155,0.3151704863481741,0.217128926924363,0.3300066744944128,0.22982027492979906,0.782871073075637,0.6848295136518259,0.7701797250702009,0.6699933255055872,82,84,0,2
156,0.33667334116107944,0.23148694159646574,0.3179956984908173,0.22103914880859687,0.7685130584035342,0.6633266588389206,0.7789608511914031,0.6820043015091827,82,84,0,2
157,0.324662365157484,0.22270581547526355,0.2795677495035851,0.21015867155837864,0.7772941845247364,0.675337634842516,0.7898413284416214,0.7204322504964149,81,84,0,2
158,0.28623441617025175,0.21182533822504532,0.27953340384552505,0.16199186817681221,0.7881746617749547,0.7137655838297483,0.8380081318231878,0.720466596154475,80,82,0,3
159,0.2862000705121917,0.1636585348434789,0.22882759240649608,0.1876472870741962,0.8363414651565211,0.7137999294878083,0.8123527129258038,0.7711724075935039,80,82,0,2
160,0.23549425907316274,0.18931395374086288,0.2818783818631586,0.18420956701357327,0.8106860462591371,0.7645057409268372,0.8157904329864267,0.7181216181368414,79,82,0,2
161,0.28854504852982527,0.18587623368023995,0.2935708262484633,0.20250245329843297,0.81412376631976,0.7114549514701747,0.797497546701567,0.7064291737515367,79,81,0,2
162,0.30023749291512997,0.20416911996509965,0.24710862761657915,0.16186875491054997,0.7958308800349003,0.6997625070848701,0.83813124508945,0.7528913723834209,78,81,0,3
163,0.2537752942832458,0.16353542157721665,0.17140718764466156,0.17922894803888056,0.8364645784227833,0.7462247057167541,0.8207710519611194,0.8285928123553384,78,79,0,2
164,0.17807385431132822,0.18089561470554724,0.26656088360531405,0.19639708229364705,0.8191043852944527,0.8219261456886717,0.803602917706353,0.733439116394686,77,79,0,3
165,0.2732275502719807,0.19806374896031373,0.2739388714372948,0.2577479031989133,0.8019362510396862,0.7267724497280192,0.7422520968010867,0.7260611285627052,77,79,0,3
166,0.28060553810396144,0.2594145698655799,0.23102395761823502,0.19567644636310488,0.7405854301344201,0.7193944618960386,0.8043235536368951,0.768976042381765,76,78,1,2
167,0.23769062428490167,0.19734311302977156,0.15561305318244578,0.14959591306413045,0.8026568869702284,0.7623093757150983,0.8504040869358696,0.8443869468175542,76,78,0,2
168,0.16227971984911244,0.15126257973079713,0.25813282719473474,0.18105212478968535,0.8487374202692028,0.8377202801508876,0.8189478752103146,0.7418671728052653,74,77,0,2
