tick,cohesion_v1_A,cohesion_v1_B,cohesion_v2_A,cohesion_v2_B,enemy_collapse_v1_for_A,enemy_collapse_v1_for_B,enemy_collapse_v2_for_A,enemy_collapse_v2_for_B,alive_A,alive_B,pocket_count_A,pocket_count_B
81,0.10338585196499268,0.12210437047453888,0.08199677006968109,0.10261115659926145,0.8778956295254611,0.8966141480350073,0.8973888434007385,0.9180032299303189,100,100,4,0
82,0.08866343673634776,0.10427782326592812,0.09664488034531626,0.03266867001193097,0.8957221767340718,0.9113365632636522,0.967331329988069,0.9033551196546837,100,100,4,0
83,0.10331154701198293,0.03433533667859764,0.08801412969297384,0.06962626806686556,0.9656646633214023,0.896688452988017,0.9303737319331344,0.9119858703070262,100,100,4,1
84,0.09468079635964051,0.07129293473353222,0.0834413291148961,0.0432162307014724,0.9287070652664677,0.9053192036403594,0.9567837692985276,0.9165586708851039,100,100,4,1
85,0.09010799578156277,0.04488289736813907,0.08556923250474369,0.09750382346961306,0.9551171026318609,0.9098920042184372,0.9024961765303869,0.9144307674952563,100,100,4,1
86,0.09223589917141035,0.09917049013627972,0.09420616538870097,0.05388351117972401,0.9008295098637202,0.9077641008285896,0.946116488820276,0.905793834611299,100,100,4,1
87,0.10087283205536764,0.05555017784639068,0.07622797555642213,0.08621557099949773,0.9444498221536093,0.8991271679446323,0.9137844290005023,0.9237720244435779,100,100,4,1
88,0.0828946422230888,0.08788223766616439,0.08661795538814987,0.10809199586590246,0.9121177623338356,0.9171053577769112,0.8919080041340975,0.9133820446118501,100,100,4,1
89,0.09328462205481654,0.10975866253256912,0.09962316482009848,0.09682292233707579,0.8902413374674308,0.9067153779451834,0.9031770776629242,0.9003768351799015,100,100,4,1
90,0.10628983148676514,0.09848958900374245,0.0896281628489537,0.09146652992089788,0.9015104109962575,0.8937101685132348,0.9085334700791021,0.9103718371510463,100,100,4,1
91,0.09629482951562036,0.09313319658756454,0.08450412510725802,0.051242017856611644,0.9068668034124354,0.9037051704843796,0.9487579821433884,0.915495874892742,100,100,4,1
92,0.09117079177392469,0.052908684523278314,0.08006831628607802,0.07311884951754122,0.9470913154767217,0.9088292082260753,0.9268811504824588,0.919931683713922,100,100,4,1
93,0.08673498295274469,0.07478551618420788,0.07560045090199086,0.07600507476449514,0.9252144838157921,0.9132650170472553,0.9239949252355049,0.9243995490980091,100,100,5,1
94,0.08226711756865752,0.0776717414311618,0.07483187519649226,0.0691453908239793,0.9223282585688382,0.9177328824313424,0.9308546091760207,0.9251681248035077,100,100,5,1
95,0.08149854186315893,0.07081205749064597,0.0856172687876513,0.09645677661250307,0.929187942509354,0.918501458136841,0.9035432233874969,0.9143827312123487,100,100,5,1
96,0.09228393545431797,0.09812344327916973,0.08387350394646342,0.0889679458748075,0.9018765567208302,0.907716064545682,0.9110320541251925,0.9161264960535366,100,100,5,1
97,0.09054017061313009,0.09063461254147416,0.07951820067041737,0.06559725041726983,0.9093653874585258,0.9094598293868699,0.9344027495827302,0.9204817993295826,100,100,5,1
98,0.08618486733708404,0.06726391708393649,0.09062550803440494,0.09339452101851498,0.9327360829160635,0.9138151326629159,0.906605478981485,0.909374491965595,100,100,5,1
99,0.09729217470107161,0.09506118768518164,0.08449069314669067,0.09019828412456665,0.9049388123148183,0.9027078252989283,0.9098017158754333,0.9155093068533093,100,100,5,1
100,0.09115735981335733,0.09186495079123332,0.09257884719439591,0.10926717434049771,0.9081350492087666,0.9088426401866426,0.8907328256595023,0.9074211528056041,100,100,6,1
101,0.09924551386106258,0.11093384100716437,0.09101088527194479,0.07374034240757121,0.8890661589928356,0.9007544861389374,0.9262596575924288,0.9089891147280552,100,100,6,1
102,0.09767755193861145,0.07540700907423788,0.09645784883433572,0.10217237904277665,0.9245929909257621,0.9023224480613885,0.8978276209572233,0.9035421511656643,100,100,6,1
103,0.10312451550100239,0.10383904570944331,0.08376664083116292,0.0910894514278926,0.8961609542905566,0.8968754844989976,0.9089105485721074,0.9162333591688371,100,100,6,2
104,0.09043330749782959,0.09275611809455926,0.07831224840625961,0.10975209195728686,0.9072438819054407,0.9095666925021704,0.8902479080427131,0.9216877515937404,100,100,6,3
105,0.08497891507292628,0.11141875862395352,0.08212356508759489,0.05351276990438891,0.8885812413760464,0.9150210849270737,0.9464872300956111,0.9178764349124051,100,100,6,3
106,0.08879023175426155,0.05517943657105558,0.08551096251086632,0.06964487559083699,0.9448205634289444,0.9112097682457384,0.930355124409163,0.9144890374891337,100,100,6,3
107,0.09217762917753299,0.07131154225750365,0.0903027687233462,0.08220022043146535,0.9286884577424963,0.907822370822467,0.9177997795685346,0.9096972312766538,100,100,6,3
108,0.09696943539001286,0.08386688709813202,0.09285110962957455,0.07560068502349526,0.9161331129018679,0.9030305646099871,0.9243993149765047,0.9071488903704255,100,100,6,3
109,0.09951777629624121,0.07726735169016193,0.08031678381107377,0.06665325414271739,0.922732648309838,0.9004822237037587,0.9333467458572826,0.9196832161889262,100,100,6,2
110,0.08698345047774043,0.06831992080938405,0.07573548762080229,0.09971728764513932,0.9316800791906159,0.9130165495222595,0.9002827123548607,0.9242645123791977,100,100,6,3
111,0.08240215428746896,0.10138395431180598,0.08088576729367858,0.08692138287656437,0.898616045688194,0.917597845712531,0.9130786171234356,0.9191142327063214,100,100,6,2
112,0.08755243396034525,0.08858804954323103,0.08281258566361904,0.10469645743018363,0.9114119504567689,0.9124475660396547,0.8953035425698164,0.917187414336381,100,100,6,2
113,0.08947925233028571,0.1063631240968503,0.07481604112580831,0.0699408554768246,0.8936368759031497,0.9105207476697142,0.9300591445231754,0.9251839588741917,100,100,4,3
114,0.08148270779247498,0.07160752214349127,0.07889882272553261,0.08683119160265185,0.9283924778565087,0.918517292207525,0.9131688083973482,0.9211011772744674,100,100,5,3
