case_id,fr,mb,pd,tick,side,alive_self_tick_start,alive_enemy_tick_start,alive_self_tick_end,alive_enemy_tick_end,ForceRatio_tick_start,ForceRatio_tick_end,AttritionMomentum,AttritionMomentum_fixed,d_ref_anchor,d_ref_live,link_radius_anchor,link_radius_live,lcc_size,alive_units_end,C_conn_rel,R,R_ref_anchor,R_ref_live,rho_anchor,rho_live,C_scale_anchor,C_scale_live,C_v3p1_anchor,C_v3p1_live,collapse_event_v2
reference_alpha_AB,4.0,5.0,5.0,32,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9815962695,3.2000000000,3.1705540311,100,100,1.0000000000,8.7582996216,20.0000000000,19.8159626946,0.4379149811,0.4419820403,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,33,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6676645171,20.0000000000,20.0000000000,0.4333832259,0.4333832259,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,33,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9960850689,3.2000000000,3.1937361102,100,100,1.0000000000,8.7565742082,20.0000000000,19.9608506886,0.4378287104,0.4386874259,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,34,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9975852599,3.2000000000,3.1961364159,100,100,1.0000000000,8.6624816102,20.0000000000,19.9758525994,0.4331240805,0.4336476537,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,34,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9920858594,3.2000000000,3.1873373751,100,100,1.0000000000,8.7563107372,20.0000000000,19.9208585945,0.4378155369,0.4395548864,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,35,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9972845713,3.2000000000,3.1956553140,100,100,1.0000000000,8.6601488754,20.0000000000,19.9728457127,0.4330074438,0.4335961435,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,35,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7600934928,20.0000000000,20.0000000000,0.4380046746,0.4380046746,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,36,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9914441797,3.2000000000,3.1863106876,100,100,1.0000000000,8.6507992180,20.0000000000,19.9144417973,0.4325399609,0.4343982777,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,36,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7531426534,20.0000000000,20.0000000000,0.4376571327,0.4376571327,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,37,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6480754203,20.0000000000,20.0000000000,0.4324037710,0.4324037710,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,37,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9971009277,3.2000000000,3.1953614844,100,100,1.0000000000,8.7473780242,20.0000000000,19.9710092774,0.4373689012,0.4380038035,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,38,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6503390959,20.0000000000,20.0000000000,0.4325169548,0.4325169548,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,38,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7443299564,20.0000000000,20.0000000000,0.4372164978,0.4372164978,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,39,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9894307665,3.2000000000,3.1830892265,100,100,1.0000000000,8.6636796624,20.0000000000,19.8943076653,0.4331839831,0.4354853563,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,39,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7479828716,20.0000000000,20.0000000000,0.4373991436,0.4373991436,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,40,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6614541853,20.0000000000,20.0000000000,0.4330727093,0.4330727093,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,40,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9956223468,3.2000000000,3.1929957548,100,100,1.0000000000,8.7320336933,20.0000000000,19.9562234678,0.4366016847,0.4375594264,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,41,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9989094328,3.2000000000,3.1982550924,100,100,1.0000000000,8.6661583064,20.0000000000,19.9890943278,0.4333079153,0.4335443199,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,41,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9917424506,3.2000000000,3.1867879209,100,100,1.0000000000,8.7228154956,20.0000000000,19.9174245057,0.4361407748,0.4379489674,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,42,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6660178384,20.0000000000,20.0000000000,0.4333008919,0.4333008919,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,42,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9754630913,3.2000000000,3.1607409461,100,100,1.0000000000,8.7265240220,20.0000000000,19.7546309134,0.4363262011,0.4417457385,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,43,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6534639695,20.0000000000,20.0000000000,0.4326731985,0.4326731985,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,43,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7438259777,20.0000000000,20.0000000000,0.4371912989,0.4371912989,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,44,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6436323127,20.0000000000,20.0000000000,0.4321816156,0.4321816156,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,44,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7497546403,20.0000000000,20.0000000000,0.4374877320,0.4374877320,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,45,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0004322370,3.2000000000,3.2006915792,100,100,1.0000000000,8.6328463150,20.0000000000,20.0043223703,0.4316423158,0.4315490500,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,45,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0029145478,3.2000000000,3.2046632764,100,100,1.0000000000,8.7458122107,20.0000000000,20.0291454777,0.4372906105,0.4366542856,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,46,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6179877046,20.0000000000,20.0000000000,0.4308993852,0.4308993852,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,46,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0022902858,3.2000000000,3.2036644573,100,100,1.0000000000,8.7337676017,20.0000000000,20.0229028583,0.4366883801,0.4361888815,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,47,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000159701,3.2000000000,3.2000255522,100,100,1.0000000000,8.6118514679,20.0000000000,20.0001597014,0.4305925734,0.4305891351,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,47,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0047105114,3.2000000000,3.2075368183,100,100,1.0000000000,8.7238890542,20.0000000000,20.0471051141,0.4361944527,0.4351695172,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,48,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6182969211,20.0000000000,20.0000000000,0.4309148461,0.4309148461,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,48,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0032339577,3.2000000000,3.2051743323,100,100,1.0000000000,8.7083758116,20.0000000000,20.0323395767,0.4354187906,0.4347158642,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,49,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0001396588,3.2000000000,3.2002234540,100,100,1.0000000000,8.6230094768,20.0000000000,20.0013965876,0.4311504738,0.4311203690,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,49,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0026463196,3.2000000000,3.2042341113,100,100,1.0000000000,8.7068015144,20.0000000000,20.0264631955,0.4353400757,0.4347648124,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,50,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0034148315,3.2000000000,3.2054637304,100,100,1.0000000000,8.6208681042,20.0000000000,20.0341483147,0.4310434052,0.4303086894,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,50,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7099391397,20.0000000000,20.0000000000,0.4354969570,0.4354969570,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,51,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0017479941,3.2000000000,3.2027967906,100,100,1.0000000000,8.6288925025,20.0000000000,20.0174799414,0.4314446251,0.4310678731,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,51,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7097531699,20.0000000000,20.0000000000,0.4354876585,0.4354876585,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,52,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0048575139,3.2000000000,3.2077720223,100,100,1.0000000000,8.6187740116,20.0000000000,20.0485751394,0.4309387006,0.4298945911,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,52,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7130720859,20.0000000000,20.0000000000,0.4356536043,0.4356536043,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,53,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0027463364,3.2000000000,3.2043941382,100,100,1.0000000000,8.6096384509,20.0000000000,20.0274633636,0.4304819225,0.4298916091,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,53,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6968925107,20.0000000000,20.0000000000,0.4348446255,0.4348446255,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,54,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.5979893401,20.0000000000,20.0000000000,0.4298994670,0.4298994670,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,54,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7066239197,20.0000000000,20.0000000000,0.4353311960,0.4353311960,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,55,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.5927599124,20.0000000000,20.0000000000,0.4296379956,0.4296379956,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,55,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7187766729,20.0000000000,20.0000000000,0.4359388336,0.4359388336,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,56,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.5968095226,20.0000000000,20.0000000000,0.4298404761,0.4298404761,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,56,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7280068108,20.0000000000,20.0000000000,0.4364003405,0.4364003405,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,57,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0013920068,3.2000000000,3.2022272109,100,100,1.0000000000,8.5911578156,20.0000000000,20.0139200683,0.4295578908,0.4292591250,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,57,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0044589717,3.2000000000,3.2071343548,100,100,1.0000000000,8.7271540505,20.0000000000,20.0445897173,0.4363577025,0.4353870133,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,58,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0089270742,3.2000000000,3.2142833187,100,100,1.0000000000,8.5927676549,20.0000000000,20.0892707416,0.4296383827,0.4277291976,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,58,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0011283769,3.2000000000,3.2018054030,100,100,1.0000000000,8.7055535828,20.0000000000,20.0112837686,0.4352776791,0.4350322390,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,59,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0126701708,3.2000000000,3.2202722733,100,100,1.0000000000,8.5868633987,20.0000000000,20.1267017081,0.4293431699,0.4266403668,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,59,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0005747623,3.2000000000,3.2009196197,100,100,1.0000000000,8.7032193696,20.0000000000,20.0057476229,0.4351609685,0.4350359473,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,60,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0095895503,3.2000000000,3.2153432806,100,100,1.0000000000,8.5915128442,20.0000000000,20.0958955035,0.4295756422,0.4275257523,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,60,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6967065077,20.0000000000,20.0000000000,0.4348353254,0.4348353254,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,61,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0068405584,3.2000000000,3.2109448935,100,100,1.0000000000,8.5845072308,20.0000000000,20.0684055841,0.4292253615,0.4277622951,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,61,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7178631803,20.0000000000,20.0000000000,0.4358931590,0.4358931590,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,62,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0111263592,3.2000000000,3.2178021747,100,100,1.0000000000,8.5826318354,20.0000000000,20.1112635916,0.4291315918,0.4267574634,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,62,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7265667583,20.0000000000,20.0000000000,0.4363283379,0.4363283379,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,63,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0027804467,3.2000000000,3.2044487147,100,100,1.0000000000,8.5846265777,20.0000000000,20.0278044666,0.4292313289,0.4286354299,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,63,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0070941377,3.2000000000,3.2113506203,100,100,1.0000000000,8.7321742848,20.0000000000,20.0709413772,0.4366087142,0.4350655069,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,64,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.5877971329,20.0000000000,20.0000000000,0.4293898566,0.4293898566,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,64,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0080618897,3.2000000000,3.2128990235,100,100,1.0000000000,8.7227008665,20.0000000000,20.0806188968,0.4361350433,0.4343840651,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,65,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6067050656,20.0000000000,20.0000000000,0.4303352533,0.4303352533,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,65,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0152977324,3.2000000000,3.2244763718,100,100,1.0000000000,8.7152116879,20.0000000000,20.1529773238,0.4357605844,0.4324528107,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,66,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0088235407,3.2000000000,3.2141176651,100,100,1.0000000000,8.6150713176,20.0000000000,20.0882354072,0.4307535659,0.4288615273,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,66,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0032953635,3.2000000000,3.2052725816,100,100,1.0000000000,8.7144796569,20.0000000000,20.0329536349,0.4357239828,0.4350072294,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,67,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0121941801,3.2000000000,3.2195106881,100,100,1.0000000000,8.6179864997,20.0000000000,20.1219418008,0.4308993250,0.4282880144,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,67,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0006154616,3.2000000000,3.2009847385,100,100,1.0000000000,8.7226262178,20.0000000000,20.0061546157,0.4361313109,0.4359971411,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,68,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0005982074,3.2000000000,3.2009571318,100,100,1.0000000000,8.6091659170,20.0000000000,20.0059820736,0.4304582959,0.4303295827,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,68,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7197741995,20.0000000000,20.0000000000,0.4359887100,0.4359887100,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,69,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6062335444,20.0000000000,20.0000000000,0.4303116772,0.4303116772,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,69,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0091498899,3.2000000000,3.2146398239,100,100,1.0000000000,8.7218335236,20.0000000000,20.0914988992,0.4360916762,0.4341056666,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,70,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0121608645,3.2000000000,3.2194573832,100,100,1.0000000000,8.5972384800,20.0000000000,20.1216086451,0.4298619240,0.4272639744,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,70,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0012509341,3.2000000000,3.2020014946,100,100,1.0000000000,8.7076632141,20.0000000000,20.0125093413,0.4353831607,0.4351110131,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,71,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0130405414,3.2000000000,3.2208648662,100,100,1.0000000000,8.5841983301,20.0000000000,20.1304054137,0.4292099165,0.4264294809,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,71,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0080832975,3.2000000000,3.2129332760,100,100,1.0000000000,8.7073273301,20.0000000000,20.0808329751,0.4353663665,0.4336138516,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,72,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0087150513,3.2000000000,3.2139440820,100,100,1.0000000000,8.5846746409,20.0000000000,20.0871505126,0.4292337320,0.4273714500,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,72,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0083306393,3.2000000000,3.2133290228,100,100,1.0000000000,8.7027484333,20.0000000000,20.0833063928,0.4351374217,0.4333324535,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,73,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0015445158,3.2000000000,3.2024712253,100,100,1.0000000000,8.5938488261,20.0000000000,20.0154451580,0.4296924413,0.4293608640,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
