case_id,fr,mb,pd,tick,side,alive_self_tick_start,alive_enemy_tick_start,alive_self_tick_end,alive_enemy_tick_end,ForceRatio_tick_start,ForceRatio_tick_end,AttritionMomentum,AttritionMomentum_fixed,d_ref_anchor,d_ref_live,link_radius_anchor,link_radius_live,lcc_size,alive_units_end,C_conn_rel,R,R_ref_anchor,R_ref_live,rho_anchor,rho_live,C_scale_anchor,C_scale_live,C_v3p1_anchor,C_v3p1_live,collapse_event_v2
FR8_MB8_PD5,8.0,8.0,5.0,38,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.6848933860,3.2000000000,2.6958294176,97,100,0.9700000000,7.5819767630,20.0000000000,16.8489338599,0.3790988381,0.4499974198,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,39,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7778785742,3.2000000000,2.8446057187,98,100,0.9800000000,7.6319240611,20.0000000000,17.7787857420,0.3815962031,0.4292713896,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,39,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7964903472,3.2000000000,2.8743845556,97,100,0.9700000000,7.6338186800,20.0000000000,17.9649034722,0.3816909340,0.4249295685,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,40,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7765459173,3.2000000000,2.8424734677,98,100,0.9800000000,7.7038783701,20.0000000000,17.7654591732,0.3851939185,0.4336436393,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,40,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7788061206,3.2000000000,2.8460897930,98,100,0.9800000000,7.7275322173,20.0000000000,17.7880612062,0.3863766109,0.4344223987,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,41,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7605343030,3.2000000000,2.8168548848,97,100,0.9700000000,7.7684964699,20.0000000000,17.6053430299,0.3884248235,0.4412578873,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,41,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7589860233,3.2000000000,2.8143776373,98,100,0.9800000000,7.8203782219,20.0000000000,17.5898602332,0.3910189111,0.4445958136,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,42,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7675931951,3.2000000000,2.8281491122,97,100,0.9700000000,7.8286501586,20.0000000000,17.6759319511,0.3914325079,0.4428988627,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,42,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8102989119,3.2000000000,2.8964782590,98,100,0.9800000000,7.8906913051,20.0000000000,18.1029891188,0.3945345653,0.4358778130,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,43,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7810213891,3.2000000000,2.8496342225,99,100,0.9900000000,7.8957833137,20.0000000000,17.8102138909,0.3947891657,0.4433289438,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,43,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8035970936,3.2000000000,2.8857553498,98,100,0.9800000000,7.9550979161,20.0000000000,18.0359709363,0.3977548958,0.4410684595,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,44,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8496070128,3.2000000000,2.9593712205,99,100,0.9900000000,7.9508180420,20.0000000000,18.4960701282,0.3975409021,0.4298652626,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,44,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8753140358,3.2000000000,3.0005024573,98,100,0.9800000000,8.0489141793,20.0000000000,18.7531403581,0.4024457090,0.4292035374,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,45,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8133195694,3.2000000000,2.9013113110,99,100,0.9900000000,7.9861935771,20.0000000000,18.1331956937,0.3993096789,0.4404184299,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,45,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8211439642,3.2000000000,2.9138303428,98,100,0.9800000000,8.1165866887,20.0000000000,18.2114396423,0.4058293344,0.4456861647,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,46,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7988566124,3.2000000000,2.8781705798,99,100,0.9900000000,8.0653127581,20.0000000000,17.9885661235,0.4032656379,0.4483577347,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,46,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8194493716,3.2000000000,2.9111189945,97,100,0.9700000000,8.1699391596,20.0000000000,18.1944937159,0.4084969580,0.4490336080,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,47,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8263887647,3.2000000000,2.9222220236,99,100,0.9900000000,8.1291484395,20.0000000000,18.2638876475,0.4064574220,0.4450940893,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,47,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7941273002,3.2000000000,2.8706036803,94,100,0.9400000000,8.2213843226,20.0000000000,17.9412730018,0.4110692161,0.4582386279,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,48,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7920601676,3.2000000000,2.8672962681,98,100,0.9800000000,8.1724217455,20.0000000000,17.9206016756,0.4086210873,0.4560350089,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,48,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8456019452,3.2000000000,2.9529631124,98,100,0.9800000000,8.2975217021,20.0000000000,18.4560194523,0.4148760851,0.4495834935,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,49,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7980334855,3.2000000000,2.8768535768,98,100,0.9800000000,8.2174252989,20.0000000000,17.9803348552,0.4108712649,0.4570229289,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,49,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8148091115,3.2000000000,2.9036945783,98,100,0.9800000000,8.3473441056,20.0000000000,18.1480911145,0.4173672053,0.4599571411,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,50,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7882105941,3.2000000000,2.8611369505,99,100,0.9900000000,8.2699579957,20.0000000000,17.8821059406,0.4134978998,0.4624711442,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,50,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8237873305,3.2000000000,2.9180597289,97,100,0.9700000000,8.4072920201,20.0000000000,18.2378733055,0.4203646010,0.4609798456,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,51,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8403673929,3.2000000000,2.9445878286,99,100,0.9900000000,8.3319241555,20.0000000000,18.4036739285,0.4165962078,0.4527315680,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,51,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8084564241,3.2000000000,2.8935302785,97,100,0.9700000000,8.4503817710,20.0000000000,18.0845642406,0.4225190886,0.4672704113,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,52,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7757390818,3.2000000000,2.8411825310,98,100,0.9800000000,8.3678820645,20.0000000000,17.7573908185,0.4183941032,0.4712337612,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,52,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7946494213,3.2000000000,2.8714390741,97,100,0.9700000000,8.4946341750,20.0000000000,17.9464942131,0.4247317088,0.4733311183,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,53,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8383048419,3.2000000000,2.9412877470,99,100,0.9900000000,8.4173058501,20.0000000000,18.3830484190,0.4208652925,0.4578841147,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,53,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8619919808,3.2000000000,2.9791871692,96,100,0.9600000000,8.5482718185,20.0000000000,18.6199198075,0.4274135909,0.4590928375,1.0000000000,1.0000000000,0.9600000000,0.9600000000,1
FR8_MB8_PD5,8.0,8.0,5.0,54,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8503090664,3.2000000000,2.9604945063,99,100,0.9900000000,8.4506945034,20.0000000000,18.5030906643,0.4225347252,0.4567179968,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,54,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8557682788,3.2000000000,2.9692292461,96,100,0.9600000000,8.5900987732,20.0000000000,18.5576827881,0.4295049387,0.4628863890,1.0000000000,1.0000000000,0.9600000000,0.9600000000,1
FR8_MB8_PD5,8.0,8.0,5.0,55,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8201552189,3.2000000000,2.9122483503,99,100,0.9900000000,8.4992442224,20.0000000000,18.2015521894,0.4249622111,0.4669516168,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,55,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8503962436,3.2000000000,2.9606339898,93,100,0.9300000000,8.6429141355,20.0000000000,18.5039624360,0.4321457068,0.4670845050,1.0000000000,1.0000000000,0.9300000000,0.9300000000,1
FR8_MB8_PD5,8.0,8.0,5.0,56,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8771931439,3.2000000000,3.0035090302,99,100,0.9900000000,8.5392245373,20.0000000000,18.7719314387,0.4269612269,0.4548932306,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,56,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8277145663,3.2000000000,2.9243433060,93,100,0.9300000000,8.6704890456,20.0000000000,18.2771456628,0.4335244523,0.4743896671,1.0000000000,1.0000000000,0.9300000000,0.9300000000,1
FR8_MB8_PD5,8.0,8.0,5.0,57,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8115958071,3.2000000000,2.8985532914,99,100,0.9900000000,8.5715273993,20.0000000000,18.1159580709,0.4285763700,0.4731478935,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,57,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8738889371,3.2000000000,2.9982222994,96,100,0.9600000000,8.6889116476,20.0000000000,18.7388893715,0.4344455824,0.4636833846,1.0000000000,1.0000000000,0.9600000000,0.9600000000,1
FR8_MB8_PD5,8.0,8.0,5.0,58,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7693309610,3.2000000000,2.8309295376,98,100,0.9800000000,8.6049323237,20.0000000000,17.6933096101,0.4302466162,0.4863381986,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,58,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8649584255,3.2000000000,2.9839334807,96,100,0.9600000000,8.7311685490,20.0000000000,18.6495842546,0.4365584274,0.4681696080,1.0000000000,1.0000000000,0.9600000000,0.9600000000,1
FR8_MB8_PD5,8.0,8.0,5.0,59,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8048708456,3.2000000000,2.8877933530,99,100,0.9900000000,8.6412751672,20.0000000000,18.0487084562,0.4320637584,0.4787752646,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,59,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8402324369,3.2000000000,2.9443718990,96,100,0.9600000000,8.7663671364,20.0000000000,18.4023243686,0.4383183568,0.4763728190,1.0000000000,1.0000000000,0.9600000000,0.9600000000,1
FR8_MB8_PD5,8.0,8.0,5.0,60,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8168278882,3.2000000000,2.9069246211,99,100,0.9900000000,8.6802970328,20.0000000000,18.1682788816,0.4340148516,0.4777721153,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,60,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7851203611,3.2000000000,2.8561925778,96,100,0.9600000000,8.8070051732,20.0000000000,17.8512036114,0.4403502587,0.4933563789,1.0000000000,1.0000000000,0.9600000000,0.9600000000,1
FR8_MB8_PD5,8.0,8.0,5.0,61,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8273976533,3.2000000000,2.9238362453,99,100,0.9900000000,8.7323156587,20.0000000000,18.2739765332,0.4366157829,0.4778552519,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,61,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8420928916,3.2000000000,2.9473486265,96,100,0.9600000000,8.8295601479,20.0000000000,18.4209289158,0.4414780074,0.4793221986,1.0000000000,1.0000000000,0.9600000000,0.9600000000,1
FR8_MB8_PD5,8.0,8.0,5.0,62,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8308821500,3.2000000000,2.9294114400,99,100,0.9900000000,8.7730876455,20.0000000000,18.3088214998,0.4386543823,0.4791727117,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,62,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8107634309,3.2000000000,2.8972214894,95,100,0.9500000000,8.8709384131,20.0000000000,18.1076343090,0.4435469207,0.4899004620,1.0000000000,1.0000000000,0.9500000000,0.9500000000,1
FR8_MB8_PD5,8.0,8.0,5.0,63,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8414926693,3.2000000000,2.9463882709,99,100,0.9900000000,8.8021213811,20.0000000000,18.4149266930,0.4401060691,0.4779884019,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,63,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7789349297,3.2000000000,2.8462958876,94,100,0.9400000000,8.8827686545,20.0000000000,17.7893492974,0.4441384327,0.4993307235,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,64,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8548777878,3.2000000000,2.9678044605,99,100,0.9900000000,8.8197939040,20.0000000000,18.5487778779,0.4409896952,0.4754919145,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,64,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7869230656,3.2000000000,2.8590769050,94,100,0.9400000000,8.9221847816,20.0000000000,17.8692306560,0.4461092391,0.4993043603,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,65,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8027395790,3.2000000000,2.8843833265,99,100,0.9900000000,8.8624196313,20.0000000000,18.0273957905,0.4431209816,0.4916084239,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,65,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8043308271,3.2000000000,2.8869293234,94,100,0.9400000000,8.9415518815,20.0000000000,18.0433082710,0.4470775941,0.4955605561,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,66,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7951425898,3.2000000000,2.8722281437,98,100,0.9800000000,8.8617065293,20.0000000000,17.9514258982,0.4430853265,0.4936491719,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,66,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8346705264,3.2000000000,2.9354728422,98,100,0.9800000000,8.9769131010,20.0000000000,18.3467052638,0.4488456550,0.4892929260,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,67,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8286833155,3.2000000000,2.9258933048,99,100,0.9900000000,8.8709341594,20.0000000000,18.2868331552,0.4435467080,0.4850995295,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,67,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8192440707,3.2000000000,2.9107905132,98,100,0.9800000000,9.0232383617,20.0000000000,18.1924407075,0.4511619181,0.4959883342,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,68,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8505094236,3.2000000000,2.9608150777,99,100,0.9900000000,8.9069031536,20.0000000000,18.5050942357,0.4453451577,0.4813216858,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,68,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8192038162,3.2000000000,2.9107261060,98,100,0.9800000000,9.0364377359,20.0000000000,18.1920381623,0.4518218868,0.4967248670,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,69,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8423947058,3.2000000000,2.9478315293,98,100,0.9800000000,8.9354754324,20.0000000000,18.4239470579,0.4467737716,0.4849924614,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,69,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8460476017,3.2000000000,2.9536761628,98,100,0.9800000000,9.0631345131,20.0000000000,18.4604760172,0.4531567257,0.4909480397,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,70,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8321667620,3.2000000000,2.9314668192,98,100,0.9800000000,8.9626885710,20.0000000000,18.3216676199,0.4481344286,0.4891851963,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,70,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7200935926,3.2000000000,2.7521497481,98,100,0.9800000000,9.0803241724,20.0000000000,17.2009359257,0.4540162086,0.5278970988,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,71,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8134627361,3.2000000000,2.9015403778,99,100,0.9900000000,8.9913658047,20.0000000000,18.1346273615,0.4495682902,0.4958119969,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,71,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7909024204,3.2000000000,2.8654438727,98,100,0.9800000000,9.0941228655,20.0000000000,17.9090242043,0.4547061433,0.5077955539,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,72,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8625678815,3.2000000000,2.9801086103,99,100,0.9900000000,9.0060693979,20.0000000000,18.6256788146,0.4503034699,0.4835297273,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,72,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8182223706,3.2000000000,2.9091557929,98,100,0.9800000000,9.1010716279,20.0000000000,18.1822237055,0.4550535814,0.5005477754,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,73,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8169411587,3.2000000000,2.9071058539,99,100,0.9900000000,9.0326536535,20.0000000000,18.1694115868,0.4516326827,0.4971351775,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,73,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8196579483,3.2000000000,2.9114527172,98,100,0.9800000000,9.1199246924,20.0000000000,18.1965794828,0.4559962346,0.5011889570,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,74,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8790258062,3.2000000000,3.0064412899,99,100,0.9900000000,9.0529955930,20.0000000000,18.7902580619,0.4526497796,0.4817919777,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,74,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8304385239,3.2000000000,2.9287016382,98,100,0.9800000000,9.1399214349,20.0000000000,18.3043852386,0.4569960717,0.4993296041,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,75,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8521294956,3.2000000000,2.9634071930,99,100,0.9900000000,9.0718546476,20.0000000000,18.5212949563,0.4535927324,0.4898067154,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,75,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8268071422,3.2000000000,2.9228914276,98,100,0.9800000000,9.1519275157,20.0000000000,18.2680714224,0.4575963758,0.5009794030,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,76,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8460517977,3.2000000000,2.9536828763,99,100,0.9900000000,9.0957607422,20.0000000000,18.4605179771,0.4547880371,0.4927142756,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,76,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8114837271,3.2000000000,2.8983739633,98,100,0.9800000000,9.1721590242,20.0000000000,18.1148372705,0.4586079512,0.5063340557,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,77,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8551797566,3.2000000000,2.9682876105,99,100,0.9900000000,9.0995529753,20.0000000000,18.5517975657,0.4549776488,0.4904944086,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,77,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8130025302,3.2000000000,2.9008040483,95,100,0.9500000000,9.1837637406,20.0000000000,18.1300253019,0.4591881870,0.5065499682,1.0000000000,1.0000000000,0.9500000000,0.9500000000,1
FR8_MB8_PD5,8.0,8.0,5.0,78,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8516181969,3.2000000000,2.9625891150,99,100,0.9900000000,9.1097723217,20.0000000000,18.5161819689,0.4554886161,0.4919897815,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,78,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8111191339,3.2000000000,2.8977906143,95,100,0.9500000000,9.2037178397,20.0000000000,18.1111913393,0.4601858920,0.5081784885,1.0000000000,1.0000000000,0.9500000000,0.9500000000,1
