batch_name,run_id,movement_model,archetype_id,formation_rigidity,mobility_bias,offense_defense_weight,force_concentration_ratio,risk_appetite,time_preference,targeting_logic,perception_radius,pursuit_drive,retreat_threshold,objective_x,objective_y,origin_x,origin_y,facing_angle_deg,fleet_size,aspect_ratio,stop_radius,random_seed_effective,metatype_random_seed_effective,background_map_seed_effective,boundary_enabled,observer_enabled,objective_reached,objective_reached_tick,final_tick,initial_distance,final_distance,min_distance,final_rms_radius_ratio,max_rms_radius_ratio,mean_corrected_unit_ratio,peak_corrected_unit_ratio,peak_projection_pairs_count,peak_projection_mean_displacement,peak_projection_max_displacement
batch04_of07,neutral_transit_fixture_fr5_mb5_odw1_obj150_150,v3a,lobos,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,159,169,141.4213562373095,0.14936242472255368,0.14936242472255368,0.5933971704381139,0.9812478797429175,0.9413609467455621,1.0,167,0.39271892119917706,1.3159698608125547
batch04_of07,neutral_transit_fixture_fr5_mb5_odw3_obj150_150,v3a,lobos,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,153,163,141.4213562373095,0.4763477724742664,0.4468065161275925,0.6261153062362238,0.9829687250878544,0.9353374233128835,1.0,154,0.34427592075577246,1.062256190340361
batch04_of07,neutral_transit_fixture_fr5_mb5_odw5_obj150_150,v3a,lobos,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.3868922152836873,0.37673114191667745,0.6454639770100854,0.98556271923219,0.9285443037974684,1.0,146,0.2854143319520091,0.8500475287215666
batch04_of07,neutral_transit_fixture_fr5_mb5_odw7_obj150_150,v3a,lobos,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.030998045094854456,0.018062144394265366,0.6334164884696885,0.98761029422698,0.94,1.0,152,0.24126866363557223,0.7450854200122344
batch04_of07,neutral_transit_fixture_fr5_mb5_odw9_obj150_150,v3a,lobos,5.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.037222819426599586,0.020854291086719382,0.6267506413828374,0.988619153330813,0.945974025974026,1.0,150,0.22012185269899587,0.6927036862209034
batch04_of07,neutral_transit_fixture_fr5_mb7_odw1_obj150_150,v3a,lobos,5.0,7.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,165,175,141.4213562373095,0.13941896664308245,0.1230202746611503,0.5886450921724362,0.9815442012450567,0.9411428571428571,0.99,167,0.442840213133138,1.7016957228987222
batch04_of07,neutral_transit_fixture_fr5_mb7_odw3_obj150_150,v3a,lobos,5.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,158,168,141.4213562373095,0.4316684009974263,0.4163797067430716,0.6211047311204643,0.9827598343789936,0.9336904761904763,1.0,159,0.3932957774222293,1.2464503799869675
batch04_of07,neutral_transit_fixture_fr5_mb7_odw5_obj150_150,v3a,lobos,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,151,161,141.4213562373095,0.6724910303110602,0.23309934620639114,0.6489791252851903,0.9848788763420585,0.9187577639751552,1.0,150,0.33007952838458293,0.9031624474447307
batch04_of07,neutral_transit_fixture_fr5_mb7_odw7_obj150_150,v3a,lobos,5.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.8451312082914082,0.1063802882434487,0.6443543080408564,0.9867569722661216,0.929746835443038,1.0,148,0.28301249937963907,0.8190466551609722
batch04_of07,neutral_transit_fixture_fr5_mb7_odw9_obj150_150,v3a,lobos,5.0,7.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,146,156,141.4213562373095,0.2858844548679325,0.2858844548679325,0.6420876912268286,0.9877251554519778,0.9294871794871795,1.0,144,0.25982763549620125,0.7228915619933135
