batch_name,run_id,movement_model,archetype_id,formation_rigidity,mobility_bias,offense_defense_weight,force_concentration_ratio,risk_appetite,time_preference,targeting_logic,perception_radius,pursuit_drive,retreat_threshold,objective_x,objective_y,origin_x,origin_y,facing_angle_deg,fleet_size,aspect_ratio,stop_radius,random_seed_effective,metatype_random_seed_effective,background_map_seed_effective,boundary_enabled,observer_enabled,objective_reached,objective_reached_tick,final_tick,initial_distance,final_distance,min_distance,final_rms_radius_ratio,max_rms_radius_ratio,mean_corrected_unit_ratio,peak_corrected_unit_ratio,peak_projection_pairs_count,peak_projection_mean_displacement,peak_projection_max_displacement
batch02_of07,neutral_transit_fixture_fr3_mb3_odw1_obj150_150,v3a,lobos,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,152,162,141.4213562373095,0.6107980108832683,0.3109047409136734,0.6764097727843248,0.988846758873368,0.9012345679012346,1.0,125,0.3663707903820822,0.7647512322592193
batch02_of07,neutral_transit_fixture_fr3_mb3_odw3_obj150_150,v3a,lobos,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.07142222752880432,0.031117593469341,0.6567882842929033,0.9900769827168064,0.8994303797468355,0.98,129,0.31301248011501337,0.6815023716594051
batch02_of07,neutral_transit_fixture_fr3_mb3_odw5_obj150_150,v3a,lobos,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.41587173123520943,0.40800559507315415,0.649134381253811,0.9917856247534199,0.9150967741935484,0.98,115,0.24901722638374152,0.5537043741940816
batch02_of07,neutral_transit_fixture_fr3_mb3_odw7_obj150_150,v3a,lobos,3.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.909150037950573,0.06508966884403583,0.6487690439904955,0.9930740786622434,0.9111688311688311,0.99,124,0.2053239365790083,0.47795219221718765
batch02_of07,neutral_transit_fixture_fr3_mb3_odw9_obj150_150,v3a,lobos,3.0,3.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,143,153,141.4213562373095,0.6575587357457293,0.3232949899885918,0.6478624730161617,0.9936888768693256,0.9141176470588236,1.0,121,0.18543020524140397,0.47224053350416423
batch02_of07,neutral_transit_fixture_fr3_mb5_odw1_obj150_150,v3a,lobos,3.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,156,166,141.4213562373095,0.26199909372974634,0.20879395824594696,0.6805486891705657,0.9888085553437157,0.8925903614457831,1.0,120,0.4188899973289248,0.8620341576951998
batch02_of07,neutral_transit_fixture_fr3_mb5_odw3_obj150_150,v3a,lobos,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,151,161,141.4213562373095,0.1441400190371994,0.12510809398769357,0.6673745232036684,0.9897280527263694,0.8839130434782608,1.0,115,0.36322641830245816,0.7381525796851809
batch02_of07,neutral_transit_fixture_fr3_mb5_odw5_obj150_150,v3a,lobos,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,147,157,141.4213562373095,0.3786269177444077,0.3650861137380606,0.666489450360564,0.9912175168973028,0.8955414012738853,1.0,113,0.294192686044588,0.672043211984564
batch02_of07,neutral_transit_fixture_fr3_mb5_odw7_obj150_150,v3a,lobos,3.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.39484579259954616,0.38671186271925573,0.6535303461213656,0.9924495871365057,0.904516129032258,0.98,121,0.2451458455929464,0.5534342842575026
batch02_of07,neutral_transit_fixture_fr3_mb5_odw9_obj150_150,v3a,lobos,3.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.46670522216270327,0.45894470445004,0.6442346343495845,0.9930645437219504,0.9170129870129871,0.98,118,0.22233881388177032,0.4677795320873449
