seed_profile_id,cell_FR,cell_MB,cell_PD,opponent_archetype_name,delta_first_contact_tick,delta_first_kill_tick,delta_cut_tick,delta_pocket_tick,delta_first_deep_pursuit_tick_A,delta_first_deep_pursuit_tick_B,delta_pct_ticks_deep_pursuit_A,delta_pct_ticks_deep_pursuit_B,delta_mean_pursuit_intensity_A,delta_mean_pursuit_intensity_B,delta_mean_enemy_collapse_signal_A,delta_mean_enemy_collapse_signal_B,delta_p95_enemy_collapse_signal_A,delta_p95_enemy_collapse_signal_B,delta_collapse_prediction_error,delta_ar_forward_p90_A,delta_ar_forward_p90_B,delta_wedge_ratio_p10_A,delta_wedge_ratio_p10_B,delta_split_separation_p90_A,delta_split_separation_p90_B,missing_cut_v2,missing_cut_v3_test,pocket_without_cut_v2,pocket_without_cut_v3_test,event_order_anomaly_v2,event_order_anomaly_v3_test,observable_runtime_difference
SP01,8,5,5,mittermeyer,-2.0,-3.0,-2.0,8.0,158.0,128.0,-65.94502335609056,-67.98418972332016,-0.7235857802542988,-0.6987282019679653,-0.45302485375830265,-0.59152392419916,-0.19165832904924773,-0.36329176957414067,120.0,-0.05421705476406258,-0.10966141878707925,-0.3531050638073483,-0.01317348442340116,0.016234981408812965,0.0060057791939869265,False,False,False,False,False,False,True
SP01,8,5,5,muller,-3.0,-2.0,-3.0,-2.0,224.0,224.0,-89.45540678098817,-94.15590008613265,-0.6260893441751603,-0.5756183203296116,-0.5681578004627124,-0.6185008701127336,-0.28337821496933535,-0.41704545454545494,226.0,-0.04814180141536495,0.01191924759095997,-0.24463062977522698,0.013377269278540993,0.015269043400667925,0.00523489011130307,False,False,False,False,False,False,True
SP01,8,5,5,reinhard,-3.0,-2.0,-3.0,1.0,216.0,134.0,-83.49146110056927,-69.8542010859324,-0.7780429601925337,-0.6905899843454213,-0.5790107136706422,-0.5710311848582434,-0.3118498905191265,-0.3760364919305781,133.0,-0.05863790283268999,-0.14037580356247337,-0.24670337670096043,-0.007084981130094814,0.012243335606244132,0.03510488384534205,False,False,False,False,False,False,True
SP01,8,8,5,mittermeyer,-3.0,-2.0,-12.0,30.0,71.0,169.0,-75.05882352941177,-79.35700248919167,-0.775120616112247,-0.7645701629502429,-0.5299657344034794,-0.6514687544133144,-0.20882164879688148,-0.4109961223826286,41.0,-0.10153665994558381,-0.135430647447234,-0.35389122471850043,-0.023133429874987677,0.03655013924705486,0.021691000361035995,False,False,False,False,True,False,True
SP01,8,8,5,muller,-1.0,-1.0,-1.0,35.0,227.0,324.0,-95.03239740820734,-93.72241525025824,-0.7305911796285104,-0.5919941061253704,-0.6641662469516367,-0.588168061577138,-0.40369929089524004,-0.33158461227599,192.0,-0.1191200850712828,-0.04951013991902764,-0.32151972279815133,-0.017555648675599556,0.03491260891406034,0.019823764367813856,False,False,False,False,False,False,True
SP01,8,8,5,reinhard,-3.0,-2.0,-16.0,62.0,217.0,193.0,-79.34843484348436,-68.61586158615862,-0.7382028030856025,-0.7029034119483246,-0.5649868636145956,-0.5806178008702418,-0.21521386744099813,-0.3296872642479769,131.0,-0.06666154587369899,-0.1658740054649941,-0.3264520531981847,0.0059675798214335884,0.0427368532528305,0.04283697486184912,False,False,False,False,True,False,True
SP02,2,2,5,mittermeyer,-2.0,-2.0,-2.0,-1.0,55.0,102.0,-83.55706956445209,-59.6529284164859,-0.7498102251250742,-0.8257887066335904,-0.5472494834296475,-0.6707312871362654,-0.2983673033050048,-0.32527984507346375,56.0,-0.025058949678300024,-0.11667046258004143,-0.018308807956977313,-0.01902396878553303,-0.0027574945303954213,0.01756628959030815,False,False,False,False,False,False,True
SP02,2,2,5,muller,-1.0,-2.0,-1.0,-1.0,225.0,330.0,-97.51346824211146,-95.24423921408845,-0.6762939487210893,-0.7898458716822208,-0.7203225933547543,-0.6208524432622258,-0.6707104554226878,-0.32542650666932393,226.0,-0.034849417526349846,-0.021685490941614205,0.004818113802215862,-0.018235006964729572,-0.0060752019189611595,0.044242348961692546,False,False,False,False,False,False,True
SP02,2,2,5,reinhard,-2.0,-1.0,-2.0,5.0,313.0,40.0,-95.54843304843305,-63.657407407407405,-0.7239486327153365,-0.8391988431282273,-0.6878648287880926,-0.713890963008339,-0.48448832827210997,-0.432556057292911,35.0,-0.05334850277483394,-0.16722765027082942,0.01793067754689237,0.0205648610547966,-0.006562546403258374,0.015513246795139102,False,False,False,False,False,False,True
SP02,2,5,5,mittermeyer,-2.0,-1.0,-2.0,21.0,299.0,68.0,-89.39686128474531,-60.95890410958904,-0.7433832677477046,-0.82961551311288,-0.5949787341278181,-0.6687899096104242,-0.3522690387660814,-0.37544673493581393,47.0,-0.03471464417574577,-0.11542809827127787,-0.02686570816951739,-0.013040623738834634,-0.011525320895709124,0.015724659831071186,False,False,False,False,False,False,True
