seed_profile_id,cell_FR,cell_MB,cell_PD,opponent_archetype_name,delta_first_contact_tick,delta_first_kill_tick,delta_cut_tick,delta_pocket_tick,delta_first_deep_pursuit_tick_A,delta_first_deep_pursuit_tick_B,delta_pct_ticks_deep_pursuit_A,delta_pct_ticks_deep_pursuit_B,delta_mean_pursuit_intensity_A,delta_mean_pursuit_intensity_B,delta_mean_enemy_collapse_signal_A,delta_mean_enemy_collapse_signal_B,delta_p95_enemy_collapse_signal_A,delta_p95_enemy_collapse_signal_B,delta_collapse_prediction_error,delta_ar_forward_p90_A,delta_ar_forward_p90_B,delta_wedge_ratio_p10_A,delta_wedge_ratio_p10_B,delta_split_separation_p90_A,delta_split_separation_p90_B,missing_cut_v2,missing_cut_v3_test,pocket_without_cut_v2,pocket_without_cut_v3_test,event_order_anomaly_v2,event_order_anomaly_v3_test,observable_runtime_difference
SP01,2,2,8,muller,-1.0,-2.0,-1.0,0.0,0.0,0.0,-7.644164012088552,-23.604304500530915,-0.48131515471497266,-0.45191337587994596,-0.3758262463608439,-0.17778659826419563,-0.13049709394327402,-0.05856008338015395,0.0,-0.0228219515212027,-0.19588783437057478,-0.004804223865706891,-0.028463963836055206,-0.003089647514271654,0.024302435920777077,False,False,False,False,False,False,True
SP01,2,2,8,reinhard,0.0,1.0,0.0,0.0,0.0,0.0,-0.7878373211518692,-1.1520737327188897,-0.3259185737522037,-0.26895232176791684,-0.25310518203269583,-0.18087076566178717,-0.024245476700923474,-0.07071756643026539,0.0,-0.006130893329789888,-0.10865091602348764,-0.08715344852924045,0.03416026898347568,0.0010091543529004987,-0.004783122749004054,False,False,False,False,False,False,True
SP01,2,2,8,reuenthal,0.0,1.0,0.0,-1.0,0.0,0.0,1.9354838709677438,-16.702355460385434,-0.20938764824522593,-0.4591346672870533,-0.158555984477468,-0.16804774387951316,-0.032981255205929094,-0.06028844845201475,1.0,-0.0003571657665295547,-0.03857275611889888,0.01668736665799586,-0.004124018440816446,0.0011150771575396679,-0.0005334102720582212,False,False,False,False,False,False,True
SP01,2,5,2,bittenfeld,0.0,0.0,0.0,0.0,0.0,0.0,-38.49763805516018,-0.2212389380530908,-0.20946673399521243,-0.16852513937539537,-0.26252423572167516,-0.14986895378107723,-0.04423858287056548,-0.042609895897299355,0.0,-0.010160181364743615,-0.0992119979646855,-0.03554192777825871,0.0017746751828914276,0.0011788732874664642,0.004641396896335914,False,False,False,False,False,False,True
SP01,2,5,2,kircheis,-1.0,-2.0,-1.0,-13.0,0.0,0.0,-40.75717243419106,-4.308390022675738,-0.2050166137853963,-0.2817017667824373,-0.28669568493029207,-0.12900102126850388,-0.06874976022363033,-0.0406163449999184,13.0,-0.03174363908167388,-0.16047441827378317,0.0059412815722796886,-0.018705218279986502,-0.0017074782576642633,0.020934537487116822,False,False,False,False,False,False,True
SP01,2,5,2,mittermeyer,-1.0,-1.0,-1.0,0.0,0.0,0.0,-68.12855574408624,-0.8583690987124442,-0.40806022662669056,-0.19546878565355963,-0.19192050172186903,-0.13172883278191505,-0.03154778609543496,-0.03216312821809164,0.0,-0.024216349165803397,-0.09095105783422719,0.017465910217899117,0.02051534335445626,-0.0009578455133012476,-0.004593872137610644,False,False,False,False,False,False,True
SP01,2,5,2,muller,-1.0,0.0,-1.0,1.0,0.0,0.0,-47.46966127624429,-13.618872422498995,-0.21516724700866524,-0.4277020107016171,-0.34650061377482977,-0.1545116856411849,-0.0857322242679327,-0.03863319518960795,-1.0,-0.02393836858930909,-0.1822202060327549,0.013272002835057028,-0.008844759397238167,-0.003305973523396677,0.03473691087723174,False,False,False,False,False,False,True
SP01,2,5,2,reinhard,-1.0,0.0,-1.0,0.0,0.0,0.0,-34.551909149508965,-0.4474272930648766,-0.17934953641613335,-0.19877579048166572,-0.2511902797157025,-0.1332256202017955,-0.025124832841768363,-0.04040343465455554,0.0,-0.025119152242844667,-0.09470181159538171,-0.005833190158812451,-0.0010507527095370284,-0.00014289858136873335,-0.005770096388968415,False,False,False,False,False,False,True
SP01,2,5,2,reuenthal,-1.0,-1.0,27.0,0.0,0.0,0.0,-56.88533688533688,-13.876123876123884,-0.3467732166091231,-0.4137166135913997,-0.1465584035494365,-0.13805161093343743,-0.019834912435405916,-0.04437817951442802,0.0,-0.018628249056861,-0.026492432469074956,0.0068425520211279345,0.0046235340072346975,-0.0016881937154633597,-0.003552831924295008,False,False,False,False,False,True,True
SP01,2,5,5,bittenfeld,-1.0,-1.0,-1.0,0.0,0.0,0.0,-36.90032927496702,-0.22026431718062156,-0.48690057473941195,-0.17529449508403305,-0.25463631909634465,-0.15588585564004043,-0.04154972255677469,-0.04044030411671562,0.0,-0.008301983950015135,-0.064842514984079,0.067199011859429,-0.030048730784530964,0.004499019593999343,0.0021340290082247915,False,False,False,False,False,False,True
SP01,2,5,5,kircheis,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-42.17789417915372,-5.422993492407812,-0.49284166048029643,-0.3292443442586117,-0.25520536964985174,-0.15251934648861742,-0.05304711330382306,-0.03040561066991143,1.0,-0.014629991067802717,-0.14713480055297334,0.10088818897866769,-0.022874485420403046,-0.004535300288294408,0.016783031516643288,False,False,False,False,False,False,True
SP01,2,5,5,mittermeyer,0.0,-1.0,0.0,0.0,0.0,0.0,-17.604959143420672,1.9273034657650072,-0.3933299678014386,-0.17697389889420023,-0.1928860296242727,-0.1108752450785222,-0.02720883037907673,-0.053726889970004854,0.0,-0.019209488963583432,-0.051966445293369024,-0.020680376387034016,0.038598113422378066,-0.001983213686753249,-0.005389396000967217,False,False,False,False,False,False,True
