tick,cohesion_v1_A,cohesion_v1_B,cohesion_v2_A,cohesion_v2_B,enemy_collapse_v1_for_A,enemy_collapse_v1_for_B,enemy_collapse_v2_for_A,enemy_collapse_v2_for_B,alive_A,alive_B,pocket_count_A,pocket_count_B
48,1.0,1.0,0.20487457511870266,0.14206143703380114,0.0,0.0,0.8579385629661989,0.7951254248812973,100,100,1,0
49,1.0,1.0,0.17596135393708545,0.1664815503753745,0.0,0.0,0.8335184496246255,0.8240386460629145,100,100,1,0
50,1.0,1.0,0.17194812601374798,0.17725079731200777,0.0,0.0,0.8227492026879922,0.828051873986252,100,100,1,0
51,1.0,1.0,0.20323749036404193,0.08532814547105705,0.0,0.0,0.914671854528943,0.7967625096359581,100,100,1,0
52,1.0,1.0,0.20002950626919425,0.06273680867742171,0.0,0.0,0.9372631913225783,0.7999704937308058,100,100,1,0
53,1.0,1.0,0.16332980740712078,0.09715320504831282,0.0,0.0,0.9028467949516872,0.8366701925928792,100,100,1,0
54,1.0,1.0,0.18908877464431073,0.18796834073729207,0.0,0.0,0.8120316592627079,0.8109112253556893,100,100,1,0
55,1.0,1.0,0.14737550522991605,0.14075982758339012,0.0,0.0,0.8592401724166099,0.852624494770084,100,100,1,0
56,1.0,1.0,0.17054891219215318,0.1749364582247649,0.0,0.0,0.8250635417752351,0.8294510878078468,100,100,1,0
57,1.0,1.0,0.1372707092340254,0.20364270937663398,0.0,0.0,0.796357290623366,0.8627292907659746,100,100,2,0
58,1.0,1.0,0.162432504736722,0.1740595412582091,0.0,0.0,0.8259404587417909,0.837567495263278,100,100,2,0
59,1.0,1.0,0.14938208188089663,0.22074149465636084,0.0,0.0,0.7792585053436392,0.8506179181191034,100,100,3,0
60,1.0,1.0,0.13753902656645756,0.20163582464293528,0.0,0.0,0.7983641753570647,0.8624609734335424,100,100,3,0
61,1.0,1.0,0.15787667782396875,0.14087270643719962,0.0,0.0,0.8591272935628004,0.8421233221760313,100,100,3,0
62,1.0,1.0,0.13670967309845017,0.12074894470851316,0.0,0.0,0.8792510552914868,0.8632903269015498,100,100,3,0
63,1.0,1.0,0.12809739961742372,0.09370866678324652,0.0,0.0,0.9062913332167535,0.8719026003825763,100,100,3,0
64,1.0,1.0,0.1482652726609156,0.06839016384736829,0.0,0.0,0.9316098361526317,0.8517347273390844,100,100,4,0
65,1.0,1.0,0.1218402554171446,0.17304150132685192,0.0,0.0,0.8269584986731481,0.8781597445828554,100,100,4,0
66,1.0,1.0,0.11202976533486586,0.1933934668313091,0.0,0.0,0.8066065331686909,0.8879702346651341,100,100,4,0
67,1.0,1.0,0.12312948205997476,0.1353622089058787,0.0,0.0,0.8646377910941213,0.8768705179400252,100,100,4,0
68,1.0,1.0,0.11852510526215809,0.11752389833498567,0.0,0.0,0.8824761016650143,0.8814748947378419,100,100,4,0
69,1.0,1.0,0.14455790488218823,0.07923112764028728,0.0,0.0,0.9207688723597127,0.8554420951178118,100,100,4,0
70,1.0,1.0,0.10000488300212829,0.13298663552532664,0.0,0.0,0.8670133644746734,0.8999951169978717,100,100,4,0
71,1.0,1.0,0.10229517554524026,0.08587655256255944,0.0,0.0,0.9141234474374406,0.8977048244547597,100,100,4,0
72,1.0,1.0,0.10470120001045546,0.11186548805554164,0.0,0.0,0.8881345119444584,0.8952987999895445,100,100,4,0
73,1.0,1.0,0.08593603610827505,0.08596733933177292,0.0,0.0,0.9140326606682271,0.914063963891725,100,100,4,0
74,1.0,1.0,0.098185249287019,0.10895582294863937,0.0,0.0,0.8910441770513606,0.901814750712981,100,100,4,0
75,1.0,1.0,0.0983177877384076,0.1018842242888729,0.0,0.0,0.8981157757111271,0.9016822122615924,100,100,4,0
76,1.0,1.0,0.08897327423257428,0.08627416204136118,0.0,0.0,0.9137258379586388,0.9110267257674257,100,100,4,0
77,1.0,1.0,0.09526184119893433,0.13299350071637184,0.0,0.0,0.8670064992836282,0.9047381588010657,100,100,4,0
78,1.0,1.0,0.10329016615401643,0.051631428140991864,0.0,0.0,0.9483685718590081,0.8967098338459836,100,100,4,0
79,1.0,1.0,0.09165349189555405,0.11778611864499133,0.0,0.0,0.8822138813550087,0.908346508104446,100,100,4,0
80,1.0,1.0,0.09671918529832602,0.12043770380787222,0.0,0.0,0.8795622961921278,0.903280814701674,100,100,4,0
81,1.0,1.0,0.08199677006968109,0.10261115659926145,0.0,0.0,0.8973888434007385,0.9180032299303189,100,100,4,0
82,1.0,1.0,0.09664488034531626,0.03266867001193097,0.0,0.0,0.967331329988069,0.9033551196546837,100,100,4,0
83,1.0,1.0,0.08801412969297384,0.06962626806686556,0.0,0.0,0.9303737319331344,0.9119858703070262,100,100,4,1
84,1.0,1.0,0.0834413291148961,0.0432162307014724,0.0,0.0,0.9567837692985276,0.9165586708851039,100,100,4,1
85,1.0,1.0,0.08556923250474369,0.09750382346961306,0.0,0.0,0.9024961765303869,0.9144307674952563,100,100,4,1
86,1.0,1.0,0.09420616538870097,0.05388351117972401,0.0,0.0,0.946116488820276,0.905793834611299,100,100,4,1
87,1.0,1.0,0.07622797555642213,0.08621557099949773,0.0,0.0,0.9137844290005023,0.9237720244435779,100,100,4,1
88,1.0,1.0,0.08661795538814987,0.10809199586590246,0.0,0.0,0.8919080041340975,0.9133820446118501,100,100,4,1
89,1.0,1.0,0.09962316482009848,0.09682292233707579,0.0,0.0,0.9031770776629242,0.9003768351799015,100,100,4,1
90,1.0,1.0,0.0896281628489537,0.09146652992089788,0.0,0.0,0.9085334700791021,0.9103718371510463,100,100,4,1
91,1.0,1.0,0.08450412510725802,0.051242017856611644,0.0,0.0,0.9487579821433884,0.915495874892742,100,100,4,1
92,1.0,1.0,0.08006831628607802,0.07311884951754122,0.0,0.0,0.9268811504824588,0.919931683713922,100,100,4,1
93,1.0,1.0,0.07560045090199086,0.07600507476449514,0.0,0.0,0.9239949252355049,0.9243995490980091,100,100,5,1
94,1.0,1.0,0.07483187519649226,0.0691453908239793,0.0,0.0,0.9308546091760207,0.9251681248035077,100,100,5,1
95,1.0,1.0,0.0856172687876513,0.09645677661250307,0.0,0.0,0.9035432233874969,0.9143827312123487,100,100,5,1
96,1.0,1.0,0.08387350394646342,0.0889679458748075,0.0,0.0,0.9110320541251925,0.9161264960535366,100,100,5,1
97,1.0,1.0,0.07951820067041737,0.06559725041726983,0.0,0.0,0.9344027495827302,0.9204817993295826,100,100,5,1
98,1.0,1.0,0.09062550803440494,0.09339452101851498,0.0,0.0,0.906605478981485,0.909374491965595,100,100,5,1
99,1.0,1.0,0.08449069314669067,0.09019828412456665,0.0,0.0,0.9098017158754333,0.9155093068533093,100,100,5,1
100,1.0,1.0,0.09257884719439591,0.10926717434049771,0.0,0.0,0.8907328256595023,0.9074211528056041,100,100,6,1
101,1.0,1.0,0.09101088527194479,0.07374034240757121,0.0,0.0,0.9262596575924288,0.9089891147280552,100,100,6,1
102,1.0,1.0,0.09645784883433572,0.10217237904277665,0.0,0.0,0.8978276209572233,0.9035421511656643,100,100,6,1
103,1.0,1.0,0.08376664083116292,0.0910894514278926,0.0,0.0,0.9089105485721074,0.9162333591688371,100,100,6,2
104,1.0,1.0,0.07831224840625961,0.10975209195728686,0.0,0.0,0.8902479080427131,0.9216877515937404,100,100,6,3
105,1.0,1.0,0.08212356508759489,0.05351276990438891,0.0,0.0,0.9464872300956111,0.9178764349124051,100,100,6,3
106,1.0,1.0,0.08551096251086632,0.06964487559083699,0.0,0.0,0.930355124409163,0.9144890374891337,100,100,6,3
107,1.0,1.0,0.0903027687233462,0.08220022043146535,0.0,0.0,0.9177997795685346,0.9096972312766538,100,100,6,3
108,1.0,1.0,0.09285110962957455,0.07560068502349526,0.0,0.0,0.9243993149765047,0.9071488903704255,100,100,6,3
109,1.0,1.0,0.08031678381107377,0.06665325414271739,0.0,0.0,0.9333467458572826,0.9196832161889262,100,100,6,2
110,1.0,1.0,0.07573548762080229,0.09971728764513932,0.0,0.0,0.9002827123548607,0.9242645123791977,100,100,6,3
111,1.0,1.0,0.08088576729367858,0.08692138287656437,0.0,0.0,0.9130786171234356,0.9191142327063214,100,100,6,2
112,1.0,1.0,0.08281258566361904,0.10469645743018363,0.0,0.0,0.8953035425698164,0.917187414336381,100,100,6,2
113,1.0,1.0,0.07481604112580831,0.0699408554768246,0.0,0.0,0.9300591445231754,0.9251839588741917,100,100,4,3
114,1.0,1.0,0.07889882272553261,0.08683119160265185,0.0,0.0,0.9131688083973482,0.9211011772744674,100,100,5,3
115,1.0,1.0,0.08848856592342125,0.04459684524529217,0.0,0.0,0.9554031547547078,0.9115114340765788,99,100,6,3
116,1.0,1.0,0.094991218768672,0.10156733171385024,0.0,0.0,0.8984326682861498,0.905008781231328,99,100,6,3
117,1.0,1.0,0.08964135858715094,0.09861330192691597,0.0,0.0,0.901386698073084,0.9103586414128491,99,99,6,3
118,1.0,1.0,0.09801227841746496,0.11480992381960653,0.0,0.0,0.8851900761803935,0.901987721582535,99,99,5,2
119,1.0,1.0,0.09078850205338884,0.1310168832569254,0.0,0.0,0.8689831167430746,0.9092114979466112,99,99,6,3
120,1.0,1.0,0.09474984827022093,0.1425134758706882,0.0,0.0,0.8574865241293118,0.9052501517297791,98,99,5,3
121,1.0,1.0,0.10014896938771556,0.14750806457710774,0.0,0.0,0.8524919354228923,0.8998510306122844,98,99,5,3
122,1.0,1.0,0.11086031129867124,0.07611743091727208,0.0,0.0,0.9238825690827279,0.8891396887013288,98,99,5,3
123,1.0,1.0,0.11465466847587902,0.12585201726702477,0.0,0.0,0.8741479827329752,0.885345331524121,97,98,4,3
124,1.0,1.0,0.11492999455135822,0.16255429158946932,0.0,0.0,0.8374457084105307,0.8850700054486418,96,97,3,2
125,1.0,1.0,0.14860780616920022,0.04553276691186925,0.0,0.0,0.9544672330881308,0.8513921938307998,96,97,3,2
126,1.0,1.0,0.1404842479237105,0.13202629434711732,0.0,0.0,0.8679737056528827,0.8595157520762895,96,97,3,2
127,1.0,1.0,0.14391250845475523,0.14214070145820057,0.0,0.0,0.8578592985417994,0.8560874915452448,96,97,3,2
128,1.0,1.0,0.15390655572446454,0.18316342703519384,0.0,0.0,0.8168365729648062,0.8460934442755355,95,97,3,2
129,1.0,1.0,0.13178604527302862,0.0555579592976474,0.0,0.0,0.9444420407023526,0.8682139547269714,94,97,3,2
130,1.0,1.0,0.12866872191598955,0.17712492813990321,0.0,0.0,0.8228750718600968,0.8713312780840105,94,96,3,2
131,1.0,1.0,0.12610300967304489,0.10782634470584262,0.0,0.0,0.8921736552941574,0.8738969903269551,93,96,2,2
132,1.0,1.0,0.14936685885226497,0.15951481223414454,0.0,0.0,0.8404851877658555,0.850633141147735,93,94,2,2
133,1.0,1.0,0.13923965889223755,0.16324527306283154,0.0,0.0,0.8367547269371685,0.8607603411077625,93,94,2,2
134,1.0,1.0,0.16827495409948023,0.13850131415610767,0.0,0.0,0.8614986858438923,0.8317250459005198,93,94,2,2
135,1.0,1.0,0.16473463182067993,0.173656813837185,0.0,0.0,0.826343186162815,0.8352653681793201,92,94,1,2
136,1.0,1.0,0.15269821932776306,0.1474949274980022,0.0,0.0,0.8525050725019978,0.8473017806722369,91,94,2,2
137,1.0,1.0,0.1583704546239335,0.12310804530873176,0.0,0.0,0.8768919546912682,0.8416295453760665,90,93,2,3
138,1.0,1.0,0.168245602082983,0.1680513119604441,0.0,0.0,0.8319486880395559,0.831754397917017,90,93,1,2
139,1.0,1.0,0.17428285401120536,0.11369424360858227,0.0,0.0,0.8863057563914177,0.8257171459887946,90,93,2,3
140,1.0,1.0,0.14873973692037123,0.14344652599939345,0.0,0.0,0.8565534740006066,0.8512602630796288,89,93,2,3
141,1.0,1.0,0.18681262864122905,0.06476350110006224,0.0,0.0,0.9352364988999378,0.813187371358771,88,93,2,3
142,1.0,1.0,0.21438261377209977,0.12172947764844877,0.0,0.0,0.8782705223515512,0.7856173862279002,88,93,2,3
143,1.0,1.0,0.22331266272745487,0.11967543733480246,0.0,0.0,0.8803245626651975,0.7766873372725451,87,92,3,3
144,1.0,1.0,0.18442470805284072,0.1115942886978647,0.0,0.0,0.8884057113021353,0.8155752919471593,87,91,3,2
145,1.0,1.0,0.1865423648536838,0.19232031144847261,0.0,0.0,0.8076796885515274,0.8134576351463162,87,90,3,2
146,1.0,1.0,0.16041786499681876,0.15275143687757253,0.0,0.0,0.8472485631224275,0.8395821350031812,87,90,2,2
147,1.0,1.0,0.16534321074977487,0.17744500794337503,0.0,0.0,0.822554992056625,0.8346567892502251,86,90,2,2
148,1.0,1.0,0.1731829388645072,0.22864454298068038,0.0,0.0,0.7713554570193196,0.8268170611354928,85,90,3,2
149,1.0,1.0,0.1657664655950155,0.22244526405481924,0.0,0.0,0.7775547359451808,0.8342335344049845,85,90,3,2
150,1.0,1.0,0.20124372438633642,0.21053888624018446,0.0,0.0,0.7894611137598155,0.7987562756136636,85,90,3,2
151,1.0,1.0,0.23226632439762962,0.17846614603583322,0.0,0.0,0.8215338539641668,0.7677336756023704,84,90,2,2
152,1.0,1.0,0.2132777968541133,0.1665375765970507,0.0,0.0,0.8334624234029493,0.7867222031458867,84,88,2,2
153,1.0,1.0,0.21342216606327047,0.1635763390622954,0.0,0.0,0.8364236609377046,0.7865778339367295,84,88,2,2
154,1.0,1.0,0.18686191961902654,0.17990058036582224,0.0,0.0,0.8200994196341778,0.8131380803809735,82,87,2,1
155,1.0,1.0,0.20733269682643696,0.14276150682401556,0.0,0.0,0.8572384931759844,0.792667303173563,82,87,2,1
156,1.0,1.0,0.20697055293421618,0.11012617132279445,0.0,0.0,0.8898738286772055,0.7930294470657838,82,87,2,1
157,1.0,1.0,0.189238194848528,0.17102292092553395,0.0,0.0,0.828977079074466,0.810761805151472,81,85,1,1
158,1.0,1.0,0.24378333927928808,0.12548035713822192,0.0,0.0,0.8745196428617781,0.7562166607207119,81,85,1,1
159,1.0,1.0,0.22874014466353876,0.13094153859020408,0.0,0.0,0.8690584614097959,0.7712598553364612,81,85,1,1
160,1.0,1.0,0.21390485070160803,0.19570405698076432,0.0,0.0,0.8042959430192357,0.786095149298392,80,85,1,1
161,1.0,1.0,0.21546503183795773,0.21573934944592388,0.0,0.0,0.7842606505540761,0.7845349681620423,80,85,1,1
162,1.0,1.0,0.21821699596232613,0.14924809471154155,0.0,0.0,0.8507519052884585,0.7817830040376739,79,85,2,1
163,1.0,1.0,0.2163658530157062,0.12144743330094854,0.0,0.0,0.8785525666990515,0.7836341469842938,79,84,2,1
164,1.0,1.0,0.23412926617546015,0.20723260766531415,0.0,0.0,0.7927673923346858,0.7658707338245399,78,82,2,1
165,1.0,1.0,0.24501811222500758,0.23106543333286522,0.0,0.0,0.7689345666671348,0.7549818877749924,78,82,2,1
166,1.0,1.0,0.21964488931553405,0.2031210666099228,0.0,0.0,0.7968789333900772,0.780355110684466,77,82,2,1
167,1.0,1.0,0.2065820474219502,0.18099755482904012,0.0,0.0,0.8190024451709599,0.7934179525780498,77,81,2,2
168,1.0,1.0,0.17644508136697423,0.1898595752011918,0.0,0.0,0.8101404247988082,0.8235549186330258,76,81,2,2
169,1.0,1.0,0.20823168835028372,0.1792931961752008,0.0,0.0,0.8207068038247992,0.7917683116497163,76,81,2,2
170,1.0,1.0,0.20681028417457614,0.1810030139436224,0.0,0.0,0.8189969860563776,0.7931897158254239,75,81,1,2
171,1.0,1.0,0.22592952312859393,0.18215567280825484,0.0,0.0,0.8178443271917452,0.7740704768714061,75,80,1,2
172,1.0,1.0,0.21741422689698753,0.17431819049161512,0.0,0.0,0.8256818095083849,0.7825857731030125,74,80,1,2
173,1.0,1.0,0.2164003843461254,0.16751157896501367,0.0,0.0,0.8324884210349863,0.7835996156538746,74,80,1,2
174,1.0,1.0,0.19513369303482908,0.1025595449355895,0.0,0.0,0.8974404550644105,0.8048663069651709,74,79,2,2
175,1.0,1.0,0.1696809616009911,0.1274623199409306,0.0,0.0,0.8725376800590694,0.8303190383990089,74,79,2,2
176,1.0,1.0,0.25397416761901703,0.18287903889075796,0.0,0.0,0.817120961109242,0.746025832380983,72,79,2,2
177,1.0,1.0,0.26440547786337,0.16020680721486746,0.0,0.0,0.8397931927851325,0.73559452213663,72,78,2,1
178,1.0,1.0,0.2780029898195211,0.2102913627749322,0.0,0.0,0.7897086372250678,0.7219970101804789,71,77,2,1
179,1.0,1.0,0.24490194780556107,0.2052939648229759,0.0,0.0,0.7947060351770241,0.7550980521944389,71,76,2,1
180,1.0,1.0,0.2681757096719979,0.23355335567335556,0.0,0.0,0.7664466443266444,0.7318242903280021,71,76,2,1
181,1.0,1.0,0.17794257982266437,0.18686595425755514,0.0,0.0,0.8131340457424449,0.8220574201773356,71,76,2,1
182,1.0,1.0,0.19999235611359822,0.1159908261125503,0.0,0.0,0.8840091738874497,0.8000076438864018,70,76,1,1
183,1.0,1.0,0.21830961171224839,0.19844956488341547,0.0,0.0,0.8015504351165845,0.7816903882877516,69,76,1,1
184,1.0,1.0,0.23922242128567073,0.10340675705148006,0.0,0.0,0.8965932429485199,0.7607775787143293,68,75,1,1
185,1.0,1.0,0.16769410251498273,0.1727182778862818,0.0,0.0,0.8272817221137182,0.8323058974850173,68,74,1,3
186,1.0,1.0,0.14592405363679906,0.14165519659762038,0.0,0.0,0.8583448034023796,0.8540759463632009,68,74,1,3
187,1.0,1.0,0.17639197612240132,0.19517975448095615,0.0,0.0,0.8048202455190439,0.8236080238775987,68,72,1,2
188,1.0,1.0,0.13506969115568457,0.15938102338995286,0.0,0.0,0.8406189766100471,0.8649303088443154,66,72,1,2
189,1.0,1.0,0.1421511856551062,0.17063480772701223,0.0,0.0,0.8293651922729878,0.8578488143448938,66,72,1,2
190,1.0,1.0,0.14441221976082164,0.147570581140401,0.0,0.0,0.852429418859599,0.8555877802391784,66,72,1,2
191,1.0,1.0,0.17423482831158688,0.11733098523930174,0.0,0.0,0.8826690147606983,0.8257651716884131,65,72,1,2
192,1.0,1.0,0.1437232538263875,0.16215631360551552,0.0,0.0,0.8378436863944845,0.8562767461736125,65,72,1,2
193,1.0,1.0,0.1568419860051985,0.10947803338595308,0.0,0.0,0.8905219666140469,0.8431580139948015,65,71,1,2
194,1.0,1.0,0.14291600257823323,0.13152819861196718,0.0,0.0,0.8684718013880328,0.8570839974217668,65,71,2,2
195,1.0,1.0,0.1569639236973035,0.16787647265378325,0.0,0.0,0.8321235273462168,0.8430360763026965,65,70,1,2
196,1.0,1.0,0.15301952363291216,0.15551326268148113,0.0,0.0,0.8444867373185189,0.8469804763670878,65,70,1,2
197,1.0,1.0,0.15779247334176028,0.14533189404953006,0.0,0.0,0.8546681059504699,0.8422075266582397,64,70,1,2
198,1.0,1.0,0.15766568331264896,0.1477269512794761,0.0,0.0,0.8522730487205239,0.842334316687351,63,69,1,2
199,1.0,1.0,0.14294819465102715,0.15079810868150323,0.0,0.0,0.8492018913184968,0.8570518053489729,63,68,1,2
200,1.0,1.0,0.11586957227707662,0.14955373822147222,0.0,0.0,0.8504462617785278,0.8841304277229234,62,67,2,2
201,1.0,1.0,0.15004995469168458,0.10679613144493649,0.0,0.0,0.8932038685550635,0.8499500453083154,62,66,2,2
202,1.0,1.0,0.13439571234934833,0.13009698293315786,0.0,0.0,0.8699030170668421,0.8656042876506517,62,66,2,2
203,1.0,1.0,0.11414294064353137,0.11682735441112058,0.0,0.0,0.8831726455888794,0.8858570593564686,61,66,2,2
204,1.0,1.0,0.13794440916534556,0.08803105119509902,0.0,0.0,0.911968948804901,0.8620555908346544,61,66,2,2
205,1.0,1.0,0.0812189814164701,0.10754107814859482,0.0,0.0,0.8924589218514052,0.9187810185835299,61,66,2,3
206,1.0,1.0,0.10939158538236327,0.14758027983922828,0.0,0.0,0.8524197201607717,0.8906084146176367,59,66,2,3
207,1.0,1.0,0.161688531572179,0.1185546731096161,0.0,0.0,0.8814453268903839,0.838311468427821,59,65,3,2
208,1.0,1.0,0.14299725943627117,0.13313826514678173,0.0,0.0,0.8668617348532183,0.8570027405637288,57,64,2,2
209,1.0,1.0,0.15524204869591296,0.1543932440726441,0.0,0.0,0.8456067559273559,0.844757951304087,57,64,2,2
210,1.0,1.0,0.12961894227950865,0.048525873889532,0.0,0.0,0.951474126110468,0.8703810577204913,57,64,3,2
211,1.0,1.0,0.1099817816876889,0.07823926101237977,0.0,0.0,0.9217607389876202,0.8900182183123111,57,64,3,2
212,1.0,1.0,0.09964228005774012,0.08502535515226584,0.0,0.0,0.9149746448477342,0.9003577199422599,57,63,3,2
213,1.0,1.0,0.11629947852915579,0.12316246790252083,0.0,0.0,0.8768375320974792,0.8837005214708442,56,61,3,2
214,1.0,1.0,0.1967612336608534,0.07927728710435344,0.0,0.0,0.9207227128956466,0.8032387663391466,55,61,2,2
215,1.0,1.0,0.2504268933565137,0.12310012343260635,0.0,0.0,0.8768998765673937,0.7495731066434863,55,61,2,2
216,1.0,1.0,0.21409582538282745,0.13232611468652444,0.0,0.0,0.8676738853134756,0.7859041746171725,55,61,2,2
217,1.0,1.0,0.2219158642357355,0.1357831527801695,0.0,0.0,0.8642168472198305,0.7780841357642645,55,60,2,2
218,1.0,1.0,0.28152367355039565,0.1688770765695149,0.0,0.0,0.8311229234304851,0.7184763264496044,55,60,2,2
219,1.0,1.0,0.27233466869564515,0.16124202653798314,0.0,0.0,0.8387579734620169,0.7276653313043548,54,60,2,2
220,1.0,1.0,0.18860907416762385,0.1048457625442275,0.0,0.0,0.8951542374557725,0.8113909258323762,53,60,1,2
221,1.0,1.0,0.21551874261820492,0.11752604014929335,0.0,0.0,0.8824739598507066,0.7844812573817951,53,60,1,2
222,1.0,1.0,0.2698976403912652,0.18299077328026125,0.0,0.0,0.8170092267197387,0.7301023596087348,53,59,1,2
