tick,cohesion_v1_A,cohesion_v1_B,cohesion_v2_A,cohesion_v2_B,enemy_collapse_v1_for_A,enemy_collapse_v1_for_B,enemy_collapse_v2_for_A,enemy_collapse_v2_for_B,alive_A,alive_B,pocket_count_A,pocket_count_B
50,1.0,1.0,0.1884330174152774,0.3076594166288018,0.0,0.0,0.6923405833711982,0.8115669825847226,100,100,3,0
51,1.0,1.0,0.17667924103297006,0.18353354885341866,0.0,0.0,0.8164664511465813,0.8233207589670299,100,100,3,0
52,1.0,1.0,0.18121579093313156,0.18976021024273237,0.0,0.0,0.8102397897572676,0.8187842090668684,100,100,3,0
53,1.0,1.0,0.16378352845619082,0.24260950170908857,0.0,0.0,0.7573904982909114,0.8362164715438092,100,100,3,0
54,1.0,1.0,0.14749362725874504,0.2578002291303738,0.0,0.0,0.7421997708696262,0.852506372741255,100,100,3,0
55,1.0,1.0,0.1453534059579511,0.20293458540403053,0.0,0.0,0.7970654145959695,0.8546465940420489,100,100,4,0
56,1.0,1.0,0.13809611854141002,0.2119194572382177,0.0,0.0,0.7880805427617823,0.86190388145859,100,100,5,0
57,1.0,1.0,0.1607104008725022,0.1841555114883564,0.0,0.0,0.8158444885116436,0.8392895991274978,100,100,5,0
58,1.0,1.0,0.13931020320368348,0.1651634091030807,0.0,0.0,0.8348365908969193,0.8606897967963165,100,100,4,0
59,1.0,1.0,0.14750181437069088,0.10930049662915853,0.0,0.0,0.8906995033708415,0.8524981856293091,100,100,6,0
60,1.0,1.0,0.12764937300169366,0.19610866553039474,0.0,0.0,0.8038913344696053,0.8723506269983063,100,100,6,0
61,1.0,1.0,0.13802106980897622,0.13350805761838158,0.0,0.0,0.8664919423816184,0.8619789301910238,100,100,6,0
62,1.0,1.0,0.14065825509888918,0.1674480985015674,0.0,0.0,0.8325519014984326,0.8593417449011108,100,100,6,0
63,1.0,1.0,0.1350835690405896,0.08795502710608849,0.0,0.0,0.9120449728939115,0.8649164309594104,100,100,6,0
64,1.0,1.0,0.13930533763410835,0.1336619836524955,0.0,0.0,0.8663380163475045,0.8606946623658916,100,100,6,0
65,1.0,1.0,0.12855358446109233,0.09852706805010636,0.0,0.0,0.9014729319498936,0.8714464155389077,100,100,6,0
66,1.0,1.0,0.11175305103146693,0.0784922951224396,0.0,0.0,0.9215077048775604,0.8882469489685331,100,100,6,0
67,1.0,1.0,0.1343360459151176,0.08486354162210108,0.0,0.0,0.9151364583778989,0.8656639540848824,100,100,6,0
68,1.0,1.0,0.11768398278310765,0.09888499844077714,0.0,0.0,0.9011150015592229,0.8823160172168923,100,100,6,0
69,1.0,1.0,0.12256967347051928,0.08020842280877849,0.0,0.0,0.9197915771912215,0.8774303265294807,100,100,6,2
70,1.0,1.0,0.11940792652679177,0.0929839533754091,0.0,0.0,0.9070160466245909,0.8805920734732082,100,100,6,2
71,1.0,1.0,0.08208504538448946,0.10055755413934742,0.0,0.0,0.8994424458606526,0.9179149546155105,100,100,6,2
72,1.0,1.0,0.10224469784044932,0.10678869651455969,0.0,0.0,0.8932113034854403,0.8977553021595507,100,100,6,2
73,1.0,1.0,0.09622029500940377,0.10271428327275911,0.0,0.0,0.8972857167272409,0.9037797049905962,100,100,6,2
74,1.0,1.0,0.10724348526264771,0.06797795750190683,0.0,0.0,0.9320220424980932,0.8927565147373523,100,100,6,2
75,1.0,1.0,0.09677679783631343,0.08895335474431831,0.0,0.0,0.9110466452556817,0.9032232021636866,100,100,6,2
76,1.0,1.0,0.10279804655859781,0.10769077852937137,0.0,0.0,0.8923092214706286,0.8972019534414022,100,100,6,2
77,1.0,1.0,0.08687351988376157,0.10303524609327819,0.0,0.0,0.8969647539067218,0.9131264801162384,100,100,6,2
78,1.0,1.0,0.08361283829777766,0.07236517867016579,0.0,0.0,0.9276348213298342,0.9163871617022223,100,100,6,2
79,1.0,1.0,0.10263228439719563,0.08996702760493058,0.0,0.0,0.9100329723950694,0.8973677156028044,100,100,6,2
80,1.0,1.0,0.09804187779751994,0.10907483209326818,0.0,0.0,0.8909251679067318,0.9019581222024801,100,100,6,2
81,1.0,1.0,0.09531978602392488,0.11645964768343953,0.0,0.0,0.8835403523165605,0.9046802139760751,100,100,6,2
82,1.0,1.0,0.09803829745930115,0.10851897610265226,0.0,0.0,0.8914810238973477,0.9019617025406989,100,100,6,3
83,1.0,1.0,0.08367609441455026,0.11179748095791497,0.0,0.0,0.888202519042085,0.9163239055854497,100,100,6,3
84,1.0,1.0,0.07412513114409502,0.10714535198595299,0.0,0.0,0.892854648014047,0.925874868855905,100,100,6,3
85,1.0,1.0,0.08221088606965654,0.05798504143157279,0.0,0.0,0.9420149585684272,0.9177891139303435,100,100,6,3
86,1.0,1.0,0.08672850415640088,0.08456657211002516,0.0,0.0,0.9154334278899748,0.9132714958435991,100,100,6,3
87,1.0,1.0,0.0798535722368725,0.09337373564796558,0.0,0.0,0.9066262643520344,0.9201464277631275,100,100,6,3
88,1.0,1.0,0.07760451595117679,0.11936683348012389,0.0,0.0,0.8806331665198761,0.9223954840488232,100,100,6,3
89,1.0,1.0,0.08052763845584121,0.11091760415314633,0.0,0.0,0.8890823958468537,0.9194723615441588,100,100,6,3
90,1.0,1.0,0.08361948012384024,0.06697026148958152,0.0,0.0,0.9330297385104185,0.9163805198761598,100,100,6,3
91,1.0,1.0,0.07341363365437803,0.08742904309048949,0.0,0.0,0.9125709569095105,0.926586366345622,100,100,6,3
92,1.0,1.0,0.08473549530634872,0.08972750804134721,0.0,0.0,0.9102724919586528,0.9152645046936513,100,100,6,3
93,1.0,1.0,0.07951401577800532,0.08140836948092967,0.0,0.0,0.9185916305190703,0.9204859842219947,100,100,6,3
94,1.0,1.0,0.08382804945900035,0.09895658562329412,0.0,0.0,0.9010434143767059,0.9161719505409996,100,100,6,3
95,1.0,1.0,0.08243532465133263,0.09186242988754845,0.0,0.0,0.9081375701124516,0.9175646753486674,100,100,6,3
96,1.0,1.0,0.08012472530504677,0.07463595566665548,0.0,0.0,0.9253640443333445,0.9198752746949532,100,100,6,3
97,1.0,1.0,0.07768484425979505,0.10637957300656065,0.0,0.0,0.8936204269934394,0.922315155740205,100,100,6,3
98,1.0,1.0,0.08340818845838793,0.05945899370113006,0.0,0.0,0.9405410062988699,0.9165918115416121,100,100,6,3
99,1.0,1.0,0.08000531835774294,0.0910854152993158,0.0,0.0,0.9089145847006842,0.9199946816422571,100,100,6,3
100,1.0,1.0,0.08179779441569268,0.0807530893847499,0.0,0.0,0.9192469106152501,0.9182022055843073,100,100,6,3
101,1.0,1.0,0.08551691886501012,0.07389643067122653,0.0,0.0,0.9261035693287735,0.9144830811349899,100,100,6,3
102,1.0,1.0,0.07778234781045834,0.05452105231126758,0.0,0.0,0.9454789476887324,0.9222176521895417,100,100,6,3
103,1.0,1.0,0.07655679914355507,0.08050506560650095,0.0,0.0,0.919494934393499,0.9234432008564449,100,100,6,3
104,1.0,1.0,0.07686982614953075,0.06591149769994664,0.0,0.0,0.9340885023000534,0.9231301738504692,100,100,6,3
105,1.0,1.0,0.08015816494057104,0.071149241345139,0.0,0.0,0.928850758654861,0.919841835059429,100,100,6,3
106,1.0,1.0,0.08433794214812085,0.09116479163738211,0.0,0.0,0.9088352083626179,0.9156620578518792,100,100,6,3
107,1.0,1.0,0.08242157331558009,0.08148072858849431,0.0,0.0,0.9185192714115057,0.9175784266844199,100,100,6,3
108,1.0,1.0,0.08447123068895002,0.06917862363604965,0.0,0.0,0.9308213763639503,0.91552876931105,100,100,6,3
109,1.0,1.0,0.08324002905893624,0.06530496810738573,0.0,0.0,0.9346950318926143,0.9167599709410638,100,100,6,3
110,1.0,1.0,0.08527844321068034,0.07945977943723292,0.0,0.0,0.9205402205627671,0.9147215567893197,100,100,6,3
111,1.0,1.0,0.08717605591600208,0.07070133189911676,0.0,0.0,0.9292986681008832,0.9128239440839979,100,100,6,3
112,1.0,1.0,0.08374080821758856,0.09583294867279568,0.0,0.0,0.9041670513272043,0.9162591917824114,100,100,5,3
113,1.0,1.0,0.08304539605288297,0.07776164159486243,0.0,0.0,0.9222383584051376,0.916954603947117,99,100,5,3
114,1.0,1.0,0.09029054347819832,0.08526970647273735,0.0,0.0,0.9147302935272627,0.9097094565218017,99,100,5,3
115,1.0,1.0,0.0871950239632373,0.08432908908057679,0.0,0.0,0.9156709109194232,0.9128049760367627,99,100,6,3
116,1.0,1.0,0.10658560905223347,0.06885465831140836,0.0,0.0,0.9311453416885916,0.8934143909477665,99,100,6,4
117,1.0,1.0,0.09369241102442738,0.053220523608763504,0.0,0.0,0.9467794763912365,0.9063075889755726,99,100,5,4
118,1.0,1.0,0.09835095748759404,0.06714439071606304,0.0,0.0,0.932855609283937,0.901649042512406,98,100,5,4
119,1.0,1.0,0.11059136198086161,0.08753316083329354,0.0,0.0,0.9124668391667065,0.8894086380191384,98,99,5,4
120,1.0,1.0,0.10222288412521308,0.10180614120623566,0.0,0.0,0.8981938587937643,0.8977771158747869,98,99,5,4
121,1.0,1.0,0.09944921161069809,0.11945029033297705,0.0,0.0,0.880549709667023,0.9005507883893019,97,99,5,4
122,1.0,1.0,0.11378327793482834,0.06831054754790011,0.0,0.0,0.9316894524520999,0.8862167220651717,97,99,5,4
123,1.0,1.0,0.10391022139605499,0.11047777937066194,0.0,0.0,0.8895222206293381,0.896089778603945,96,99,5,4
124,1.0,1.0,0.12325811900278905,0.10429871499498655,0.0,0.0,0.8957012850050134,0.876741880997211,96,99,5,3
125,1.0,1.0,0.1282757086131413,0.09300663930906716,0.0,0.0,0.9069933606909328,0.8717242913868587,96,99,6,3
126,1.0,1.0,0.11501950608342493,0.05057950346564133,0.0,0.0,0.9494204965343587,0.8849804939165751,95,99,5,3
127,1.0,1.0,0.11738006309672766,0.06482304812108386,0.0,0.0,0.9351769518789161,0.8826199369032723,95,98,5,4
128,1.0,1.0,0.11538926014876394,0.12096343102596441,0.0,0.0,0.8790365689740356,0.8846107398512361,95,97,5,3
129,1.0,1.0,0.12340447457253345,0.13947679624845977,0.0,0.0,0.8605232037515402,0.8765955254274665,94,97,4,3
130,1.0,1.0,0.1491616248251647,0.08760560828156816,0.0,0.0,0.9123943917184318,0.8508383751748353,93,97,3,3
131,1.0,1.0,0.14168182043193045,0.12659867090429033,0.0,0.0,0.8734013290957097,0.8583181795680696,93,97,3,2
132,1.0,1.0,0.15726020310536892,0.10555932874646168,0.0,0.0,0.8944406712535383,0.8427397968946311,92,96,4,1
133,1.0,1.0,0.1578759701600989,0.11189201246774916,0.0,0.0,0.8881079875322508,0.8421240298399011,91,96,3,3
134,1.0,1.0,0.17922823232098417,0.13294916584716165,0.0,0.0,0.8670508341528383,0.8207717676790158,91,96,3,2
135,1.0,1.0,0.17486495579615113,0.09033355389820308,0.0,0.0,0.9096664461017969,0.8251350442038489,91,95,3,3
136,1.0,1.0,0.20300643612378189,0.14747661296907744,0.0,0.0,0.8525233870309226,0.7969935638762181,90,95,3,3
137,1.0,1.0,0.19428321262997983,0.15907058174933308,0.0,0.0,0.8409294182506669,0.8057167873700202,90,94,3,2
138,1.0,1.0,0.20969721293304466,0.14595702550463985,0.0,0.0,0.8540429744953602,0.7903027870669553,90,94,3,2
139,1.0,1.0,0.24426079051284488,0.18154594712222272,0.0,0.0,0.8184540528777773,0.7557392094871551,89,93,2,2
140,1.0,1.0,0.3222637644556495,0.18152227514710706,0.0,0.0,0.8184777248528929,0.6777362355443505,89,93,2,2
141,1.0,1.0,0.3350401736109718,0.2637858404337651,0.0,0.0,0.7362141595662349,0.6649598263890282,89,93,2,2
142,1.0,1.0,0.2951162683654711,0.2716046574843163,0.0,0.0,0.7283953425156837,0.7048837316345289,88,92,2,2
143,1.0,1.0,0.3818306815769372,0.2314800282964875,0.0,0.0,0.7685199717035125,0.6181693184230628,88,92,2,1
144,1.0,1.0,0.3680923850868648,0.2978944170773703,0.0,0.0,0.7021055829226297,0.6319076149131352,87,91,1,1
145,1.0,1.0,0.4043269790554238,0.23681681368690843,0.0,0.0,0.7631831863130916,0.5956730209445762,87,91,1,1
146,1.0,1.0,0.3282895476308716,0.25883476626302016,0.0,0.0,0.7411652337369798,0.6717104523691284,86,89,1,3
147,1.0,1.0,0.3347096502444795,0.22595462463141802,0.0,0.0,0.774045375368582,0.6652903497555205,86,88,1,3
148,1.0,1.0,0.3110014295899275,0.24631797021508073,0.0,0.0,0.7536820297849193,0.6889985704100725,85,88,1,3
149,1.0,1.0,0.36932936296301255,0.2157829659635263,0.0,0.0,0.7842170340364737,0.6306706370369874,84,87,1,2
150,1.0,1.0,0.33443255174119035,0.26906515790246976,0.0,0.0,0.7309348420975302,0.6655674482588096,84,87,1,2
151,1.0,1.0,0.29287914992398234,0.29136270383499974,0.0,0.0,0.7086372961650003,0.7071208500760177,84,87,1,2
152,1.0,1.0,0.23807263485193775,0.22457208575288856,0.0,0.0,0.7754279142471114,0.7619273651480623,83,86,1,3
153,1.0,1.0,0.288193131747283,0.23180775345497584,0.0,0.0,0.7681922465450242,0.711806868252717,83,86,1,3
154,1.0,1.0,0.3085038196815074,0.21546226025769633,0.0,0.0,0.7845377397423037,0.6914961803184926,82,86,0,2
155,1.0,1.0,0.3300066744944128,0.22982027492979906,0.0,0.0,0.7701797250702009,0.6699933255055872,82,84,0,2
156,1.0,1.0,0.3179956984908173,0.22103914880859687,0.0,0.0,0.7789608511914031,0.6820043015091827,82,84,0,2
157,1.0,1.0,0.2795677495035851,0.21015867155837864,0.0,0.0,0.7898413284416214,0.7204322504964149,81,84,0,2
158,1.0,1.0,0.27953340384552505,0.16199186817681221,0.0,0.0,0.8380081318231878,0.720466596154475,80,82,0,3
159,1.0,1.0,0.22882759240649608,0.1876472870741962,0.0,0.0,0.8123527129258038,0.7711724075935039,80,82,0,2
160,1.0,1.0,0.2818783818631586,0.18420956701357327,0.0,0.0,0.8157904329864267,0.7181216181368414,79,82,0,2
161,1.0,1.0,0.2935708262484633,0.20250245329843297,0.0,0.0,0.797497546701567,0.7064291737515367,79,81,0,2
162,1.0,1.0,0.24710862761657915,0.16186875491054997,0.0,0.0,0.83813124508945,0.7528913723834209,78,81,0,3
163,1.0,1.0,0.17140718764466156,0.17922894803888056,0.0,0.0,0.8207710519611194,0.8285928123553384,78,79,0,2
164,1.0,1.0,0.26656088360531405,0.19639708229364705,0.0,0.0,0.803602917706353,0.733439116394686,77,79,0,3
165,1.0,1.0,0.2739388714372948,0.2577479031989133,0.0,0.0,0.7422520968010867,0.7260611285627052,77,79,0,3
166,1.0,1.0,0.23102395761823502,0.19567644636310488,0.0,0.0,0.8043235536368951,0.768976042381765,76,78,1,2
167,1.0,1.0,0.15561305318244578,0.14959591306413045,0.0,0.0,0.8504040869358696,0.8443869468175542,76,78,0,2
168,1.0,1.0,0.25813282719473474,0.18105212478968535,0.0,0.0,0.8189478752103146,0.7418671728052653,74,77,0,2
169,1.0,1.0,0.23347692466197245,0.17736344472541998,0.0,0.0,0.82263655527458,0.7665230753380275,74,77,2,2
170,1.0,1.0,0.18445397740984215,0.1406424524956792,0.0,0.0,0.8593575475043208,0.8155460225901578,73,76,2,2
171,1.0,1.0,0.19165671422399,0.21138735468107273,0.0,0.0,0.7886126453189273,0.80834328577601,72,75,2,2
172,1.0,1.0,0.2538912939896265,0.22627795484267377,0.0,0.0,0.7737220451573262,0.7461087060103735,72,75,2,2
173,1.0,1.0,0.21765604331275146,0.21751897375528673,0.0,0.0,0.7824810262447133,0.7823439566872485,72,75,2,2
174,1.0,1.0,0.2749812260405402,0.20470261055835004,0.0,0.0,0.79529738944165,0.7250187739594598,71,74,2,2
175,1.0,1.0,0.1967763793217483,0.1852768189331817,0.0,0.0,0.8147231810668183,0.8032236206782517,71,73,2,2
176,1.0,1.0,0.23331795802732724,0.162766630503843,0.0,0.0,0.837233369496157,0.7666820419726728,69,72,1,2
177,1.0,1.0,0.22664416183857605,0.18789114509492666,0.0,0.0,0.8121088549050733,0.773355838161424,69,72,1,2
178,1.0,1.0,0.20675408995386402,0.1921651655121237,0.0,0.0,0.8078348344878763,0.793245910046136,68,70,1,2
179,1.0,1.0,0.23221140071388635,0.17549238268501777,0.0,0.0,0.8245076173149822,0.7677885992861136,68,70,1,2
180,1.0,1.0,0.24148382168786453,0.13897339997768843,0.0,0.0,0.8610266000223116,0.7585161783121355,68,70,2,2
181,1.0,1.0,0.21917946816964562,0.19375642838003249,0.0,0.0,0.8062435716199675,0.7808205318303544,68,69,2,2
182,1.0,1.0,0.22043073011765246,0.18176977681301132,0.0,0.0,0.8182302231869887,0.7795692698823475,68,69,3,2
183,1.0,1.0,0.21923666834835476,0.19234026125932346,0.0,0.0,0.8076597387406765,0.7807633316516452,66,69,3,2
184,1.0,1.0,0.21733907461958424,0.15871385002642768,0.0,0.0,0.8412861499735723,0.7826609253804158,65,68,2,2
185,1.0,1.0,0.1637562705452693,0.15953697162752256,0.0,0.0,0.8404630283724774,0.8362437294547307,64,68,2,2
186,1.0,1.0,0.22244115342875703,0.1688211670484373,0.0,0.0,0.8311788329515627,0.777558846571243,64,68,2,2
187,1.0,1.0,0.20367544787217517,0.16849467991170985,0.0,0.0,0.8315053200882901,0.7963245521278248,64,68,2,3
188,1.0,1.0,0.24039688351512178,0.1516318412599762,0.0,0.0,0.8483681587400238,0.7596031164848782,64,68,3,3
189,1.0,1.0,0.22533070598182248,0.07833879645330877,0.0,0.0,0.9216612035466912,0.7746692940181775,63,66,2,3
190,1.0,1.0,0.2191070588968992,0.16555771892532356,0.0,0.0,0.8344422810746764,0.7808929411031008,63,66,2,3
191,1.0,1.0,0.23890105283998864,0.16563681103199013,0.0,0.0,0.8343631889680099,0.7610989471600114,63,66,2,3
192,1.0,1.0,0.26208324678944195,0.15887051405175223,0.0,0.0,0.8411294859482478,0.737916753210558,62,66,1,3
193,1.0,1.0,0.24983396779450373,0.18558346472945653,0.0,0.0,0.8144165352705435,0.7501660322054963,62,66,2,3
194,1.0,1.0,0.2323129166673008,0.10795992029067603,0.0,0.0,0.892040079709324,0.7676870833326992,62,65,2,3
195,1.0,1.0,0.2857823454254773,0.11919940880940594,0.0,0.0,0.8808005911905941,0.7142176545745227,62,65,2,3
196,1.0,1.0,0.21546196413111174,0.15059477513737152,0.0,0.0,0.8494052248626285,0.7845380358688883,62,65,2,3
197,1.0,1.0,0.19552750716877032,0.1848457671301339,0.0,0.0,0.8151542328698661,0.8044724928312297,60,65,3,3
198,1.0,1.0,0.17613319364130575,0.15103219932927203,0.0,0.0,0.848967800670728,0.8238668063586942,60,64,3,3
199,1.0,1.0,0.1586267348412842,0.14146420159788975,0.0,0.0,0.8585357984021103,0.8413732651587158,59,64,3,2
200,1.0,1.0,0.1775037332652879,0.05713611220205095,0.0,0.0,0.942863887797949,0.8224962667347121,59,64,3,2
201,1.0,1.0,0.21871007925947605,0.08869018340441226,0.0,0.0,0.9113098165955877,0.781289920740524,58,63,3,1
202,1.0,1.0,0.22394340885237585,0.06460510383108464,0.0,0.0,0.9353948961689154,0.7760565911476242,58,63,2,1
203,1.0,1.0,0.18195194352271393,0.12605733172566325,0.0,0.0,0.8739426682743368,0.8180480564772861,58,63,2,2
204,1.0,1.0,0.2023999037454277,0.05006074957497164,0.0,0.0,0.9499392504250284,0.7976000962545723,58,63,2,3
205,1.0,1.0,0.0880398363947611,0.06391850101910634,0.0,0.0,0.9360814989808937,0.9119601636052389,57,61,1,3
206,1.0,1.0,0.20039335941241754,0.061405775592103695,0.0,0.0,0.9385942244078963,0.7996066405875825,57,60,1,2
207,1.0,1.0,0.14125454100676849,0.12674322566660878,0.0,0.0,0.8732567743333912,0.8587454589932315,56,60,1,2
208,1.0,1.0,0.1380764087326355,0.11094157032669505,0.0,0.0,0.889058429673305,0.8619235912673645,55,59,1,2
209,1.0,1.0,0.23172653036495583,0.15262596948433793,0.0,0.0,0.8473740305156621,0.7682734696350442,55,59,1,3
210,1.0,1.0,0.08843865187330979,0.1708390853208981,0.0,0.0,0.8291609146791019,0.9115613481266902,55,57,1,2
211,1.0,1.0,0.1477645160081298,0.10416515840248897,0.0,0.0,0.895834841597511,0.8522354839918702,54,57,1,3
212,1.0,1.0,0.12705867108960156,0.09665675843477683,0.0,0.0,0.9033432415652232,0.8729413289103984,54,57,2,3
213,1.0,1.0,0.1501486847886051,0.09765134205423054,0.0,0.0,0.9023486579457695,0.8498513152113949,54,57,2,3
214,1.0,1.0,0.10529670752739606,0.10972137962877404,0.0,0.0,0.890278620371226,0.8947032924726039,52,57,2,3
215,1.0,1.0,0.11442983222604597,0.059028175858458654,0.0,0.0,0.9409718241415413,0.885570167773954,52,56,2,3
216,1.0,1.0,0.12419438728292453,0.046126241649866895,0.0,0.0,0.9538737583501331,0.8758056127170755,52,56,2,3
217,1.0,1.0,0.1364592571026111,0.07990414138830026,0.0,0.0,0.9200958586116997,0.8635407428973889,51,55,2,2
218,1.0,1.0,0.08818978535128297,0.1550149176018727,0.0,0.0,0.8449850823981273,0.911810214648717,51,54,2,2
219,1.0,1.0,0.1282444348716154,0.05626494122326431,0.0,0.0,0.9437350587767357,0.8717555651283846,50,53,2,2
220,1.0,1.0,0.09276797895989519,0.15584779431534757,0.0,0.0,0.8441522056846524,0.9072320210401048,49,52,2,3
221,1.0,1.0,0.10648333940126653,0.08633842049454765,0.0,0.0,0.9136615795054523,0.8935166605987335,49,52,2,3
222,1.0,1.0,0.10260534848225922,0.08934395195248857,0.0,0.0,0.9106560480475114,0.8973946515177408,48,52,2,3
