tick,unit_id,expected_x,expected_y,actual_x,actual_y,actual_rel_forward,actual_rel_lateral,offset_forward_local,offset_lateral_local,delta_forward,delta_lateral,centroid_x,centroid_y,primary_axis_x,primary_axis_y,secondary_axis_x,secondary_axis_y
12,A83,71.199343,49.965293,71.541243,50.445688,4.581453,-14.902090,4.000000,-15.000000,0.581453,0.097910,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A84,69.785079,51.379456,69.705221,50.907495,3.609795,-13.277245,4.000000,-13.000000,-0.390205,-0.277245,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A85,68.370814,52.793618,68.830027,52.693648,4.254008,-11.395411,4.000000,-11.000000,0.254008,-0.395411,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A86,66.956550,54.207781,66.731498,54.358430,3.947399,-8.734337,4.000000,-9.000000,-0.052601,0.265663,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A87,65.542285,55.621943,65.198822,55.643306,3.772249,-6.742021,4.000000,-7.000000,-0.227751,0.257979,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A88,64.128021,57.036106,65.018185,58.097829,5.380197,-4.878739,4.000000,-5.000000,1.380197,0.121261,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A89,62.713756,58.450269,63.103222,58.042052,3.986720,-3.564046,4.000000,-3.000000,-0.013280,-0.564046,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A90,61.299492,59.864431,61.418763,60.065361,4.226418,-0.942267,4.000000,-1.000000,0.226418,0.057733,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A91,59.885227,61.278594,60.151421,61.621723,4.430858,1.054386,4.000000,1.000000,0.430858,0.054386,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A92,58.470963,62.692757,58.428456,62.611365,3.912390,2.972507,4.000000,3.000000,-0.087610,-0.027493,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A93,57.056698,64.106919,57.901262,65.128397,5.319495,5.125049,4.000000,5.000000,1.319495,0.125049,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A94,55.642434,65.521082,55.535659,65.407407,3.844118,6.995127,4.000000,7.000000,-0.155882,-0.004873,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A95,54.228169,66.935244,54.241456,66.921397,3.999603,8.980813,4.000000,9.000000,-0.000397,-0.019187,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A96,52.813905,68.349407,53.141097,68.720778,4.493959,11.031222,4.000000,11.000000,0.493959,0.031222,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A97,51.399640,69.763570,51.256304,69.389775,3.634327,12.837055,4.000000,13.000000,-0.365673,-0.162945,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A98,49.985376,71.177732,50.236181,71.850171,4.652843,15.298116,4.000000,15.000000,0.652843,0.298116,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A99,48.571112,72.591895,48.410182,72.525161,3.839020,17.066612,4.000000,17.000000,-0.160980,0.066612,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
12,A100,47.156847,74.006058,46.819603,75.105283,4.538839,20.015718,4.000000,19.000000,0.538839,1.015718,57.764034,57.742984,0.707081,0.707132,-0.707132,0.707081
13,A1,69.025428,42.122788,69.775829,41.875235,-3.644472,-19.705680,-4.000000,-19.000000,0.355528,-0.705680,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A2,67.611136,43.536923,68.028425,43.376809,-3.818172,-17.408296,-4.000000,-17.000000,0.181828,-0.408296,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A3,66.196844,44.951059,65.964980,44.825898,-4.252450,-14.924535,-4.000000,-15.000000,-0.252450,0.075465,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A4,64.782552,46.365194,64.644796,46.332123,-4.120789,-12.925970,-4.000000,-13.000000,-0.120789,0.074030,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A5,63.368260,47.779329,62.597371,47.547719,-4.708853,-10.618633,-4.000000,-11.000000,-0.708853,0.381367,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A6,61.953969,49.193465,61.165302,48.604127,-4.974389,-8.858999,-4.000000,-9.000000,-0.974389,0.141001,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A7,60.539677,50.607600,60.574392,50.292946,-4.197960,-7.247030,-4.000000,-7.000000,-0.197960,-0.247030,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A8,59.125385,52.021735,59.212691,52.524215,-3.582942,-4.706450,-4.000000,-5.000000,0.417058,0.293550,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A9,57.711093,53.435871,57.352324,52.771365,-4.723577,-3.216148,-4.000000,-3.000000,-0.723577,-0.216148,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A10,56.296801,54.850006,55.780175,53.937516,-5.010553,-1.279862,-4.000000,-1.000000,-1.010553,-0.279862,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A11,54.882509,56.264141,54.945320,55.440698,-4.537883,0.373354,-4.000000,1.000000,-0.537883,-0.626646,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A12,53.468218,57.678276,53.046675,57.568780,-4.375489,3.220671,-4.000000,3.000000,-0.375489,0.220671,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A13,52.053926,59.092412,51.992669,59.499810,-3.755222,5.331375,-4.000000,5.000000,0.244778,0.331375,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A14,50.639634,60.506547,50.051210,59.580780,-5.070708,6.761522,-4.000000,7.000000,-1.070708,-0.238478,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A15,49.225342,61.920682,48.984219,61.527908,-4.448239,8.892791,-4.000000,9.000000,-0.448239,-0.107209,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A16,47.811050,63.334818,47.164448,62.357627,-5.148208,10.766302,-4.000000,11.000000,-1.148208,-0.233698,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A17,46.396759,64.748953,46.463690,64.410996,-4.191660,12.713711,-4.000000,13.000000,-0.191660,-0.286289,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A18,44.982467,66.163088,44.719462,65.389602,-4.732930,14.639075,-4.000000,15.000000,-0.732930,-0.360925,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A19,43.568175,67.577224,44.195972,67.432268,-3.658610,16.453562,-4.000000,17.000000,0.341390,-0.546438,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A20,42.153883,68.991359,42.219116,69.490708,-3.600763,19.306945,-4.000000,19.000000,0.399237,0.306945,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
13,A21,70.439563,43.537080,71.003811,43.530766,-1.605503,-19.403470,-2.000000,-19.000000,0.394497,-0.403470,58.417926,58.385657,0.707068,0.707146,-0.707146,0.707068
