tick,fleet_id,unit_id,objective_reached_tick,x_pre,y_pre,x_post,y_post,realized_dx,realized_dy,realized_disp_norm,realized_axial,centroid_x_pre,centroid_y_pre,centroid_to_objective_distance_pre,within_stop_radius_pre,axis_to_objective_x,axis_to_objective_y,target_dir_x,target_dir_y,forward_gain_effective,target_contrib_dx,target_contrib_dy,target_contrib_norm,using_fixture_expected_position,expected_pos_x,expected_pos_y,cohesion_vector_x,cohesion_vector_y,cohesion_norm,cohesion_axial_raw,cohesion_axial_gated,cohesion_deadband_triggered,one_sided_axial_restore_gate_active,cohesion_contrib_dx,cohesion_contrib_dy,cohesion_contrib_norm,separation_dir_x,separation_dir_y,separation_norm,separation_contrib_dx,separation_contrib_dy,separation_contrib_norm,boundary_x,boundary_y,boundary_contrib_dx,boundary_contrib_dy,boundary_contrib_norm,step_magnitude_gate_active,step_magnitude_gain,pre_projection_total_dx,pre_projection_total_dy,pre_projection_total_norm,projection_dx,projection_dy,projection_disp_norm,late_clamp_active_for_tick,late_clamp_overshoot,late_clamp_dx,late_clamp_dy,late_clamp_disp_norm,dominant_contributor_label
420,A,A27,425,347.67597948468847,337.73974409084224,348.38322283510735,338.44671427641464,0.707243350418878,0.706970185572402,0.9999999999999981,0.9999999999999981,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,1.0,True,348.05144737112033,338.1546166412526,0.37546788643186346,0.41487255041033677,0.5595492532615768,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
420,A,A28,425,346.931275077206,339.73918310358516,347.6385184276249,340.44615328915756,0.707243350418878,0.706970185572402,0.9999999999999981,0.9999999999999981,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,1.0,True,346.6375069999756,339.56910334209033,-0.29376807723042475,-0.17007976149483284,0.3394507452780153,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
420,A,A29,425,344.78830737614703,340.54849891751377,345.49555072871783,341.25546910093345,0.7072433525707993,0.7069701834196849,1.0000000000000233,1.0000000000000233,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,0.8,True,345.2235666288308,340.98359004292814,0.43525925268374976,0.4350911254143739,0.6154306658439785,0.0,0.0,False,False,0.14144867223567795,0.14139403496174707,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433525707866,0.7069701834196644,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
420,A,A3,425,350.55440088239123,329.345079833024,351.26164424223117,330.0520500091717,0.7072433598399357,0.7069701761477063,0.9999999999999998,0.9999999999999998,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351088,0.5655761484579175,0.8000000000000003,True,352.29272215486174,331.0827294667567,1.7383212724705004,1.7376496337327012,2.457882644866278,0.0,0.0,False,False,0.14144867950479995,0.14139402768981585,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433598399088,0.7069701761477334,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
420,A,A30,425,342.68270744036613,341.27159324445586,343.38995079443765,341.97856342637425,0.7072433540715224,0.7069701819183933,1.0000000000000313,1.0000000000000313,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,0.8,True,343.809626257686,342.3980767437659,1.1269188173198472,1.1264834993100408,1.59339608856284,0.0,0.0,False,False,0.1414486737363927,0.1413940334604524,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433540715014,0.7069701819183697,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
420,A,A31,425,342.2051452545064,343.76004803679143,342.9123886049253,344.46701822236383,0.707243350418878,0.706970185572402,0.9999999999999981,0.9999999999999981,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,1.0,True,342.3956858865412,343.81256344460365,0.1905406320347538,0.05251540781222275,0.19764513784529966,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
420,A,A32,425,340.1898383084199,344.4354488343195,340.8970816615662,345.1424190171635,0.7072433531462821,0.7069701828439747,1.0000000000000198,1.0000000000000198,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,0.8,True,340.98174551539637,345.2270501454414,0.7919072069764752,0.7916013111218945,1.1197096321061029,0.0,0.0,False,False,0.14144867281117302,0.14139403438602963,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433531462817,0.706970182843947,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
420,A,A33,425,339.87499003554444,346.5401163392187,340.5822333859633,347.2470865247911,0.707243350418878,0.706970185572402,0.9999999999999981,0.9999999999999981,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,1.0,True,339.56780514425157,346.6415368462792,-0.3071848912928772,0.10142050706053851,0.3234944770641896,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
420,A,A34,425,337.28123842753354,347.1837342795468,337.9884817808557,347.89070446221484,0.7072433533221556,0.7069701826680443,1.0000000000000278,1.0000000000000278,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351088,0.5655761484579175,0.8000000000000003,True,338.1538647731068,348.056023547117,0.8726263455732806,0.8722892675701814,1.233841685673937,0.0,0.0,False,False,0.14144867298702804,0.14139403421010666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433533221368,0.706970182668024,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
420,A,A35,425,336.37664347117584,349.29195209883346,337.0838868215947,349.99892228440586,0.707243350418878,0.706970185572402,0.9999999999999981,0.9999999999999981,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,1.0,True,336.739924401962,349.47051024795473,0.36328093078617485,0.17855814912127244,0.4047913626678367,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,target
