axis_to_objective_x,axis_to_objective_y,boundary_contrib_dx,boundary_contrib_dy,boundary_x,boundary_y,centroid_to_objective_distance_pre,centroid_x_pre,centroid_y_pre,cohesion_contrib_dx,cohesion_contrib_dy,cohesion_deadband_triggered,cohesion_norm,cohesion_vector_x,cohesion_vector_y,expected_pos_x,expected_pos_y,fleet_id,forward_gain_effective,late_clamp_active_for_tick,late_clamp_dx,late_clamp_dy,late_clamp_overshoot,pre_projection_total_dx,pre_projection_total_dy,pre_projection_total_norm,projection_disp_norm,projection_dx,projection_dy,realized_disp_norm,realized_dx,realized_dy,separation_contrib_dx,separation_contrib_dy,separation_dir_x,separation_dir_y,separation_norm,target_contrib_dx,target_contrib_dy,target_dir_x,target_dir_y,tick,unit_id,using_fixture_expected_position,within_stop_radius_pre,x_post,x_pre,y_post,y_pre
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,-0.23574778166925975,-0.23565673032853124,False,0.766134435914212,-0.5418434811816155,-0.5416342084789108,356.5350895979891,329.6676964362259,A,1.0,False,0.0,0.0,0.0,0.7072433522225879,0.7069701837679976,0.9999999999999999,0.0,0.0,0.0,1.0000000000000087,0.7072433522225765,0.7069701837680213,0.0,0.0,0.0,0.0,0.0,0.9429911338918476,0.9426269140965287,0.7072433504188859,0.7069701855723967,420,A21,True,False,357.7841764313933,357.0769330791707,330.91630082847286,330.20933064470483
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.5409643097728499,0.23153698921498744,0.4889100194036473,355.1211492268443,331.08218313706374,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A22,True,False,355.5968555880482,354.8896122376293,331.3002433032325,330.5932731176601
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.14144867269433054,0.1413940345029173,False,1.0352671401731546,0.7321858143077407,0.7319029886868975,353.70720885569955,332.4966698379015,A,1.0,False,0.0,0.0,0.0,0.7072433530294392,0.7069701829608346,0.9999999999999999,0.0,0.0,0.0,0.9999999999999879,0.707243353029412,0.7069701829608448,0.0,0.0,0.0,0.0,0.0,0.5657946803351087,0.5655761484579174,0.7072433504188859,0.7069701855723967,420,A23,True,False,353.6822663944212,352.9750230413918,332.47173703217544,331.7647668492146
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.14144867338043784,0.14139403381654486,False,1.4439395803141784,1.0212166903847333,1.0208222092399524,352.29326848455474,333.91115653873925,A,1.0,False,0.0,0.0,0.0,0.7072433537155467,0.7069701822744623,1.0,0.0,0.0,0.0,1.0000000000000147,0.7072433537155689,0.7069701822744605,0.0,0.0,0.0,0.0,0.0,0.5657946803351088,0.5655761484579175,0.7072433504188859,0.7069701855723967,420,A24,True,False,351.9792951478856,351.27205179417,333.59730451177376,332.8903343294993
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.1414486724796788,0.14139403471765197,False,0.858658796403171,0.6072807343211366,0.6070461583462361,350.87932811340994,335.32564323957706,A,1.0,False,0.0,0.0,0.0,0.7072433528147875,0.7069701831755693,0.9999999999999999,0.0,0.0,0.0,0.9999999999999695,0.7072433528147712,0.7069701831755424,0.0,0.0,0.0,0.0,0.0,0.5657946803351087,0.5655761484579174,0.7072433504188859,0.7069701855723967,420,A25,True,False,350.9792907319036,350.2720473790888,335.42556726440637,334.7185970812308
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.1414486775065229,0.14139402968886522,False,2.3127666527286075,1.6356889220482458,1.6350569837966304,349.46538774226514,336.7401299404148,A,1.0,False,0.0,0.0,0.0,0.7072433578416318,0.7069701781467828,1.0,0.0,0.0,0.0,0.9999999999999764,0.7072433578416053,0.7069701781467757,0.0,0.0,0.0,0.0,0.0,0.5657946803351088,0.5655761484579175,0.7072433504188859,0.7069701855723967,420,A26,True,False,348.5369421780585,347.8296988202169,335.81204313476496,335.1050729566182
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.5595492532615768,0.37546788643186346,0.41487255041033677,348.05144737112033,338.1546166412526,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A27,True,False,348.38322283510735,347.67597948468847,338.44671427641464,337.73974409084224
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.3394507452780153,-0.29376807723042475,-0.17007976149483284,346.6375069999756,339.56910334209033,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A28,True,False,347.6385184276249,346.931275077206,340.44615328915756,339.73918310358516
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.14144867223567795,0.14139403496174707,False,0.6154306658439785,0.43525925268374976,0.4350911254143739,345.2235666288308,340.98359004292814,A,1.0,False,0.0,0.0,0.0,0.7072433525707866,0.7069701834196644,1.0,0.0,0.0,0.0,1.0000000000000233,0.7072433525707993,0.7069701834196849,0.0,0.0,0.0,0.0,0.0,0.5657946803351087,0.5655761484579174,0.7072433504188859,0.7069701855723967,420,A29,True,False,345.49555072871783,344.78830737614703,341.25546910093345,340.54849891751377
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.1414486737363927,0.1413940334604524,False,1.59339608856284,1.1269188173198472,1.1264834993100408,343.809626257686,342.3980767437659,A,1.0,False,0.0,0.0,0.0,0.7072433540715014,0.7069701819183697,0.9999999999999999,0.0,0.0,0.0,1.0000000000000313,0.7072433540715224,0.7069701819183933,0.0,0.0,0.0,0.0,0.0,0.5657946803351087,0.5655761484579174,0.7072433504188859,0.7069701855723967,420,A30,True,False,343.38995079443765,342.68270744036613,341.97856342637425,341.27159324445586
