fleet_id,unit_id,x_pre,y_pre,centroid_x_pre,centroid_y_pre,centroid_to_objective_distance_pre,within_stop_radius_pre,axis_to_objective_x,axis_to_objective_y,target_dir_x,target_dir_y,forward_gain_effective,target_contrib_dx,target_contrib_dy,using_fixture_expected_position,expected_pos_x,expected_pos_y,cohesion_vector_x,cohesion_vector_y,cohesion_norm,cohesion_deadband_triggered,cohesion_contrib_dx,cohesion_contrib_dy,separation_dir_x,separation_dir_y,separation_norm,separation_contrib_dx,separation_contrib_dy,boundary_x,boundary_y,boundary_contrib_dx,boundary_contrib_dy,pre_projection_total_dx,pre_projection_total_dy,pre_projection_total_norm,projection_dx,projection_dy,projection_disp_norm,late_clamp_active_for_tick,late_clamp_overshoot,late_clamp_dx,late_clamp_dy,x_post,y_post,realized_dx,realized_dy,realized_disp_norm,target_contrib_norm,cohesion_contrib_norm,separation_contrib_norm,boundary_contrib_norm,late_clamp_disp_norm,dominant_contributor_label
A,A18,329.9757689556024,351.19261030280785,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351088,0.5655761484579175,True,331.0836165876898,352.30002997932326,1.1078476320873847,1.1074196765154056,1.5664305652837316,False,0.14144867402874226,0.14139403316798993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707243354363851,0.7069701816259073,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,330.6830123099663,351.8995804844338,0.7072433543638681,0.706970181625934,1.0000000000000309,0.8000000000000002,0.20000000000000004,0.0,0.0,0.0,target
A,A19,329.50646764359635,353.29268758681155,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,329.669676216545,353.714516680161,0.16320857294863345,0.4218290933494586,0.4523016938725254,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,330.21371099401523,353.99965777238396,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A2,353.2623739586438,329.2241258158307,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,True,353.70666252600654,329.66824276591893,0.4442885673627188,0.4441169500882438,0.6281975775541487,False,0.14144867259518284,0.14139403460210329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433529302915,0.7069701830600206,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,353.9696173115741,329.9310959988907,0.7072433529302771,0.7069701830600366,1.0000000000000009,0.8,0.20000000000000004,0.0,0.0,0.0,target
A,A20,328.43405986915764,355.60227877603444,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,328.25573584540024,355.1290033809988,-0.17832402375739775,-0.4732753950356141,0.5057559263074883,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,329.1413032195765,356.30924896160684,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A21,357.0769330791707,330.20933064470483,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.9429911338918476,0.9426269140965287,True,356.5350895979891,329.6676964362259,-0.5418434811816155,-0.5416342084789108,0.766134435914212,False,-0.23574778166925975,-0.23565673032853124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433522225879,0.7069701837679976,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,357.7841764313933,330.91630082847286,0.7072433522225765,0.7069701837680213,1.0000000000000087,1.333333333333333,0.33333333333333326,0.0,0.0,0.0,target
A,A22,354.8896122376293,330.5932731176601,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,355.1211492268443,331.08218313706374,0.23153698921498744,0.4889100194036473,0.5409643097728499,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,355.5968555880482,331.3002433032325,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A23,352.9750230413918,331.7647668492146,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,True,353.70720885569955,332.4966698379015,0.7321858143077407,0.7319029886868975,1.0352671401731546,False,0.14144867269433054,0.1413940345029173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433530294392,0.7069701829608346,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,353.6822663944212,332.47173703217544,0.707243353029412,0.7069701829608448,0.9999999999999879,0.8,0.20000000000000004,0.0,0.0,0.0,target
A,A24,351.27205179417,332.8903343294993,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351088,0.5655761484579175,True,352.29326848455474,333.91115653873925,1.0212166903847333,1.0208222092399524,1.4439395803141784,False,0.14144867338043784,0.14139403381654486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433537155467,0.7069701822744623,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,351.9792951478856,333.59730451177376,0.7072433537155689,0.7069701822744605,1.0000000000000147,0.8000000000000002,0.20000000000000004,0.0,0.0,0.0,target
A,A25,350.2720473790888,334.7185970812308,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,True,350.87932811340994,335.32564323957706,0.6072807343211366,0.6070461583462361,0.858658796403171,False,0.1414486724796788,0.14139403471765197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433528147875,0.7069701831755693,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,350.9792907319036,335.42556726440637,0.7072433528147712,0.7069701831755424,0.9999999999999695,0.8,0.20000000000000004,0.0,0.0,0.0,target
A,A26,347.8296988202169,335.1050729566182,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351088,0.5655761484579175,True,349.46538774226514,336.7401299404148,1.6356889220482458,1.6350569837966304,2.3127666527286075,False,0.1414486775065229,0.14139402968886522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433578416318,0.7069701781467828,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,348.5369421780585,335.81204313476496,0.7072433578416053,0.7069701781467757,0.9999999999999764,0.8000000000000002,0.20000000000000004,0.0,0.0,0.0,target
A,A27,347.67597948468847,337.73974409084224,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,348.05144737112033,338.1546166412526,0.37546788643186346,0.41487255041033677,0.5595492532615768,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,348.38322283510735,338.44671427641464,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A28,346.931275077206,339.73918310358516,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,346.6375069999756,339.56910334209033,-0.29376807723042475,-0.17007976149483284,0.3394507452780153,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,347.6385184276249,340.44615328915756,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A29,344.78830737614703,340.54849891751377,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,True,345.2235666288308,340.98359004292814,0.43525925268374976,0.4350911254143739,0.6154306658439785,False,0.14144867223567795,0.14139403496174707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433525707866,0.7069701834196644,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,345.49555072871783,341.25546910093345,0.7072433525707993,0.7069701834196849,1.0000000000000233,0.8,0.2,0.0,0.0,0.0,target
A,A3,350.55440088239123,329.345079833024,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351088,0.5655761484579175,True,352.29272215486174,331.0827294667567,1.7383212724705004,1.7376496337327012,2.457882644866278,False,0.14144867950479995,0.14139402768981585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433598399088,0.7069701761477334,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,351.26164424223117,330.0520500091717,0.7072433598399357,0.7069701761477063,0.9999999999999998,0.8000000000000002,0.20000000000000007,0.0,0.0,0.0,target
A,A30,342.68270744036613,341.27159324445586,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,True,343.809626257686,342.3980767437659,1.1269188173198472,1.1264834993100408,1.59339608856284,False,0.1414486737363927,0.1413940334604524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433540715014,0.7069701819183697,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,343.38995079443765,341.97856342637425,0.7072433540715224,0.7069701819183933,1.0000000000000313,0.8,0.2,0.0,0.0,0.0,target
A,A31,342.2051452545064,343.76004803679143,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,342.3956858865412,343.81256344460365,0.1905406320347538,0.05251540781222275,0.19764513784529966,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,342.9123886049253,344.46701822236383,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A32,340.1898383084199,344.4354488343195,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,True,340.98174551539637,345.2270501454414,0.7919072069764752,0.7916013111218945,1.1197096321061029,False,0.14144867281117302,0.14139403438602963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433531462817,0.706970182843947,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,340.8970816615662,345.1424190171635,0.7072433531462821,0.7069701828439747,1.0000000000000198,0.8,0.2,0.0,0.0,0.0,target
A,A33,339.87499003554444,346.5401163392187,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,339.56780514425157,346.6415368462792,-0.3071848912928772,0.10142050706053851,0.3234944770641896,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,340.5822333859633,347.2470865247911,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A34,337.28123842753354,347.1837342795468,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351088,0.5655761484579175,True,338.1538647731068,348.056023547117,0.8726263455732806,0.8722892675701814,1.233841685673937,False,0.14144867298702804,0.14139403421010666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433533221368,0.706970182668024,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,337.9884817808557,347.89070446221484,0.7072433533221556,0.7069701826680443,1.0000000000000278,0.8000000000000002,0.2,0.0,0.0,0.0,target
A,A35,336.37664347117584,349.29195209883346,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,336.739924401962,349.47051024795473,0.36328093078617485,0.17855814912127244,0.4047913626678367,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,337.0838868215947,349.99892228440586,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A36,334.3948974988688,349.95427007871837,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351088,0.5655761484579175,True,335.3259840308172,350.8849969487925,0.9310865319484378,0.9307268700741247,1.3165009064386344,False,0.1414486731296206,0.14139403406745904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433534647293,0.7069701825253765,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,335.1021408523335,350.66124026124373,0.7072433534647189,0.7069701825253674,0.9999999999999862,0.8000000000000002,0.20000000000000004,0.0,0.0,0.0,target
A,A37,333.7280956845192,352.2212006074141,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,333.9120436596724,352.2994836496303,0.1839479751532167,0.0782830422161851,0.19991271160581423,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,334.43533903493807,352.9281707929865,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A38,331.8223813060349,353.03850938201685,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,True,332.4981032885276,353.71397035046806,0.6757219824926892,0.6754609684512047,0.9554306450626804,False,0.14144867259273622,0.14139403460455083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433529278449,0.7069701830624682,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,332.52962465896275,353.74547956507934,0.7072433529278328,0.7069701830624808,1.0000000000000004,0.8,0.2,0.0,0.0,0.0,target
A,A39,331.04099770938546,354.9597176546052,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,331.08416291738286,355.1284570513058,0.0431652079973901,0.1687393967006301,0.17417295766091406,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,331.74824105980434,355.6666878401776,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A4,349.8399543198199,331.45878999367585,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,True,350.87878178371693,332.49721616759444,1.0388274638970074,1.0384261739185945,1.4688401609521369,False,0.1414486737922001,0.14139403340462342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433541273088,0.7069701818625408,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,350.5471976739472,332.16576017553837,0.7072433541272858,0.7069701818625163,0.9999999999999664,0.8,0.2,0.0,0.0,0.0,target
A,A40,330.03494289081925,356.96513578869724,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,329.67022254623805,356.54294375214363,-0.36472034458120106,-0.4221920365536107,0.5579131164264874,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,330.74218624123813,357.67210597426964,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A41,358.5325750917162,331.66441043072973,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.942991133891848,0.942626914096529,True,357.94957629882686,331.0816368073707,-0.5829987928893274,-0.5827736233590031,0.8243255962260265,False,-0.23574778200848673,-0.23565672998917334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433518833612,0.7069701841073557,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,359.2398184435995,332.3713806148371,0.707243351883335,0.7069701841073766,0.9999999999999963,1.3333333333333335,0.33333333333333337,0.0,0.0,0.0,target
A,A42,356.36530906262635,332.09326706771753,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,356.53563592768205,332.49612350820854,0.17032686505569927,0.4028564404910071,0.43738375896320925,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,357.07255241304523,332.80023725328994,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A43,355.27258854858985,334.19188805539915,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,355.1216955565373,333.9106102090463,-0.15089299205254747,-0.28127784635285025,0.31919574229533165,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,355.97983189900873,334.89885824097155,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
A,A44,353.06406161454976,334.68165197769576,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.5657946803351087,0.5655761484579174,True,353.7077551853925,335.32509690988405,0.6436935708427427,0.643444932188288,0.91014438080069,False,0.14144867219340737,0.141394035004034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707243352528516,0.7069701834619513,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,353.77130496707827,335.38862216115774,0.7072433525285078,0.7069701834619764,1.0000000000000118,0.8,0.2,0.0,0.0,0.0,target
A,A45,352.11496871472264,336.465300365574,344.51714277295133,344.5192604653296,7.752433761026221,False,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,1.0,0.7072433504188859,0.7069701855723967,True,352.2938148142477,336.73958361072187,0.17884609952506025,0.2742832451478421,0.3274404157769151,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,352.8222120651415,337.1722705511464,0.707243350418878,0.706970185572402,0.9999999999999981,1.0,0.0,0.0,0.0,0.0,target
