tick,unit_id,fleet_id,x,y,effective_heading_x,effective_heading_y,realistic_heading_x,realistic_heading_y,angle_delta_deg_effective_vs_realistic
421,A57,A,336.8060439180937,355.1145825636514,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A58,A,335.5602059164021,356.6791552444628,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A59,A,334.0459167614151,358.15109058447536,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A6,A,347.79690146946905,335.0722882662862,0.7072433580605122,0.7069701779278177,0.7072433577592008,0.7069701782292455,0.0
421,A60,A,333.47553756286396,360.3467890160172,0.7072433517180973,0.7069701842726833,0.7072433515173745,0.7069701844734836,0.0
421,A61,A,361.73145661748526,334.86205642290133,0.7072433513497947,0.7069701846411283,0.707243351130966,0.7069701848600414,0.0
421,A62,A,359.2206653073432,335.36362863641176,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A63,A,358.488953995058,337.2765680828842,0.7072433511818833,0.7069701848091047,0.7072433509646601,0.7069701850264115,0.0
421,A64,A,356.1707727431391,337.77942861405876,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A65,A,355.2031161981688,339.6813415447975,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A66,A,352.8626481868473,340.13607824889993,0.7072433522051798,0.7069701837854128,0.7072433520012364,0.7069701839894347,0.0
421,A67,A,351.9809625280244,341.97513540998966,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A68,A,350.992260282026,344.33659684935475,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A69,A,349.055041293262,344.91252338374255,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A7,A,347.443998407562,337.5474023112607,0.7072433528563657,0.706970183133975,0.7072433527110404,0.7069701832793563,0.0
421,A70,A,348.7525213619975,347.33906271295604,0.7072433512397954,0.7069701847511699,0.7072433510225961,0.7069701849684532,0.0
421,A71,A,346.81703185283664,348.3465504349195,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A72,A,345.17032631821917,349.8203402491315,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A73,A,344.96672722391327,352.0383736613979,0.7072433514597939,0.7069701845310866,0.7072433512384882,0.7069701847524775,0.0
421,A74,A,342.39871032879057,352.0876294736749,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A75,A,341.4722808156997,353.8949446079309,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A76,A,339.88289152010407,355.30306413344033,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A77,A,337.9722223978754,356.8161386723474,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A78,A,338.0928034789679,359.3065096626664,0.707243351591503,0.7069701843993265,0.7072433513667828,0.7069701846241335,0.0
421,A79,A,335.7776581457732,359.63964152711634,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A8,A,346.63723990997266,339.71565607206446,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A80,A,335.03122168105835,361.9018722691482,0.7072433514374018,0.7069701845534871,0.7072433512166363,0.7069701847743382,0.0
421,A81,A,363.43781024481774,336.5677509923256,0.7072433511614236,0.7069701848295722,0.7072433509233523,0.7069701850677351,8.537736462515939e-07
421,A82,A,361.50155756448044,337.4601271156804,0.7072433508860135,0.7069701851050886,0.7072433506465121,0.7069701853446825,0.0
421,A83,A,360.27468752641965,339.0616118974186,0.707243350971177,0.7069701850198923,0.7072433507335036,0.7069701852576573,0.0
421,A84,A,358.02468482001905,339.80160973521834,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A85,A,357.7561714459915,342.19983047589153,0.7072433511444874,0.7069701848465147,0.7072433509065916,0.7069701850845025,0.0
421,A86,A,355.6643383869707,342.5042724280573,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A87,A,353.95889951602817,344.29644042901424,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A88,A,354.2551686459142,347.18382277644827,0.7072433519158458,0.7069701840748585,0.7072433516614306,0.7069701843293719,0.0
421,A89,A,351.5018738210154,347.25947231075145,0.707243350843787,0.7069701851473313,0.7072433506024433,0.7069701853887683,0.0
421,A9,A,344.72525464429276,340.4854705342751,0.7072433527100508,0.7069701832803468,0.7072433525725776,0.7069701834178727,0.0
421,A90,A,350.37083686205665,348.95675315784365,0.7072433509681365,0.7069701850229341,0.7072433507304204,0.7069701852607416,0.0
421,A91,A,348.7399392171997,350.15436638042866,0.7072433508707824,0.7069701851203255,0.7072433506307032,0.7069701853604974,8.537736462515939e-07
421,A92,A,347.1523058611408,351.3952271821138,0.7072433508015322,0.7069701851896028,0.7072433505574178,0.7069701854338113,0.0
421,A93,A,347.1852487229827,354.256038297647,0.7072433519155047,0.7069701840751995,0.7072433516610612,0.7069701843297415,0.0
421,A94,A,344.7473588310398,354.6469709459499,0.707243350984021,0.7069701850070431,0.7072433507464567,0.7069701852446993,0.0
421,A95,A,343.21385552045456,355.94194088607895,0.7072433509271602,0.706970185063926,0.7072433506887861,0.7069701853023923,0.0
421,A96,A,342.38314578806126,357.939432966568,0.7072433512727583,0.7069701847181944,0.7072433510331005,0.7069701849579446,0.0
421,A97,A,340.195260614302,358.58027378359276,0.7072433508457762,0.7069701851453415,0.7072433506045319,0.7069701853866789,0.0
421,A98,A,339.5705869646354,360.78372236945336,0.707243351284892,0.706970184706056,0.7072433510450022,0.7069701849460384,0.0
421,A99,A,337.6753369971489,361.71708536801447,0.7072433509828275,0.706970185008237,0.7072433507452822,0.7069701852458743,0.0
422,A1,A,357.70303977674973,330.56234424470387,0.7072433500089754,0.7069701859824657,0.7072433498416084,0.706970186149897,0.0
422,A10,A,343.3899507987264,341.97856342202846,0.7072433536507696,0.7069701823392642,0.7072433534553085,0.7069701825348006,0.0
422,A100,A,337.2751997050792,364.14498358075394,0.7072433507666086,0.7069701852245397,0.7072433504766921,0.7069701855145681,0.0
422,A11,A,342.76609844395887,344.1584651406151,0.7072433500089754,0.7069701859824657,0.7072433498416084,0.706970186149897,0.0
422,A12,A,340.8034486763044,345.04882219497927,0.7072433530189918,0.7069701829712861,0.7072433528468037,0.7069701831435408,0.0
422,A13,A,339.87726319442254,347.1669804766119,0.7072433500089754,0.7069701859824657,0.7072433498416084,0.706970186149897,0.0
422,A14,A,337.93705009259736,347.8392926348305,0.7072433531014557,0.7069701828887904,0.7072433529258955,0.7069701830644183,0.0
422,A15,A,337.28147369461976,349.772493631703,0.7072433500089754,0.7069701859824657,0.7072433498416084,0.706970186149897,0.0
422,A16,A,335.1021408560722,350.66124025742187,0.7072433531171131,0.7069701828731271,0.7072433529409419,0.7069701830493661,0.0
422,A17,A,334.30078118664267,352.9810424802746,0.7072433500089754,0.7069701859824657,0.7072433498416084,0.706970186149897,0.0
422,A18,A,332.0974990175278,353.31352084885225,0.7072433535889074,0.7069701824011502,0.7072433533955635,0.7069701825945689,0.0
422,A19,A,331.62819769424675,355.4135981441352,0.7072433500089754,0.7069701859824657,0.7072433498416084,0.706970186149897,0.0
422,A2,A,355.38410401658643,331.34503636585936,0.7072433523665553,0.7069701836239747,0.7072433522338374,0.7069701837567438,0.0
422,A20,A,330.55578991980803,357.7231893333581,0.7072433500089754,0.7069701859824657,0.7072433498416084,0.706970186149897,0.0
422,A21,A,359.19866313493617,332.3302411969115,0.7072433516191805,0.7069701843716385,0.7072433514350054,0.7069701845558846,0.0
422,A22,A,357.0113422882797,332.71418367498376,0.7072433500089754,0.7069701859824657,0.7072433498416084,0.706970186149897,0.0
422,A23,A,355.09675309949165,333.8856773990859,0.7072433523704199,0.7069701836201084,0.7072433521868323,0.7069701838037672,8.537736462515939e-07
