run_id,movement_model,movement_v3a_experiment,movement_v3a_variant_id,centroid_probe_scale,runtime_decision_source_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,injected_test_vector,injected_opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,precontact_window_last_tick,precontact_ar_p90_A,precontact_ar_p90_B,precontact_wedge_p10_A,precontact_wedge_p10_B,precontact_split_p90_A,precontact_split_p90_B,precontact_persistent_outlier_p90,precontact_max_persistence_max,precontact_ar_p90_gap_AB,precontact_wedge_p10_gap_AB,precontact_split_p90_gap_AB,precontact_ar_jitter_A,precontact_ar_jitter_B,precontact_wedge_jitter_A,precontact_wedge_jitter_B,precontact_split_jitter_A,precontact_split_jitter_B,cut_before_contact,pocket_before_contact,determinism_digest,rep_index,precontact_outlier_total_p90,phase_label
FR8_MB2_PD5_vs_mittermeyer_probe_0.70_rep01,v3a,exp_precontact_centroid_probe,probe_0.70,0.7,v2,8,2,5,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,482,0,12,108,116,127,136,100,2.028432302687045,2.107292709763667,0.7786164771935783,0.8365438684634565,1.7315166802263378,1.705214695565547,0.0,0.0,0.0788604070766219,0.057927391269878226,0.02630198466079081,0.016333149323521288,0.011751207040768322,0.017785509629292182,0.014083170038092164,0.0031166902958630134,0.003020715099423145,False,False,3b7dce906382802bc6a9b8b2d84efceb9c337fce98c28554e2bd61de64d9c98e,1,0.0,phase3_cv2_local_dense
FR8_MB2_PD5_vs_mittermeyer_probe_0.65_rep01,v3a,exp_precontact_centroid_probe,probe_0.65,0.65,v2,8,2,5,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,443,0,18,108,117,127,136,100,2.035709727038663,2.1144988325043563,0.7987793667745771,0.8467785132452046,1.7336285777704503,1.705844507362258,0.0,0.0,0.07878910546569351,0.04799914647062753,0.02778407040819242,0.014837013377122673,0.011712832319679404,0.019672165032378525,0.01340030561451822,0.0030824032598262543,0.002239813815142856,False,False,5e94fd44359a1b3170b429e2d52307ac5a7dd737a13d49f0ce7dce08e3cd0f20,1,0.0,phase3_cv2_local_dense
FR8_MB2_PD5_vs_bittenfeld_probe_0.75_rep01,v3a,exp_precontact_centroid_probe,probe_0.75,0.75,v2,8,2,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,536,7,0,106,114,125,171,100,1.9754278772320315,2.0116042723319887,0.7274496985319737,0.823335322020754,1.724634305481418,1.7296983298593995,0.0,0.0,0.03617639509995718,0.09588562348878027,0.005064024377981591,0.01883606978982603,0.016449809948038067,0.014098594472039486,0.013672302052958843,0.0027460887189237476,0.003141579130167597,False,False,ac1ba4839764f480b6a4b10e26d4cebcf1cfdc479a41f26e0cdad5172afef256,1,0.0,phase3_cv2_local_dense
FR8_MB2_PD5_vs_bittenfeld_probe_0.70_rep01,v3a,exp_precontact_centroid_probe,probe_0.70,0.7,v2,8,2,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,515,9,0,107,115,126,328,100,2.0209482874532902,2.036658140482119,0.7600781517367174,0.8376562209803478,1.7280998625691935,1.7166167609807055,0.0,0.0,0.015709853028828658,0.07757806924363031,0.011483101588487976,0.01729567656734041,0.015719071817369097,0.019442693795001773,0.0167714428445685,0.002871885234680114,0.0032019858703650553,False,False,eaf93f30225fa201edab65bd8550c656055ac8038e5fbc04ee16978ba3c360eb,1,0.0,phase3_cv2_local_dense
FR8_MB2_PD5_vs_bittenfeld_probe_0.65_rep01,v3a,exp_precontact_centroid_probe,probe_0.65,0.65,v2,8,2,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,575,4,0,107,116,126,144,100,2.0300047352968265,2.0654366459692564,0.8533624742015153,0.8313186451087134,1.7321407929728918,1.7212686962424328,0.0,0.0,0.0354319106724299,0.022043829092801892,0.010872096730458969,0.016624120773711372,0.014194447232116417,0.015678879931320475,0.015494713683367934,0.00312601011595405,0.002781874933548057,False,False,87e82ed5164a693cd5182b47f1b98d56bdc936598b10615129b5e50825ae1002,1,0.0,phase3_cv2_local_dense
FR8_MB2_PD5_vs_muller_probe_0.75_rep01,v3a,exp_precontact_centroid_probe,probe_0.75,0.75,v2,8,2,5,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,393,0,23,106,113,125,148,100,1.9779264065671636,2.0092765083890436,0.732360592943384,0.8408891915557675,1.7223745496224825,1.7348561653248356,0.0,21.0,0.03135010182188003,0.10852859861238351,0.012481615702353066,0.02058476274643773,0.021439720417708905,0.018505871353773993,0.016526228435146006,0.002840420919813741,0.00330586851560363,False,False,5f1f4b29998fc50ecd24f160d2760673dd60864d3b4e4b0e25640d0c520b742d,1,1.0,phase3_cv2_local_dense
FR8_MB2_PD5_vs_muller_probe_0.70_rep01,v3a,exp_precontact_centroid_probe,probe_0.70,0.7,v2,8,2,5,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,491,0,11,106,114,125,207,100,2.005216394081328,1.9537702069788463,0.7602193178493799,0.8375178065384448,1.729143086134061,1.7407050911072435,0.0,18.0,0.05144618710248161,0.07729848868906486,0.011562004973182383,0.0193720674612375,0.020235730455934138,0.01455464532649203,0.01413417192774155,0.0032615983822633114,0.003416178677966665,False,False,68ac193e9818d41e59ae1dc071d8608d8a8e5d87004715d6ca6e2198e7b964a4,1,1.0,phase3_cv2_local_dense
FR8_MB2_PD5_vs_muller_probe_0.65_rep01,v3a,exp_precontact_centroid_probe,probe_0.65,0.65,v2,8,2,5,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,427,20,0,106,114,125,225,100,2.0157000552552153,1.9813791700611711,0.7862229433632559,0.8379268028341192,1.730696455498304,1.7271939247968864,0.0,0.0,0.03432088519404419,0.05170385947086331,0.0035025307014175944,0.017093976860279015,0.018408697640575705,0.014947799274910889,0.013932053302787043,0.004000241210203545,0.0032787708809788353,False,False,a6c5ec0f4d6b2a85cc712b23f2d6ad1331b7699c69de0c1c690f6f8cc81c5b56,1,0.0,phase3_cv2_local_dense
FR8_MB5_PD5_vs_reinhard_probe_0.75_rep01,v3a,exp_precontact_centroid_probe,probe_0.75,0.75,v2,8,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,470,0,15,107,115,126,221,100,1.9756872667413117,2.0623267634345916,0.7676759850295116,0.8464404366734755,1.7403747685627178,1.7215285317224314,0.0,7.0,0.08663949669327997,0.07876445164396384,0.018846236840286412,0.01951588868239691,0.01482121942983744,0.024640805419277618,0.015571416716917834,0.004843620179971073,0.0031807240629906095,False,False,6a51331b2e16526cd7f01e0cd72c42b9361782994158d6b8925753637b28a2f4,1,0.0,phase3_cv2_local_dense
FR8_MB5_PD5_vs_reinhard_probe_0.70_rep01,v3a,exp_precontact_centroid_probe,probe_0.70,0.7,v2,8,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,457,0,15,107,115,126,171,100,1.9948238109255034,2.0734530392869543,0.779493469490101,0.843125925694933,1.7294159499460577,1.7301799374221003,0.0,0.0,0.07862922836145092,0.06363245620483204,0.0007639874760425602,0.018223718168385333,0.014249003696533771,0.020341330194109265,0.015773397447223586,0.0037066654456112814,0.0038049656742794626,False,False,38ba66e59a5560542b39867fa105fee306485e30783e261147cc110da1979641,1,0.0,phase3_cv2_local_dense
FR8_MB5_PD5_vs_reinhard_probe_0.65_rep01,v3a,exp_precontact_centroid_probe,probe_0.65,0.65,v2,8,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,473,0,13,107,116,126,136,100,2.0210677604971767,2.075064839818872,0.8812660413147778,0.8429541058100553,1.7381813113615332,1.7122090846448654,0.0,4.0,0.053997079321695285,0.03831193550472256,0.025972226716667768,0.016778829103661793,0.012952276183172802,0.01678999136631739,0.01929979032172903,0.0030698196322294833,0.0028603382265714188,False,False,e5d1efb00fd6f968c2ca7b14189fb9bc9274d1cdbcf5a054a6fdde0cdf0bc96f,1,0.0,phase3_cv2_local_dense
