run_id,movement_model,movement_v3a_experiment,movement_v3a_variant_id,centroid_probe_scale,runtime_decision_source_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,injected_test_vector,injected_opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,precontact_window_last_tick,precontact_ar_p90_A,precontact_ar_p90_B,precontact_wedge_p10_A,precontact_wedge_p10_B,precontact_split_p90_A,precontact_split_p90_B,precontact_persistent_outlier_p90,precontact_max_persistence_max,precontact_ar_p90_gap_AB,precontact_wedge_p10_gap_AB,precontact_split_p90_gap_AB,precontact_ar_jitter_A,precontact_ar_jitter_B,precontact_wedge_jitter_A,precontact_wedge_jitter_B,precontact_split_jitter_A,precontact_split_jitter_B,cut_before_contact,pocket_before_contact,determinism_digest,rep_index,precontact_outlier_total_p90,phase_label
FR8_MB2_PD5_vs_bittenfeld_base_rep01,v3a,base,base,1.0,v2,8,2,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,463,0,13,105,113,293,201,100,2.1785768305460884,1.9490618750536746,0.6525169456491424,0.8405160555569435,1.7387112772680688,1.7333851491566663,1.0,39.0,0.22951495549241385,0.1879991099078011,0.005326128111402539,0.023380057461420724,0.0203737945248457,0.01938287583196868,0.0163004901942229,0.0027896856431389983,0.003793070721148695,False,False,767e9ec25ff4ebab5dc90c972ce36feabff9e2edf6a62c9d295d6f03d0cc2ad2,1,4.0,phase2_causal_sweep
FR8_MB2_PD5_vs_bittenfeld_probe_1.00_rep01,v3a,exp_precontact_centroid_probe,probe_1.00,1.0,v2,8,2,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,463,0,13,105,113,293,201,100,2.1785768305460884,1.9490618750536746,0.6525169456491424,0.8405160555569435,1.7387112772680688,1.7333851491566663,1.0,39.0,0.22951495549241385,0.1879991099078011,0.005326128111402539,0.023380057461420724,0.0203737945248457,0.01938287583196868,0.0163004901942229,0.0027896856431389983,0.003793070721148695,False,False,767e9ec25ff4ebab5dc90c972ce36feabff9e2edf6a62c9d295d6f03d0cc2ad2,1,4.0,phase2_causal_sweep
FR8_MB2_PD5_vs_bittenfeld_probe_0.80_rep01,v3a,exp_precontact_centroid_probe,probe_0.80,0.8,v2,8,2,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,439,0,19,106,114,125,237,100,1.962550208698959,2.0023320905526893,0.71565087182647,0.8407945879044848,1.7339116578536609,1.7274653646029843,0.0,0.0,0.03978188185373033,0.12514371607801478,0.006446293250676582,0.02027603153837985,0.016936185981080893,0.018565989641827315,0.017801701235879683,0.0026378916531859284,0.003434695102258168,False,False,c83a377b725bbc9a09ed4699f9b712592eda3fc3b4135d6546e4d66ef314bcc9,1,0.0,phase2_causal_sweep
FR8_MB2_PD5_vs_bittenfeld_probe_0.60_rep01,v3a,exp_precontact_centroid_probe,probe_0.60,0.6,v2,8,2,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,447,19,0,108,116,127,195,100,2.043492844424452,2.0784341204816204,0.8194559802020587,0.8457494847575402,1.7285226760212258,1.717348027289439,0.0,0.0,0.03494127605716857,0.026293504555481517,0.011174648731786752,0.014607013089082046,0.013890034324512777,0.017662668229939903,0.014378866851991844,0.0024638854357467996,0.0027786767154273522,False,False,c95e193e2865d5ac845987571f3e78b4b83934ad838a812284aac627faa0f60b,1,0.0,phase2_causal_sweep
FR8_MB2_PD5_vs_bittenfeld_probe_0.40_rep01,v3a,exp_precontact_centroid_probe,probe_0.40,0.4,v2,8,2,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,558,0,6,110,118,283,195,100,2.1506098637932816,2.129522262685092,1.1059917135171817,0.8358500977082322,1.7147260953226795,1.706719081054182,0.0,0.0,0.021087601108189524,0.2701416158089496,0.008007014268497592,0.010667581966213315,0.010697712945637565,0.016603685056771744,0.007201363340456886,0.002362831405474549,0.0017095082781308421,False,False,75b1e7cbfc6df86ba009deacf7cc0447dcc61eb5cd50d87ae563aba2684a78ad,1,0.0,phase2_causal_sweep
FR8_MB2_PD5_vs_muller_base_rep01,v3a,base,base,1.0,v2,8,2,5,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,474,0,11,105,113,124,217,100,2.137429399175506,2.320311490427599,0.6488850502880219,0.818337202440495,1.7381664286573473,1.7438233330669868,5.0,55.0,0.1828820912520932,0.1694521521524731,0.005656904409639507,0.023095507917763172,0.024922510177606112,0.018518482601131453,0.02575272176589085,0.003341136406946082,0.004908684589839997,False,False,be66c18bb3ff450b7ae9e968898ce9ccd0bf62db6b29286a829dbacef51c805c,1,6.0,phase2_causal_sweep
FR8_MB2_PD5_vs_muller_probe_1.00_rep01,v3a,exp_precontact_centroid_probe,probe_1.00,1.0,v2,8,2,5,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,474,0,11,105,113,124,217,100,2.137429399175506,2.320311490427599,0.6488850502880219,0.818337202440495,1.7381664286573473,1.7438233330669868,5.0,55.0,0.1828820912520932,0.1694521521524731,0.005656904409639507,0.023095507917763172,0.024922510177606112,0.018518482601131453,0.02575272176589085,0.003341136406946082,0.004908684589839997,False,False,be66c18bb3ff450b7ae9e968898ce9ccd0bf62db6b29286a829dbacef51c805c,1,6.0,phase2_causal_sweep
FR8_MB2_PD5_vs_muller_probe_0.80_rep01,v3a,exp_precontact_centroid_probe,probe_0.80,0.8,v2,8,2,5,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,487,0,10,105,113,124,200,100,1.9688296594482926,2.0490763709425845,0.6659234100994221,0.8313083898404484,1.7220759288960017,1.7291518091220137,0.0,28.0,0.08024671149429197,0.16538497974102628,0.007075880226012021,0.020633096799985158,0.022076196729025242,0.016152927897289154,0.015497204197027695,0.003265033453690058,0.0031087445345316595,False,False,d98dbec20f6c80e351351d860a8da26f467f42dbb5db0747e0612a04711d0dd9,1,3.0,phase2_causal_sweep
FR8_MB2_PD5_vs_muller_probe_0.60_rep01,v3a,exp_precontact_centroid_probe,probe_0.60,0.6,v2,8,2,5,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,481,15,0,107,115,126,211,100,2.050680995395914,2.0085060449708614,0.8161840612336703,0.8411093061140489,1.734073099782469,1.7411937943772517,0.0,0.0,0.04217495042505259,0.024925244880378616,0.007120694594782817,0.015688772962855587,0.0170387881507805,0.015736418911097647,0.016845812716487673,0.003150726818004513,0.003222796532374059,False,False,5e6cb3445e224415862deb1c108492c678fd6d5212af13a3e452f657bd144da0,1,0.0,phase2_causal_sweep
FR8_MB2_PD5_vs_muller_probe_0.40_rep01,v3a,exp_precontact_centroid_probe,probe_0.40,0.4,v2,8,2,5,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,428,20,0,109,117,336,164,100,2.147951286886735,2.104746652218884,1.1153661170139162,0.8531352782852222,1.7133915023870578,1.7073441363763595,0.0,0.0,0.043204634667851405,0.262230838728694,0.00604736601069833,0.010644726789788589,0.01187912217627862,0.010453455440504201,0.011272399533825268,0.001991156151893124,0.0029671871827467574,False,False,e61722994b5df551958e5c203ad2049c40d0f6b387f70d93c207418e55605afc,1,0.0,phase2_causal_sweep
FR8_MB5_PD5_vs_reinhard_base_rep01,v3a,base,base,1.0,v2,8,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,492,8,0,105,114,124,177,100,2.221159569105,1.9780721962914982,0.6399963160728345,0.8285728186625454,1.7384327954258731,1.7248403392356622,2.0,41.0,0.2430873728135019,0.18857650258971093,0.013592456190210989,0.02416904762568742,0.018686469538570286,0.017418811453012897,0.016476193236245436,0.005236525306117595,0.004132146178971194,False,False,9fd50a75cd55759a9b25b9ba4bf704b97c3f4bc9b21d9faaa139ce023ef43d85,1,4.1000000000000085,phase2_causal_sweep
FR8_MB5_PD5_vs_reinhard_probe_1.00_rep01,v3a,exp_precontact_centroid_probe,probe_1.00,1.0,v2,8,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,492,8,0,105,114,124,177,100,2.221159569105,1.9780721962914982,0.6399963160728345,0.8285728186625454,1.7384327954258731,1.7248403392356622,2.0,41.0,0.2430873728135019,0.18857650258971093,0.013592456190210989,0.02416904762568742,0.018686469538570286,0.017418811453012897,0.016476193236245436,0.005236525306117595,0.004132146178971194,False,False,9fd50a75cd55759a9b25b9ba4bf704b97c3f4bc9b21d9faaa139ce023ef43d85,1,4.1000000000000085,phase2_causal_sweep
FR8_MB5_PD5_vs_reinhard_probe_0.80_rep01,v3a,exp_precontact_centroid_probe,probe_0.80,0.8,v2,8,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,497,0,9,106,114,125,146,100,1.9377609837304672,2.0504863933722346,0.7626526363291938,0.8430977645815468,1.7351485882337199,1.7263873600023074,0.0,16.0,0.11272540964176736,0.08044512825235306,0.008761228231412455,0.020945605215008205,0.015921154119455917,0.022074900851492347,0.017830012181362806,0.004425763625597139,0.0031786726204887897,False,False,75e6ab3b502fa5610e131f800ab291460862ea426b3b807ab87a6510e085a0a5,1,1.0,phase2_causal_sweep
FR8_MB5_PD5_vs_reinhard_probe_0.60_rep01,v3a,exp_precontact_centroid_probe,probe_0.60,0.6,v2,8,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,518,0,8,108,116,146,155,100,2.036616053036357,2.0895633163191505,0.8317204860429328,0.8420897331705465,1.7197152195910497,1.704467912251045,0.0,0.0,0.05294726328279342,0.010369247127613668,0.015247307340004568,0.015113799982991486,0.011912983674514065,0.01863314975920567,0.01335188213165424,0.0029864486936818685,0.0030071503370499224,False,False,0302358f71601f6f730f680f1848637f6ff8e66227cbcd5768b42ca7e1abfac7,1,0.0,phase2_causal_sweep
FR8_MB5_PD5_vs_reinhard_probe_0.40_rep01,v3a,exp_precontact_centroid_probe,probe_0.40,0.4,v2,8,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,432,0,20,110,119,182,152,100,2.1534991378507056,2.1454562261899577,1.0645914838523245,0.838778893180467,1.7129534863758173,1.7073996777574667,0.0,0.0,0.008042911660747887,0.22581259067185755,0.005553808618350642,0.011409219110840427,0.009779756149018187,0.019819767608802722,0.00980247313856731,0.001896823272455107,0.0023315638401957294,False,False,fbe2545d8af6bc1940b683503f919d3342293d7ac1d70fd0acb016b236813d00,1,0.0,phase2_causal_sweep
FR8_MB5_PD5_vs_kircheis_base_rep01,v3a,base,base,1.0,v2,8,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,583,3,0,104,114,292,204,100,2.2327962052063572,2.059629784264575,0.623515308655681,0.8288479798913063,1.7268205384128472,1.730580664315861,5.1000000000000085,50.0,0.17316642094178203,0.20533267123562526,0.003760125903013778,0.024521755629978322,0.021824931108961956,0.023498425292972098,0.01945202923088445,0.004007301965340846,0.004357161243381374,False,False,4c76ed0286fe4c609269ef10c45dcca137f9bdfbfe9cceaba094604833a623aa,1,7.0,phase2_causal_sweep
FR8_MB5_PD5_vs_kircheis_probe_1.00_rep01,v3a,exp_precontact_centroid_probe,probe_1.00,1.0,v2,8,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,583,3,0,104,114,292,204,100,2.2327962052063572,2.059629784264575,0.623515308655681,0.8288479798913063,1.7268205384128472,1.730580664315861,5.1000000000000085,50.0,0.17316642094178203,0.20533267123562526,0.003760125903013778,0.024521755629978322,0.021824931108961956,0.023498425292972098,0.01945202923088445,0.004007301965340846,0.004357161243381374,False,False,4c76ed0286fe4c609269ef10c45dcca137f9bdfbfe9cceaba094604833a623aa,1,7.0,phase2_causal_sweep
FR8_MB5_PD5_vs_kircheis_probe_0.80_rep01,v3a,exp_precontact_centroid_probe,probe_0.80,0.8,v2,8,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,411,0,18,106,115,125,139,100,2.03809915003035,1.9490994224555673,0.7243494529516099,0.8301356582178312,1.721117121138896,1.7304857455645717,0.0,24.0,0.08899972757478247,0.10578620526622129,0.009368624425675653,0.02218021482296204,0.020018384624934094,0.016397543599596043,0.023943201225866382,0.0027266609548025275,0.0035741161182165503,False,False,c41d2d6d162a1e254e63668449efb47742491b5ff4d13f57d34a2b23bcb3e165,1,3.0,phase2_causal_sweep
FR8_MB5_PD5_vs_kircheis_probe_0.60_rep01,v3a,exp_precontact_centroid_probe,probe_0.60,0.6,v2,8,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,480,12,0,107,116,126,230,100,2.025744745125336,2.0285727712934287,0.8058661233011623,0.836812257544343,1.7327546017280127,1.7262389962456834,0.0,0.0,0.0028280261680926344,0.030946134243180712,0.006515605482329212,0.016193878169882103,0.015514011082697982,0.018260734903791456,0.017716275906853044,0.0026345241479476334,0.0043028016578500455,False,False,25589a5f89f78f6e56c9335697c9572d09db3dd73e75f7b7db6f2bff4bab054e,1,0.0,phase2_causal_sweep
FR8_MB5_PD5_vs_kircheis_probe_0.40_rep01,v3a,exp_precontact_centroid_probe,probe_0.40,0.4,v2,8,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,570,0,4,109,118,374,156,100,2.136180690566771,2.1020687410978045,1.0793727958759671,0.8463231878418621,1.7105072331250515,1.7017715601844203,0.0,0.0,0.03411194946896634,0.23304960803410502,0.008735672940631156,0.01149971325027486,0.011797652116951402,0.01772347609757109,0.010608879491140309,0.0019023742632922865,0.0029362788840894406,False,False,0350c24ba125b272aa0626fec2989fd418d44b0368ed07304c5f0047154feb72,1,0.0,phase2_causal_sweep
FR8_MB5_PD5_vs_reuenthal_base_rep01,v3a,base,base,1.0,v2,8,5,5,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,456,12,0,109,117,138,137,100,1.998632175380719,2.2121970034884124,0.6623065810530685,0.8368229426064558,1.7292838771207224,1.7127928652443414,0.0,24.0,0.2135648281076934,0.17451636155338734,0.016491011876381023,0.020855889075515787,0.008254447936302606,0.019120986808036058,0.010984301080663693,0.003454348310510917,0.001630957012181901,False,False,2772e1d263ab267afb15aabb10c3f9f7d8139ab9e24e2ae749b9f6a6ab2a427a,1,1.0,phase2_causal_sweep
FR8_MB5_PD5_vs_reuenthal_probe_1.00_rep01,v3a,exp_precontact_centroid_probe,probe_1.00,1.0,v2,8,5,5,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,456,12,0,109,117,138,137,100,1.998632175380719,2.2121970034884124,0.6623065810530685,0.8368229426064558,1.7292838771207224,1.7127928652443414,0.0,24.0,0.2135648281076934,0.17451636155338734,0.016491011876381023,0.020855889075515787,0.008254447936302606,0.019120986808036058,0.010984301080663693,0.003454348310510917,0.001630957012181901,False,False,2772e1d263ab267afb15aabb10c3f9f7d8139ab9e24e2ae749b9f6a6ab2a427a,1,1.0,phase2_causal_sweep
