case_id,fr,mb,pd,tick,side,N_alive,LCC,C_conn,centroid_x,centroid_y,R,R_ref,rho,C_scale,C_v3,cohesion_v2,enemy_cohesion_v2,collapse_threshold_theta,collapse_event_v2
FR2_MB2_PD8,2.0,2.0,8.0,11,A,100,38,0.38,21.89951642697487,21.241678197432428,9.465006443857112,20.0,0.47325032219285557,1.0,0.38,0.04474184436999962,0.03363331748129217,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,11,B,100,28,0.28,178.07340734315363,178.8241815709104,9.441573239525685,20.0,0.47207866197628423,1.0,0.28,0.03363331748129217,0.04474184436999962,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,12,A,100,50,0.5,22.593289348109288,21.930491911839045,9.46225632947019,20.0,0.4731128164735095,1.0,0.5,0.05854549186628977,0.02530565903847004,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,12,B,100,21,0.21,177.3726867970674,178.14184681375403,9.439545578057484,20.0,0.47197727890287416,1.0,0.21,0.02530565903847004,0.05854549186628977,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,13,A,100,50,0.5,23.29052716550516,22.61477925936226,9.457059541354143,20.0,0.4728529770677071,1.0,0.5,0.05947687868685303,0.02868888550022619,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,13,B,100,24,0.24,176.6659726373077,177.4615322626215,9.431744744565565,20.0,0.4715872372282782,1.0,0.24,0.02868888550022619,0.05947687868685303,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,14,A,100,42,0.42,23.980146624573628,23.300052870710438,9.449652818184976,20.0,0.4724826409092488,1.0,0.42,0.05002029540552777,0.018262252567900816,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,14,B,100,15,0.15,175.96024293789807,176.7902404491494,9.433189840070861,20.0,0.47165949200354307,1.0,0.15,0.018262252567900816,0.05002029540552777,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,15,A,100,31,0.31,24.66946908570839,23.991156056913145,9.445755828109213,20.0,0.4722877914054607,1.0,0.31,0.03728927472124144,0.01974101347582069,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,15,B,100,16,0.16,175.25219666980536,176.11575905230228,9.419628891096501,20.0,0.47098144455482505,1.0,0.16,0.01974101347582069,0.03728927472124144,0.2222222222222222,1
