case_id,fr,mb,pd,tick,side,N_alive,degenerate_n_lt_2,LCC_abs,C_conn_abs,LCC_rel,C_conn_rel,centroid_x,centroid_y,R,R_ref,rho,C_scale,C_v3,C_v3p1,d_nn_mean,d_ref,d_nn_p95,cohesion_v2,enemy_cohesion_v2,collapse_threshold_theta,collapse_event_v2
FR8_MB8_PD5,8.0,8.0,5.0,34,B,100,0,71,0.71,98,0.98,165.2538724713303,165.49478556862357,7.309562681472085,20.0,0.36547813407360424,1.0,0.71,0.98,1.6093364630305669,1.7532290936068975,2.3312663647507255,0.30431635241250776,0.3316521899435988,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,35,A,100,0,77,0.77,98,0.98,35.389139322185414,35.251202214102605,7.3892125701438065,20.0,0.3694606285071903,1.0,0.77,0.98,1.64378177444725,1.67916913859961,2.2704311822052197,0.3523617511735413,0.2899747484435571,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,35,B,100,0,74,0.74,98,0.98,164.65884052672794,164.90791305263437,7.3735067107590835,20.0,0.3686753355379542,1.0,0.74,0.98,1.600545224631164,1.6430249595164086,2.34333872312135,0.2899747484435571,0.3523617511735413,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,36,A,100,0,74,0.74,97,0.97,35.975219943406834,35.82850444988793,7.428225922018298,20.0,0.3714112961009149,1.0,0.74,0.97,1.6534362019053654,1.738631194510578,2.1573886696966533,0.3256407522148226,0.24917283486944353,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,36,B,100,0,67,0.67,91,0.91,164.0393868948136,164.38271409895154,7.415241960255384,20.0,0.37076209801276916,1.0,0.67,0.91,1.577558838704605,1.6102197748854743,2.332617949241497,0.24917283486944353,0.3256407522148226,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,37,A,100,0,72,0.72,98,0.98,36.58789916371031,36.444569305746086,7.511128351736824,20.0,0.3755564175868412,1.0,0.72,0.98,1.7176513202514174,1.7545076502912453,2.4401201104125585,0.29837454629150617,0.2531679218736802,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,37,B,100,0,70,0.7,96,0.96,163.42147660618787,163.78451232821422,7.485969506777625,20.0,0.3742984753388813,1.0,0.7,0.96,1.661818598498449,1.7187758624784424,2.333685368553528,0.2531679218736802,0.29837454629150617,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,38,A,100,0,75,0.75,99,0.99,37.22036950248813,37.073829253597076,7.577245496567677,20.0,0.37886227482838386,1.0,0.75,0.99,1.7524650894423488,1.840347289659396,2.342860983263103,0.2955054993293367,0.2602223043787437,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,38,B,100,0,75,0.75,97,0.97,162.8216953002748,163.1315365700142,7.5819767629819985,20.0,0.37909883814909995,1.0,0.75,0.97,1.6592793806299193,1.684893385989567,2.2995601706506963,0.2602223043787437,0.2955054993293367,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,39,A,100,0,71,0.71,98,0.98,37.817272937645825,37.70292787509018,7.631924061080639,20.0,0.38159620305403197,1.0,0.71,0.98,1.7340300394179906,1.777878574198184,2.4044408731079803,0.26781236975816736,0.24331538571491318,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,39,B,100,0,75,0.75,97,0.97,162.24859694644968,162.5161559026689,7.6338186799962156,20.0,0.3816909339998108,1.0,0.75,0.97,1.663197714221926,1.7964903472231724,2.400593199925356,0.24331538571491318,0.26781236975816736,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,40,A,100,0,76,0.76,98,0.98,38.399573905204456,38.3676061924026,7.703878370071193,20.0,0.38519391850355966,1.0,0.76,0.98,1.721705988821206,1.776545917318426,2.357670999331375,0.2713759991940372,0.2235352863834109,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,40,B,100,0,71,0.71,98,0.98,161.6436629958264,161.93647097007081,7.727532217266387,20.0,0.38637661086331937,1.0,0.71,0.98,1.656331579093725,1.7788061206156334,2.380816363063039,0.2235352863834109,0.2713759991940372,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,41,A,100,0,77,0.77,97,0.97,39.00214315483113,39.0005571063053,7.768496469906107,20.0,0.3884248234953053,1.0,0.77,0.97,1.7214475764432609,1.7605343029923601,2.2959364260771142,0.261002142564529,0.23676287092280945,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,41,B,100,0,75,0.75,98,0.98,161.00702838210492,161.32651768229374,7.8203782218744635,20.0,0.39101891109372316,1.0,0.75,0.98,1.6965971876807837,1.7589860233182508,2.526968324626178,0.23676287092280945,0.261002142564529,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,42,A,100,0,73,0.73,97,0.97,39.60584223658502,39.63726543313007,7.828650158568953,20.0,0.39143250792844764,1.0,0.73,0.97,1.7507342155102543,1.7675931951082857,2.171055450952947,0.24144251154567842,0.2116239054013055,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,42,B,100,0,70,0.7,98,0.98,160.37411005219656,160.71275256288362,7.890691305081409,20.0,0.3945345652540705,1.0,0.7,0.98,1.6939480378628844,1.8102989118764814,2.3505137040174895,0.2116239054013055,0.24144251154567842,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,43,A,100,0,66,0.66,99,0.99,40.24707653646144,40.27827810442598,7.895783313742231,20.0,0.39478916568711153,1.0,0.66,0.99,1.759593080792604,1.7810213890916102,2.2095746561491905,0.20090725658854858,0.20369776746646218,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,43,B,100,0,71,0.71,98,0.98,159.76947131957309,160.05938822055433,7.955097916074402,20.0,0.39775489580372014,1.0,0.71,0.98,1.7287049291346934,1.8035970936256533,2.229398954922993,0.20369776746646218,0.20090725658854858,0.5555555555555556,1
